"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051607","defense response to virus","45/124","407/21273",0.110565110565111,18.9681580407387,28.0253630979484,1.48903652791703e-45,2.69664515205774e-42,2.37462141030979e-42,"IFIT1/RSAD2/IFIT3/IFI6/MX1/ISG15/IFI44L/OASL/HERC5/IFIT2/IFIT5/OAS3/OAS1/IFI27/ZBP1/IRF7/IFIH1/DHX58/PLSCR1/SHFL/USP18/PML/MOV10/MX2/IFI16/OAS2/RTP4/ADAR/STAT2/TRIM6/PARP9/TRIM22/RIGI/TREX1/DDX60/IFITM3/IFITM1/TRIM5/IRF9/DDX60L/EIF2AK2/BST2/APOBEC3A/NT5C3A/TRIM38",45
"GO:0045071","negative regulation of viral genome replication","19/124","60/21273",0.316666666666667,54.3262096774194,31.6727214493398,1.39784158454937e-28,8.68759276087362e-26,7.65015143289461e-26,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/TRIM6/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A",19
"GO:1903900","regulation of viral life cycle","24/124","143/21273",0.167832167832168,28.792691179788,25.5340061180206,1.4391373982673e-28,8.68759276087362e-26,7.65015143289461e-26,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/TRIM5/LAMP3/EIF2AK2/LGALS9/BST2/APOBEC3A/TRIM38",24
"GO:0045069","regulation of viral genome replication","21/124","90/21273",0.233333333333333,40.0298387096774,28.411513161665,2.47258428318255e-28,1.1194625342109e-25,9.85780312900412e-26,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A/TRIM38",21
"GO:0050792","regulation of viral process","25/124","183/21273",0.136612021857924,23.4366737176097,23.3408040929029,2.15682733666021e-27,7.8120286133833e-25,6.87914403166363e-25,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/SP100/IFITM3/IFITM1/TRIM5/LAMP3/EIF2AK2/LGALS9/BST2/APOBEC3A/TRIM38",25
"GO:0034340","response to type I interferon","20/124","96/21273",0.208333333333333,35.7409274193548,26.1225092862698,6.20604933388487e-26,1.87319255727758e-23,1.6495025861115e-23,"IFIT1/MX1/ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/IRF7/IFIH1/SHFL/USP18/OAS2/ADAR/STAT2/TRIM6/TREX1/SP100/IFITM3/IFITM1",20
"GO:0019079","viral genome replication","22/124","138/21273",0.159420289855072,27.3495792426367,23.7783758791244,1.03209700369404e-25,2.67018239098557e-23,2.35131873773904e-23,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFI27/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A/TRIM38",22
"GO:0016032","viral process","32/124","482/21273",0.0663900414937759,11.3896399411056,17.6667398184565,5.65884310692216e-25,1.2810206083295e-22,1.12804569828777e-22,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFI27/IRF7/IFIH1/SIGLEC1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/EIF3L/PARP9/SP100/IFITM3/IFITM1/CHMP5/TRIM5/LAMP3/EIF2AK2/LGALS9/BST2/PARP10/APOBEC3A/TRIM38",32
"GO:0048525","negative regulation of viral process","20/124","112/21273",0.178571428571429,30.6350806451613,24.0778174408617,1.73784586761111e-24,3.49693207360414e-22,3.07934092331092e-22,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/TRIM6/SP100/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A",20
"GO:0071357","cellular response to type I interferon","18/124","90/21273",0.2,34.3112903225806,24.248733654064,4.47848810306409e-23,8.11054195464907e-21,7.14200997488642e-21,"IFIT1/ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/IRF7/IFIH1/USP18/OAS2/ADAR/STAT2/TRIM6/TREX1/SP100/IFITM3/IFITM1",18
