"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051056","regulation of small GTPase mediated signal transduction","39/855","342/21273",0.114035087719298,2.8372730070791,7.00926336592441,4.96651555259179e-09,2.53689614426388e-05,2.25741201643067e-05,"FAM13A/CYTH3/PLEKHG4B/DENND3/IQSEC3/MET/ARHGAP27/GMIP/RAF1/ARHGAP26/GIT2/ARHGAP25/BCL6/ARHGAP9/RALGAPA2/FGD3/IQSEC1/RIPOR2/ARHGEF40/CRK/MAP4K4/ARHGAP19/VAV1/PREX1/SIPA1L1/LPAR2/ARHGEF11/SEMA4D/FLOT1/RASGRP1/SIPA1L2/ARHGEF2/ABR/CDC42SE1/PICALM/AKAP13/SOS2/F11R/ARHGAP30",39
"GO:0050900","leukocyte migration","46/855","457/21273",0.100656455142232,2.5044032400476,6.65279804927045,1.13571854511579e-08,2.90062516422573e-05,2.58106983042631e-05,"NKX2-3/F7/MSTN/WNT5A/ARTN/CSF3R/HOXA7/ALOX5/C5AR2/NEDD9/DAPK2/STAT5B/C5AR1/GPSM3/RIPOR2/PTK2B/IL6R/CRK/IL17RA/CNN2/VAV1/MYD88/S100A9/IL1A/CXCR1/PREX1/RIPK3/DUSP1/LYN/JAML/MAPK3/IL1R1/MAPK1/SELL/FADD/S100A12/SELPLG/PTAFR/SIRPA/TREM1/HCK/NLRP12/S1PR1/CXCL16/GBA1/F11R",46
"GO:0031663","lipopolysaccharide-mediated signaling pathway","16/855","72/21273",0.222222222222222,5.52904483430799,7.87726244302122,2.0125919903837e-08,3.42677329562665e-05,3.04925340858836e-05,"TRIB1/PLCG2/LILRA2/MAPK14/MYD88/TLR2/LYN/MAPK3/MAPK1/CD55/PTPN6/PTAFR/SIRPA/NFKBIA/HCK/IRAK3",16
"GO:0060324","face development","12/855","54/21273",0.222222222222222,5.52904483430799,6.81901527365998,1.18936583888658e-06,0.00151882017625816,0.00135149518218743,"TBX1/WNT5A/CLDN5/RAF1/HOXB3/CRISPLD1/RARA/MAPK3/CRISPLD2/MAPK1/CHD7/ASPH",12
"GO:0060326","cell chemotaxis","36/855","379/21273",0.0949868073878628,2.36333842521872,5.4801583151399,1.76590472220738e-06,0.00180404826420706,0.00160530033484031,"SMOC2/F7/MSTN/FGF18/WNT5A/BIN2/ARRB2/MET/CSF3R/ALOX5/C5AR2/NEDD9/DAPK2/PRKCD/C5AR1/GPSM3/RIPOR2/PTK2B/IL6R/CRK/IL17RA/VAV1/S100A9/CXCR1/PREX1/PRKD2/DUSP1/LYN/JAML/MAPK3/MAPK1/HMGB2/S100A12/TREM1/S1PR1/CXCL16",36
"GO:0006909","phagocytosis","28/855","266/21273",0.105263157894737,2.61902123730379,5.43740855260596,3.54006858347564e-06,0.00286421670877844,0.00254867241241918,"MEGF10/BIN2/NCF4/FGR/ARHGAP25/PRKCD/NCF2/RAB7A/SLC11A1/CEACAM4/RAB31/CNN2/PLCG2/VAV1/MYD88/RARA/TLR2/FCGR2A/ITGAM/LYN/DYSF/ANXA11/DNM2/SIRPA/CDC42SE1/HCK/APPL2/ICAM3",28
"GO:0032635","interleukin-6 production","25/855","225/21273",0.111111111111111,2.764522417154,5.44494680811559,4.48585232385033e-06,0.00286421670877844,0.00254867241241918,"WNT5A/NMB/ARRB2/STAT3/C5AR2/AKIRIN2/MAPK13/IL6R/IL17RA/PLCG2/LILRA2/MYD88/IL1A/TLR2/TLR8/INPP5D/ARHGEF2/MBP/PTPN6/MAPKAPK2/PTAFR/SIRPA/NLRP12/GBA1/IRAK3",25
"GO:0032675","regulation of interleukin-6 production","25/855","225/21273",0.111111111111111,2.764522417154,5.44494680811559,4.48585232385033e-06,0.00286421670877844,0.00254867241241918,"WNT5A/NMB/ARRB2/STAT3/C5AR2/AKIRIN2/MAPK13/IL6R/IL17RA/PLCG2/LILRA2/MYD88/IL1A/TLR2/TLR8/INPP5D/ARHGEF2/MBP/PTPN6/MAPKAPK2/PTAFR/SIRPA/NLRP12/GBA1/IRAK3",25
"GO:0007519","skeletal muscle tissue development","22/855","191/21273",0.115183246073298,2.86583999265179,5.30048727802933,9.31388024338596e-06,0.00528614447591283,0.00470378185858954,"TBX1/ANHX/MYL11/RBM24/MSTN/CITED2/MEGF10/ACTN3/CFLAR/SVIL/MAPK14/HLX/FLOT1/MYH15/VRK3/FOS/BIN3/BCL2/KAT8/KLHL41/BMAL1/NR1D2",22
"GO:0030595","leukocyte chemotaxis","27/855","271/21273",0.0996309963099631,2.47888910468052,5.0138408863514,1.44651294700682e-05,0.00738878813331086,0.00657478200544786,"F7/MSTN/WNT5A/CSF3R/ALOX5/C5AR2/NEDD9/DAPK2/C5AR1/GPSM3/RIPOR2/PTK2B/IL6R/IL17RA/VAV1/S100A9/CXCR1/PREX1/DUSP1/LYN/JAML/MAPK3/MAPK1/S100A12/TREM1/S1PR1/CXCL16",27
"GO:2001014","regulation of skeletal muscle cell differentiation","7/855","23/21273",0.304347826086957,7.5723874904653,6.45339474305213,2.30353841321221e-05,0.0104336449522275,0.00928419381439195,"TBX1/RBM24/MSTN/KAT8/KLHL41/BMAL1/NR1D2",7
"GO:0120163","negative regulation of cold-induced thermogenesis","10/855","50/21273",0.2,4.97614035087719,5.76001932852742,2.48602596319419e-05,0.0104336449522275,0.00928419381439195,"NOVA1/ACTN3/TFE3/NRDC/IP6K1/IL18R1/MAP2K6/DDIT3/NPR3/BMAL1",10
"GO:0097530","granulocyte migration","19/855","162/21273",0.117283950617284,2.91810699588477,5.01483390589255,2.88772742962355e-05,0.0104336449522275,0.00928419381439195,"MSTN/CSF3R/C5AR2/DAPK2/C5AR1/RIPOR2/IL17RA/VAV1/MYD88/S100A9/IL1A/CXCR1/PREX1/JAML/MAPK3/IL1R1/MAPK1/S100A12/TREM1",19
"GO:0048538","thymus development","10/855","51/21273",0.196078431372549,4.87856897144823,5.67471521666435,2.98201695637728e-05,0.0104336449522275,0.00928419381439195,"TBX1/CITED2/COA5/RAF1/PSEN1/RIPK3/MAPK3/MAPK1/FADD/BCL2",10
"GO:0060538","skeletal muscle organ development","22/855","206/21273",0.106796116504854,2.65716232328394,4.89077781003233,3.06391296561105e-05,0.0104336449522275,0.00928419381439195,"TBX1/ANHX/MYL11/RBM24/MSTN/CITED2/MEGF10/ACTN3/CFLAR/SVIL/MAPK14/HLX/FLOT1/MYH15/VRK3/FOS/BIN3/BCL2/KAT8/KLHL41/BMAL1/NR1D2",22
"GO:0002429","immune response-activating cell surface receptor signaling pathway","36/855","433/21273",0.0831408775981524,2.06860337911754,4.59718788799475,3.37448083223431e-05,0.010773030056908,0.00958618962736036,"FGR/C5AR2/PRKCD/C5AR1/BMX/PSEN1/PLCG2/LILRA2/VAV1/MYD88/TLR2/PRKD2/THEMIS2/ITGAM/INPP5D/FOSL2/LYN/FPR1/PRKCB/MAPK1/PELI1/PTPN6/BTNL8/GRB2/BTN2A1/NFAM1/MFHAS1/MNDA/TLR5/NFKBIA/HCK/BCL2/CD28/LCP2/APPL2/UBR2",36
"GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","5/855","11/21273",0.454545454545455,11.3094098883573,6.99856035693172,3.9119665444975e-05,0.0117543088878195,0.0104593631821302,"STAT3/STAT5B/STAT6/TYK2/LYN",5
