"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010959","regulation of metal ion transport","25/605","444/21273",0.0563063063063063,1.97984141165959,3.56981482261052,0.00100361913466859,0.040417284503487,0.0370107223268262,"CCL2/CXCL10/MS4A1/FCRL3/CXCL9/CD19/SIK1/PML/CXCL11/TSPAN13/PRKCE/P2RX5/ASPH/ATP1B3/TMC2/CCR1/ANK2/UBASH3B/PLCG1/HEPH/CXCL12/NKAIN1/ATP1A2/BCL2/CAMK2G",25
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","7/605","56/21273",0.125,4.3952479338843,4.35267400726502,0.00100686797815124,0.040417284503487,0.0370107223268262,"IFI16/BRCA2/PML/AEN/SHISA5/BCL2/ELL3",7
"GO:0002685","regulation of leukocyte migration","18/605","277/21273",0.0649819494584837,2.2848942327774,3.68274463351876,0.00103273087679552,0.0408755895601076,0.037430399239809,"CCL2/STAP1/CXCL13/CXCL10/CCR6/CCL8/CD200/CCL7/SWAP70/ADA/CCR1/DAPK2/MAPK1/CXCL12/SLAMF8/ABL2/PIK3R1/CCL28",18
"GO:0032727","positive regulation of interferon-alpha production","5/605","28/21273",0.178571428571429,6.27892561983471,4.78221187824045,0.0010453193097382,0.0408755895601076,0.037430399239809,"IFIH1/RIGI/IRF7/TLR7/STAT1",5
"GO:0048245","eosinophil chemotaxis","5/605","28/21273",0.178571428571429,6.27892561983471,4.78221187824045,0.0010453193097382,0.0408755895601076,0.037430399239809,"CCL2/CCL8/CCL7/CCL13/DAPK2",5
"GO:0002688","regulation of leukocyte chemotaxis","12/605","148/21273",0.0810810810810811,2.85097163278981,3.86602701913276,0.00109408695539446,0.0424169096552929,0.0388418095005536,"CCL2/STAP1/CXCL13/CXCL10/CCR6/CCL7/SWAP70/CCR1/DAPK2/MAPK1/CXCL12/SLAMF8",12
"GO:0048247","lymphocyte chemotaxis","7/605","57/21273",0.12280701754386,4.31813832100913,4.29173387161695,0.00112014838723466,0.0430592634279356,0.0394300226229077,"CCL2/CXCL13/CXCL10/CXCL11/CCL7/CXCL12/SAA1",7
"GO:0001562","response to protozoan","6/605","42/21273",0.142857142857143,5.02314049586777,4.46516222859197,0.00113292449438274,0.0431844160211772,0.0395446267566057,"CD40/GBP7/BATF2/GBP4/GBP1/IRF4",6
"GO:1902969","mitotic DNA replication","4/605","17/21273",0.235294117647059,8.27340787554691,5.1327989745498,0.00114745829781272,0.0433739236573208,0.0397181617821842,"BRCA2/GINS1/MCM6/MCM3",4
"GO:0070588","calcium ion transmembrane transport","22/605","375/21273",0.0586666666666667,2.06283636363636,3.55273078581397,0.00117293616774,0.0436101512858085,0.0399344790155482,"CXCL10/MS4A1/CXCL9/CD19/PML/CXCL11/TSPAN13/DDIT3/GRIN3A/NALF2/PRKCE/P2RX5/ASPH/TMC2/ANK2/UBASH3B/PLCG1/ATP1A2/ITPR1/CACHD1/ANO9/BCL2",22
"GO:0070663","regulation of leukocyte proliferation","22/605","375/21273",0.0586666666666667,2.06283636363636,3.55273078581397,0.00117293616774,0.0436101512858085,0.0399344790155482,"EPHB2/CD22/CD40/FCRL3/CCL8/CD28/IRS2/BST2/TNFRSF13C/IL4I1/CD40LG/VSIG4/ADA/MEF2C/IL2RA/MAPK1/AHR/TNFRSF9/JAK2/PAWR/BCL2/BTN2A2",22
"GO:0035458","cellular response to interferon-beta","5/605","29/21273",0.172413793103448,6.06241094328869,4.66735540024479,0.00123386840788743,0.044774616785419,0.041000797789674,"OAS1/PNPT1/IFI16/TRIM6/STAT1",5
"GO:0039535","regulation of RIG-I signaling pathway","5/605","29/21273",0.172413793103448,6.06241094328869,4.66735540024479,0.00123386840788743,0.044774616785419,0.041000797789674,"DDX60/OASL/DHX58/BIRC3/UFD1",5
"GO:0050855","regulation of B cell receptor signaling pathway","5/605","29/21273",0.172413793103448,6.06241094328869,4.66735540024479,0.00123386840788743,0.044774616785419,0.041000797789674,"STAP1/CD22/FCRL3/CD72/CD19",5
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","6/605","43/21273",0.13953488372093,4.90632327503363,4.38692323616742,0.00128545030137163,0.0462762108493785,0.042375830319235,"CXCL10/CXCL9/CD19/CXCL11/ASPH/PLCG1",6
"GO:0060326","cell chemotaxis","22/605","379/21273",0.0580474934036939,2.04106500359799,3.4988013090882,0.00134275490889823,0.0479585532815934,0.0439163768795061,"CCL2/STAP1/CXCL13/CXCL10/CCR6/CXCL9/CCL8/CXCL11/CCL7/CXCR5/CCL13/SWAP70/CCR1/CCRL2/DAPK2/MAPK1/CXCL12/SAA1/SLAMF8/BIN2/PTPRO/CCL28",22
"GO:0071621","granulocyte chemotaxis","11/605","132/21273",0.0833333333333333,2.9301652892562,3.80584701537214,0.00139531568512775,0.0494464995917146,0.0452789119532409,"CCL2/CXCL13/CXCL10/CXCL9/CCL8/CCL7/CCL13/DAPK2/MAPK1/SAA1/CCL28",11
"GO:0048857","neural nucleus development","8/605","76/21273",0.105263157894737,3.70126141800783,4.03616428300702,0.00140858067648673,0.0495296275080915,0.0453550334509721,"NDRG2/CNP/MBP/HOXB2/LARGE1/BASP1/LDHA/BCL2",8
