"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050691","regulation of defense response to virus by host","7/544","59/21273",0.11864406779661,4.6395500997009,4.53499551384005,0.000742700507727987,0.0393447217974223,0.0371163774391148,"TRIM22/RIGI/PML/PARP9/TRIM6/DTX3L/STAT1",7
"GO:0002275","myeloid cell activation involved in immune response","10/544","115/21273",0.0869565217391304,3.40041560102302,4.18131119035981,0.000743905117151791,0.0393447217974223,0.0371163774391148,"IFI35/PIK3CD/NMI/DYSF/CPLX2/TREX1/MRGPRX2/LGALS9/PTAFR/SBNO2",10
"GO:0039535","regulation of RIG-I signaling pathway","5/544","29/21273",0.172413793103448,6.74220334685598,5.01272473542796,0.000766935629212318,0.0393447217974223,0.0371163774391148,"OASL/DDX60/DHX58/NLRX1/SEC14L1",5
"GO:0050855","regulation of B cell receptor signaling pathway","5/544","29/21273",0.172413793103448,6.74220334685598,5.01272473542796,0.000766935629212318,0.0393447217974223,0.0371163774391148,"CD22/CD72/STAP1/CD19/FCRL3",5
"GO:0060333","type II interferon-mediated signaling pathway","5/544","29/21273",0.172413793103448,6.74220334685598,5.01272473542796,0.000766935629212318,0.0393447217974223,0.0371163774391148,"PARP14/SP100/PARP9/TYK2/STAT1",5
"GO:0070098","chemokine-mediated signaling pathway","9/544","98/21273",0.0918367346938776,3.59125525210084,4.1651050550022,0.000916212375940678,0.0461867191538838,0.0435708685301279,"CCR1/CCL2/CXCL10/CCL13/GPR17/CCRL2/CCL8/CXCL11/CCL7",9
"GO:0001961","positive regulation of cytokine-mediated signaling pathway","8/544","79/21273",0.10126582278481,3.95997766195086,4.26982376871462,0.000921998855819662,0.0461867191538838,0.0435708685301279,"ZBP1/PARP14/IRF7/PARP9/TRIM6/AXL/CPNE1/CD40",8
"GO:0097530","granulocyte migration","12/544","162/21273",0.0740740740740741,2.89665032679739,3.92558884457024,0.000967782548157363,0.0474498817256791,0.0447624900905272,"CCL2/PIK3CD/MAPK3/CXCL13/C5AR1/CXCL10/CCL13/CCL8/MDK/ADAM8/FUT4/CCL7",12
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","8/544","80/21273",0.1,3.91047794117647,4.2250078747339,0.00100195798227759,0.0474498817256791,0.0447624900905272,"EPHB2/ATF3/BTN2A2/DAB2IP/ACE2/RGS14/GBP1/SIRPA",8
"GO:0032480","negative regulation of type I interferon production","7/544","62/21273",0.112903225806452,4.41505574003795,4.36242029952408,0.00100254108015502,0.0474498817256791,0.0447624900905272,"XAF1/SIGLEC1/DHX58/NMI/GBP7/NLRX1/SIRPA",7
"GO:0071219","cellular response to molecule of bacterial origin","18/544","307/21273",0.0586319218241042,2.29278836941943,3.69618133469874,0.00100293315061323,0.0474498817256791,0.0447624900905272,"CMPK2/TRIM5/EPHB2/CHMP5/CCL2/MAPK3/AXL/CXCL13/DAB2IP/CXCL10/SIRPA/CD274/PTAFR/SBNO2/FCAR/STAP1/CD40/PDCD1LG2",18
"GO:1901988","negative regulation of cell cycle phase transition","18/544","307/21273",0.0586319218241042,2.29278836941943,3.69618133469874,0.00100293315061323,0.0474498817256791,0.0447624900905272,"PARP9/FBXO6/DTX3L/CCL2/TREX1/PLK3/BTN2A2/MAD2L1BP/TELO2/NDC80/BRCA2/RAD50/CHFR/ATF5/TIMELESS/EME2/NBN/PROX1",18
