"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051607","defense response to virus","68/508","407/21273",0.167076167076167,6.99647894136083,19.1048647062901,1.34790869948634e-37,5.42668042413199e-34,4.93476469138261e-34,"IFI44L/OAS3/RSAD2/MX1/USP18/DDX60/IFIH1/HERC5/IFI27/OAS2/OAS1/IFI6/IFIT5/OASL/PLSCR1/TRIM22/ISG15/IFIT3/RTP4/STAT2/IFIT1/TRIM5/DTX3L/PARP9/DHX58/IFI16/EIF2AK2/ZBP1/RIGI/IFIT2/MOV10/BST2/TRIM38/CXCL10/ADAR/MX2/CASP1/SHFL/PML/TRIM6/IRF7/ZNFX1/DDX60L/GBP1/NT5C3A/MICB/TREX1/IRF9/NLRP1/STAT1/GBP7/TRIM27/TRIM21/TRIM26/RIPK3/MYD88/ZC3HAV1/POLR3F/TRIM25/PCBP2/APOBEC3F/GBP3/DHX16/VAMP8/ISG20/IL27/IFITM1/NLRC5",68
"GO:0050792","regulation of viral process","36/508","183/21273",0.19672131147541,8.23789854137085,15.3804767162293,8.85445661256264e-23,1.78240211610886e-19,1.6208315841312e-19,"OAS3/RSAD2/MX1/IFIH1/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/LAMP3/IFIT1/TRIM5/IFI16/EIF2AK2/BST2/SP100/TRIM38/TRIM14/ADAR/LGALS9/SHFL/TRIM6/ZNFX1/STAT1/ARK2N/GBP7/TRIM27/TRIM21/DYNLT1/ZC3HAV1/TRIM25/APOBEC3F/AXL/ISG20/IFITM1",36
"GO:0016032","viral process","54/508","482/21273",0.112033195020747,4.69150031038651,12.8220890799398,2.37957034151002e-21,3.19338339830645e-18,2.90391075360416e-18,"OAS3/RSAD2/MX1/SIGLEC1/IFIH1/IFI27/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/LAMP3/IFIT1/TRIM5/PARP9/IFI16/EIF2AK2/BST2/SP100/TRIM38/TRIM14/ADAR/EIF3L/LGALS9/CCL2/SHFL/CHMP5/TRIM6/IRF7/ZNFX1/CCL8/SCARB2/PARP10/SSB/STAT1/ARK2N/GBP7/TRIM27/GSK3A/TRIM21/DYNLT1/CTSL/ZC3HAV1/TRIM25/PCBP2/ATG16L2/APOBEC3F/AXL/ITGA5/VAMP8/ISG20/MON1B/IFITM1",54
"GO:1903900","regulation of viral life cycle","31/508","143/21273",0.216783216783217,9.07801057210506,15.1597743863455,4.23787984036322e-21,4.26542605932558e-18,3.87877528546928e-18,"OAS3/RSAD2/MX1/IFIH1/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/LAMP3/IFIT1/TRIM5/IFI16/EIF2AK2/BST2/TRIM38/ADAR/LGALS9/SHFL/TRIM6/ZNFX1/ARK2N/GBP7/TRIM21/ZC3HAV1/TRIM25/APOBEC3F/AXL/ISG20/IFITM1",31
"GO:0048525","negative regulation of viral process","27/508","112/21273",0.241071428571429,10.0951033464567,15.0944956496368,7.97985052000313e-20,6.42537563870652e-17,5.84293054917282e-17,"OAS3/RSAD2/MX1/IFIH1/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/IFIT1/IFI16/EIF2AK2/BST2/SP100/TRIM14/SHFL/TRIM6/ZNFX1/STAT1/ARK2N/TRIM27/TRIM21/ZC3HAV1/APOBEC3F/ISG20/IFITM1",27
"GO:0045071","negative regulation of viral genome replication","21/508","60/21273",0.35,14.656594488189,16.5686469393049,1.94397243605254e-19,1.16659290251561e-16,1.06084401781821e-16,"OAS3/RSAD2/MX1/IFIH1/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/IFIT1/IFI16/EIF2AK2/BST2/SHFL/TRIM6/ZNFX1/ZC3HAV1/APOBEC3F/ISG20/IFITM1",21
"GO:0019079","viral genome replication","29/508","138/21273",0.210144927536232,8.80002567613831,14.3781993270097,2.02835328306242e-19,1.16659290251561e-16,1.06084401781821e-16,"OAS3/RSAD2/MX1/IFIH1/IFI27/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/IFIT1/IFI16/EIF2AK2/BST2/TRIM38/ADAR/CCL2/SHFL/TRIM6/ZNFX1/CCL8/GBP7/ZC3HAV1/PCBP2/ATG16L2/APOBEC3F/ISG20/IFITM1",29
"GO:0045069","regulation of viral genome replication","24/508","90/21273",0.266666666666667,11.1669291338583,15.1177572896886,7.05120900909139e-19,3.54852093382524e-16,3.2268559123184e-16,"OAS3/RSAD2/MX1/IFIH1/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/IFIT1/IFI16/EIF2AK2/BST2/TRIM38/ADAR/SHFL/TRIM6/ZNFX1/GBP7/ZC3HAV1/APOBEC3F/ISG20/IFITM1",24
"GO:0019058","viral life cycle","43/508","356/21273",0.120786516853933,5.05805427762541,12.0771150327698,2.02104958060412e-18,9.04082845723577e-16,8.22129876180249e-16,"OAS3/RSAD2/MX1/SIGLEC1/IFIH1/IFI27/OAS2/OAS1/IFIT5/OASL/PLSCR1/ISG15/LAMP3/IFIT1/TRIM5/IFI16/EIF2AK2/BST2/TRIM38/ADAR/LGALS9/CCL2/SHFL/CHMP5/TRIM6/ZNFX1/CCL8/SCARB2/ARK2N/GBP7/TRIM21/DYNLT1/CTSL/ZC3HAV1/TRIM25/PCBP2/ATG16L2/APOBEC3F/AXL/ITGA5/VAMP8/ISG20/IFITM1",43
"GO:0034340","response to type I interferon","23/508","96/21273",0.239583333333333,10.0327878937008,13.8737946188806,5.16087218479795e-17,2.07776714159966e-14,1.88942246933971e-14,"OAS3/MX1/USP18/IFIH1/IFI27/OAS2/OAS1/OASL/ISG15/STAT2/IFIT1/ZBP1/SP100/ADAR/SHFL/TRIM6/IRF7/TREX1/STAT1/PTPN6/MYD88/IFITM1/NLRC5",23
