"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051607","defense response to virus","53/550","407/21273",0.13022113022113,5.03671655126201,13.3956888650393,2.03320303320586e-22,9.10264997966265e-19,8.2612249559733e-19,"IFIT1/RSAD2/IFIT3/IFI6/MX1/ISG15/IFI44L/OASL/HERC5/IFIT2/IFIT5/OAS3/OAS1/IFI27/ZBP1/IRF7/IFIH1/TMEM120A/DHX58/PLSCR1/SHFL/USP18/PML/MOV10/MX2/IFI16/NCBP1/OAS2/ITGAX/RTP4/ADAR/STAT2/TRIM6/PARP9/TRIM22/RIGI/TREX1/DDX60/IFITM3/IFITM1/TRIM5/IRF9/DDX60L/DDX1/EIF2AK2/F2RL1/BST2/IFNGR2/APOBEC3A/POLR3C/NT5C3A/TRIM38/IL10RB",53
"GO:0034340","response to type I interferon","23/550","96/21273",0.239583333333333,9.26664772727273,13.2248886090474,2.89629830205675e-16,5.24862066604792e-13,4.76345197581674e-13,"IFIT1/MX1/ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/TYK2/IRF7/IFIH1/SHFL/USP18/OAS2/ADAR/STAT2/TRIM6/TREX1/SP100/IFITM3/IFITM1/RBM47/HDAC4",23
"GO:0045071","negative regulation of viral genome replication","19/550","60/21273",0.316666666666667,12.2480909090909,14.2138782243038,3.87406426029413e-16,5.24862066604792e-13,4.76345197581674e-13,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/TRIM6/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A",19
"GO:1903900","regulation of viral life cycle","27/550","143/21273",0.188811188811189,7.30287349014622,12.3201516537718,4.68940868085586e-16,5.24862066604792e-13,4.76345197581674e-13,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/TRIM5/LAMP3/VPS37B/NOTCH1/EIF2AK2/LGALS9/BST2/APOBEC3A/FURIN/TRIM38",27
"GO:0140888","interferon-mediated signaling pathway","25/550","122/21273",0.204918032786885,7.92585692995529,12.4981914225957,7.69975282614564e-16,6.09451721093006e-13,5.53115606884075e-13,"ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/TYK2/IRF7/IFIH1/USP18/OAS2/ADAR/STAT2/TRIM6/PARP9/TREX1/SP100/IFITM3/IFITM1/RBM47/RAF1/HDAC4/IFNGR2/HCK/IL10RB",25
"GO:0045069","regulation of viral genome replication","22/550","90/21273",0.244444444444444,9.45466666666667,13.094327681838,8.16776932445396e-16,6.09451721093006e-13,5.53115606884075e-13,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/NOTCH1/EIF2AK2/BST2/APOBEC3A/TRIM38",22
"GO:0071357","cellular response to type I interferon","21/550","90/21273",0.233333333333333,9.02490909090909,12.4287323671334,1.02201464054934e-14,6.53651363677055e-12,5.93229550754954e-12,"IFIT1/ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/TYK2/IRF7/IFIH1/USP18/OAS2/ADAR/STAT2/TRIM6/TREX1/SP100/IFITM3/IFITM1/RBM47/HDAC4",21
"GO:0050792","regulation of viral process","28/550","183/21273",0.153005464480874,5.91797317436662,10.8851045291682,3.59686057223583e-14,2.01289309773748e-11,1.82682655379346e-11,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/SP100/IFITM3/IFITM1/TRIM5/LAMP3/VPS37B/NOTCH1/EIF2AK2/LGALS9/BST2/APOBEC3A/FURIN/TRIM38",28
"GO:0060337","type I interferon-mediated signaling pathway","20/550","89/21273",0.224719101123595,8.69172625127681,11.8460628406444,9.57245710390994e-14,4.76176560602275e-11,4.32160051708683e-11,"ISG15/OASL/OAS3/OAS1/IFI27/ZBP1/TYK2/IRF7/IFIH1/USP18/OAS2/ADAR/STAT2/TRIM6/TREX1/SP100/IFITM3/IFITM1/RBM47/HDAC4",20
"GO:0019079","viral genome replication","24/550","138/21273",0.173913043478261,6.72664031620553,10.9950578051957,1.3683415031105e-13,6.12606490942571e-11,5.5597875810595e-11,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFI27/IFIH1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/IFITM1/NOTCH1/EIF2AK2/ATG16L2/BST2/APOBEC3A/TRIM38",24
"GO:0048525","negative regulation of viral process","20/550","112/21273",0.178571428571429,6.90681818181818,10.2106576277638,9.06854982161888e-12,3.69089977739888e-09,3.34972270922956e-09,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFIH1/PLSCR1/SHFL/IFI16/OAS2/TRIM6/SP100/IFITM3/IFITM1/EIF2AK2/BST2/APOBEC3A",20
"GO:0019058","viral life cycle","35/550","356/21273",0.098314606741573,3.80263023493361,8.68760961073007,1.47210276789266e-11,5.4921700765462e-09,4.98448831935585e-09,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFI27/IFIH1/SIGLEC1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/IFITM3/WWP2/IFITM1/CHMP5/TRIM5/LAMP3/VPS37C/VPS37B/NOTCH1/EIF2AK2/LGALS9/ATG16L2/IDE/ANPEP/BST2/APOBEC3A/FURIN/TRIM38",35
"GO:0016032","viral process","40/550","482/21273",0.0829875518672199,3.20980761976613,7.99465063840287,9.82857993545533e-11,3.38481172084873e-08,3.0719286275998e-08,"IFIT1/RSAD2/MX1/ISG15/OASL/IFIT5/OAS3/OAS1/IFI27/IRF7/IFIH1/SIGLEC1/PLSCR1/SHFL/IFI16/OAS2/ADAR/TRIM6/EIF3L/PARP9/SP100/IFITM3/WWP2/IFITM1/CHMP5/TRIM5/LAMP3/VPS37C/VPS37B/NOTCH1/EIF2AK2/LGALS9/ATG16L2/IDE/ANPEP/BST2/PARP10/APOBEC3A/FURIN/TRIM38",40
"GO:0140374","antiviral innate immune response","16/550","84/21273",0.19047619047619,7.36727272727273,9.52570347385452,4.04659942363546e-10,1.29404468711543e-07,1.17442659964157e-07,"IFIT1/IFIT3/MX1/OASL/IFIT2/OAS3/OAS1/ZBP1/IFIH1/TMEM120A/DHX58/USP18/OAS2/TRIM6/RIGI/EIF2AK2",16
"GO:0035456","response to interferon-beta","11/550","36/21273",0.305555555555556,11.8183333333333,10.5833758356576,1.04504972023209e-09,3.11912506498604e-07,2.83080134743569e-07,"XAF1/OAS1/PLSCR1/SHFL/IFI16/TRIM6/TREX1/IFITM3/IFITM1/BST2/PNPT1",11
"GO:0060338","regulation of type I interferon-mediated signaling pathway","11/550","48/21273",0.229166666666667,8.86375,8.88557753457874,2.96744595485262e-08,8.21442854758945e-06,7.45510837701357e-06,"ISG15/OAS3/OAS1/ZBP1/IRF7/USP18/ADAR/STAT2/TRIM6/TREX1/RBM47",11
"GO:0002218","activation of innate immune response","32/550","409/21273",0.078239608801956,3.02616581462547,6.7405765330278,3.11917099193703e-08,8.21442854758945e-06,7.45510837701357e-06,"RSAD2/OASL/OAS3/ZDHHC18/OAS1/ARRB2/ZBP1/IRF7/IFI35/IFIH1/DHX58/LRCH4/NLRX1/IFI16/SLC19A1/SEC14L1/RIGI/TREX1/DDX60/SPSB3/SLC15A3/TRIM5/S100A9/EIF2AK2/SYK/F2RL1/CYBA/NMI/CD274/HCK/AKT1/LILRA2",32
"GO:0002221","pattern recognition receptor signaling pathway","29/550","357/21273",0.0812324929971989,3.14192513368984,6.64902968415524,6.22025944637836e-08,1.547116752302e-05,1.40410534871465e-05,"RSAD2/OASL/OAS3/ZDHHC18/OAS1/ARRB2/IRF7/IFI35/IFIH1/DHX58/LRCH4/NLRX1/IFI16/SLC19A1/SEC14L1/RIGI/TREX1/DDX60/SPSB3/SLC15A3/S100A9/EIF2AK2/SYK/F2RL1/CYBA/NMI/CD274/AKT1/LILRA2",29
"GO:0002758","innate immune response-activating signaling pathway","30/550","385/21273",0.0779220779220779,3.01388429752066,6.49644318166333,9.2400108508152e-08,2.1772383462684e-05,1.97598015978652e-05,"RSAD2/OASL/OAS3/ZDHHC18/OAS1/ARRB2/IRF7/IFI35/IFIH1/DHX58/LRCH4/NLRX1/IFI16/SLC19A1/SEC14L1/RIGI/TREX1/DDX60/SPSB3/SLC15A3/S100A9/EIF2AK2/SYK/F2RL1/CYBA/NMI/CD274/HCK/AKT1/LILRA2",30
"GO:0002832","negative regulation of response to biotic stimulus","22/550","235/21273",0.0936170212765957,3.62093617021277,6.58184034586987,2.21272144241858e-07,4.74297679147064e-05,4.30454849113637e-05,"ISG15/OAS3/ZDHHC18/OAS1/ARRB2/SIRPA/DHX58/USP18/SERPING1/NLRX1/IFI16/ADAR/STAT2/CEACAM1/TREX1/CRK/LGALS9/NMI/CD274/TRAFD1/TRIM38/LILRA2",22
"GO:0060326","cell chemotaxis","29/550","379/21273",0.0765171503957784,2.95954425521708,6.27080187366865,2.22476016575571e-07,4.74297679147064e-05,4.30454849113637e-05,"MAPK3/ARRB2/ALOX5/C5AR1/DAPK2/CXCR2/C5AR2/CSF3R/CCR1/PIK3CD/BIN2/GPSM3/FPR2/ADAM8/S100A9/TREM1/NOTCH1/CRK/SYK/LGALS9/PREX1/RHOG/F2RL1/DUSP1/IL17RA/CXCR1/TNFRSF11A/TIAM1/RIPOR2",29
"GO:0032608","interferon-beta production","12/550","74/21273",0.162162162162162,6.27213759213759,7.40123343007109,4.03932655438839e-07,7.86263694956383e-05,7.13583546907971e-05,"ISG15/OAS3/OAS1/SIRPA/IRF7/IFIH1/NLRX1/OAS2/RIGI/NMI/POLR3C/TRIM38",12
"GO:0032648","regulation of interferon-beta production","12/550","74/21273",0.162162162162162,6.27213759213759,7.40123343007109,4.03932655438839e-07,7.86263694956383e-05,7.13583546907971e-05,"ISG15/OAS3/OAS1/SIRPA/IRF7/IFIH1/NLRX1/OAS2/RIGI/NMI/POLR3C/TRIM38",12
"GO:0062207","regulation of pattern recognition receptor signaling pathway","22/550","248/21273",0.0887096774193548,3.43112903225806,6.27371868941176,5.59488782889085e-07,0.000104367970041435,9.47204693838539e-05,"RSAD2/OASL/ZDHHC18/ARRB2/IRF7/IFI35/DHX58/LRCH4/NLRX1/IFI16/SLC19A1/SEC14L1/TREX1/DDX60/SPSB3/SLC15A3/S100A9/EIF2AK2/F2RL1/CYBA/AKT1/LILRA2",22
