"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098911","regulation of ventricular cardiac muscle cell action potential","1/4","13/21273",0.0769230769230769,409.096153846154,20.1842757160854,0.0024423453985678,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:0086069","bundle of His cell to Purkinje myocyte communication","1/4","15/21273",0.0666666666666667,354.55,18.7843379022729,0.00281769338298088,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:0106072","negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/4","16/21273",0.0625,332.390625,18.1848551211213,0.00300532764897332,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:0106070","regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/4","22/21273",0.0454545454545455,241.738636363636,15.4927343124668,0.0041305772349034,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:0098901","regulation of cardiac muscle cell action potential","1/4","30/21273",0.0333333333333333,177.275,13.2496390829731,0.00562942802025446,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:1903077","negative regulation of protein localization to plasma membrane","1/4","32/21273",0.03125,166.1953125,12.824659750603,0.00600387620730181,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:1904376","negative regulation of protein localization to cell periphery","1/4","34/21273",0.0294117647058824,156.419117647059,12.4376258246317,0.0063782186304745,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:0086005","ventricular cardiac muscle cell action potential","1/4","37/21273",0.027027027027027,143.736486486486,11.9168131022331,0.00693953400153702,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:0086004","regulation of cardiac muscle cell contraction","1/4","38/21273",0.0263157894736842,139.953947368421,11.7570178201674,0.00712658626486307,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/4","42/21273",0.0238095238095238,126.625,11.1757355610033,0.00787453108273717,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:1905476","negative regulation of protein localization to membrane","1/4","43/21273",0.0232558139534884,123.68023255814,11.0431874354218,0.00806145124079238,0.0450486533810321,0.0100182327756187,"MRAP2",1
"GO:0086091","regulation of heart rate by cardiac conduction","1/4","44/21273",0.0227272727272727,120.869318181818,10.9151630356037,0.00824834498525939,0.0450486533810321,0.0100182327756187,"CTNNA3",1
"GO:1903115","regulation of actin filament-based movement","1/4","44/21273",0.0227272727272727,120.869318181818,10.9151630356037,0.00824834498525939,0.0450486533810321,0.0100182327756187,"CTNNA3",1
