"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019079","viral genome replication","18/470","138/21273",0.130434782608696,5.90370027752081,8.68665235660522,1.60506794718827e-09,6.49089477842935e-06,6.32058862150664e-06,"IFI27/PROX1/OAS3/OAS2/IFIH1/ZBED1/RSAD2/EIF2AK2/IFITM3/CCL2/OAS1/MX1/DDX3X/GBP7/CCL8/IFIT5/PPIE/EEF1A1",18
"GO:1903900","regulation of viral life cycle","17/470","143/21273",0.118881118881119,5.38076179140009,7.90056254251844,1.89257119689108e-08,3.51972824859395e-05,3.42737867093289e-05,"LAMP3/PROX1/OAS3/OAS2/IFIH1/RSAD2/EIF2AK2/IFITM3/OAS1/AXL/MX1/DDX3X/KPNA2/GBP7/IFIT5/PPIE/TRIM5",17
"GO:0050792","regulation of viral process","19/470","183/21273",0.103825136612022,4.6993024066969,7.55435164176473,2.61107436839314e-08,3.51972824859395e-05,3.42737867093289e-05,"HEXIM1/LAMP3/TRIM14/PROX1/OAS3/OAS2/IFIH1/RSAD2/EIF2AK2/IFITM3/OAS1/AXL/MX1/DDX3X/KPNA2/GBP7/IFIT5/PPIE/TRIM5",19
"GO:0045069","regulation of viral genome replication","13/470","90/21273",0.144444444444444,6.53780141843972,7.91325218613666,8.86383364674195e-08,8.96133581685611e-05,8.72621096643727e-05,"PROX1/OAS3/OAS2/IFIH1/RSAD2/EIF2AK2/IFITM3/OAS1/MX1/DDX3X/GBP7/IFIT5/PPIE",13
"GO:0051607","defense response to virus","28/470","407/21273",0.0687960687960688,3.11382717340164,6.47198029268458,1.29600033469135e-07,0.000104820507069837,0.000102070257938534,"IFI44L/USP18/DDX60/DMBT1/NMB/CXCL10/IFI27/OAS3/OAS2/IFIH1/KCNJ8/RSAD2/NDUFAF4/EIF2AK2/IRF9/CXCL9/IFITM3/TLR7/OAS1/MX1/GBP7/RTP4/SAMHD1/HERC5/RIPK3/IFIT5/TRIM5/IFI6",28
"GO:0019058","viral life cycle","25/470","356/21273",0.0702247191011236,3.17849031795362,6.23047333217325,4.19857495147527e-07,0.000282983951729433,0.000275559103394193,"SIGLEC1/LAMP3/IFI27/PROX1/OAS3/OAS2/SCARB2/IFIH1/ZBED1/RSAD2/EIF2AK2/IFITM3/CCL2/OAS1/AXL/MX1/DDX3X/KPNA2/GBP7/CCL8/IFIT5/CTSL/PPIE/TRIM5/EEF1A1",25
"GO:0045071","negative regulation of viral genome replication","10/470","60/21273",0.166666666666667,7.5436170212766,7.62926252294899,7.06602559782406e-07,0.000408214393108579,0.000397503785886614,"PROX1/OAS3/OAS2/IFIH1/RSAD2/EIF2AK2/IFITM3/OAS1/MX1/IFIT5",10
"GO:0048525","negative regulation of viral process","12/470","112/21273",0.107142857142857,4.84946808510638,6.13948224421196,7.04350267334556e-06,0.00356049060137618,0.0034670715132876,"HEXIM1/TRIM14/PROX1/OAS3/OAS2/IFIH1/RSAD2/EIF2AK2/IFITM3/OAS1/MX1/IFIT5",12
"GO:0016032","viral process","27/470","482/21273",0.0560165975103734,2.53540655071952,5.12506438462077,1.07272302911889e-05,0.00482010214417421,0.00469363374495178,"SIGLEC1/HEXIM1/LAMP3/TRIM14/IFI27/PROX1/OAS3/OAS2/SCARB2/IFIH1/ZBED1/RSAD2/EIF2AK2/IFITM3/CCL2/OAS1/AXL/MX1/DDX3X/KPNA2/GBP7/CCL8/IFIT5/CTSL/PPIE/TRIM5/EEF1A1",27
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","14/470","175/21273",0.08,3.62093617021277,5.23293007220604,3.62976333144946e-05,0.0145432496361588,0.014161668199508,"NOD2/DMBT1/CXCL10/HMGN2/DEFB1/CXCL11/CXCL9/RPL30/CCL2/CCL7/CCL13/CXCL13/CCL8/PF4",14
"GO:0032722","positive regulation of chemokine production","10/470","93/21273",0.10752688172043,4.86684969114619,5.61727769153864,3.955878981151e-05,0.0145432496361588,0.014161668199508,"NOD2/OAS3/LPL/ADIPOQ/EIF2AK2/AIRE/TLR7/OAS1/DDX3X/MBP",10
"GO:0032479","regulation of type I interferon production","13/470","164/21273",0.0792682926829268,3.58781785158277,5.00048242376071,7.52336178378502e-05,0.0234034423489435,0.0227893898244047,"SIGLEC1/NMB/HMGB2/OAS3/OAS2/IFIH1/XAF1/TLR7/OAS1/DDX3X/KPNA2/GBP7/KAT8",13
"GO:0032606","type I interferon production","13/470","164/21273",0.0792682926829268,3.58781785158277,5.00048242376071,7.52336178378502e-05,0.0234034423489435,0.0227893898244047,"SIGLEC1/NMB/HMGB2/OAS3/OAS2/IFIH1/XAF1/TLR7/OAS1/DDX3X/KPNA2/GBP7/KAT8",13
"GO:0140374","antiviral innate immune response","9/470","84/21273",0.107142857142857,4.84946808510638,5.31343341364877,9.86434575927391e-05,0.0284938673217883,0.0277462537484539,"USP18/NMB/CXCL10/OAS3/OAS2/IFIH1/EIF2AK2/OAS1/MX1",9
"GO:0032728","positive regulation of interferon-beta production","7/470","51/21273",0.137254901960784,6.21239048811014,5.60168886527355,0.000122783907647986,0.0331025415018969,0.0322340069130606,"HMGB2/OAS3/OAS2/IFIH1/TLR7/OAS1/DDX3X",7
"GO:0002685","regulation of leukocyte migration","17/470","277/21273",0.0613718411552347,2.77779399339427,4.47654694864129,0.000156934636160459,0.039665229289556,0.0386245048602814,"NOD2/CXCL10/DAPK2/C5AR2/AIRE/CCL2/VEGFC/CCL7/STAP1/CXCL13/CCL8/DOCK8/RIPK3/PTAFR/GCNT1/ANO6/IL12A",17
"GO:0071621","granulocyte chemotaxis","11/470","132/21273",0.0833333333333333,3.7718085106383,4.80150663120852,0.000171043881194338,0.0406883209147001,0.03962075291319,"NOD2/CXCL10/DAPK2/C5AR2/CXCL9/CCL2/CCL7/CCL13/CXCL13/CCL8/PF4",11
"GO:0034154","toll-like receptor 7 signaling pathway","4/470","14/21273",0.285714285714286,12.931914893617,6.71263225578891,0.000197481239377208,0.0443674517800794,0.043203351842698,"TREML4/RSAD2/TLR7/DDX3X",4
