"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:2001053","regulation of mesenchymal cell apoptotic process","4/164","15/21273",0.266666666666667,34.590243902439,11.4706978915145,4.35017297313812e-06,0.00968240546661344,0.00885489664027504,"TBX1/PAX2/PAX8/MSX2",4
"GO:0097152","mesenchymal cell apoptotic process","4/164","17/21273",0.235294117647059,30.5208034433285,10.7325796294247,7.49412187818377e-06,0.00968240546661344,0.00885489664027504,"TBX1/PAX2/PAX8/MSX2",4
"GO:0072170","metanephric tubule development","4/164","27/21273",0.148148148148148,19.2168021680217,8.34848539464869,5.20361332673008e-05,0.0347149636009156,0.0317480419113799,"PAX2/PAX8/WNT4/UMOD",4
"GO:0021602","cranial nerve morphogenesis","4/164","31/21273",0.129032258064516,16.7372147915028,7.72864346941167,9.10805244809281e-05,0.0347149636009156,0.0317480419113799,"TBX1/PAX2/CHRNB2/CITED2",4
"GO:0072207","metanephric epithelium development","4/164","31/21273",0.129032258064516,16.7372147915028,7.72864346941167,9.10805244809281e-05,0.0347149636009156,0.0317480419113799,"PAX2/PAX8/WNT4/UMOD",4
"GO:0072017","distal tubule development","3/164","12/21273",0.25,32.4283536585366,9.5987054973146,9.40420840582078e-05,0.0347149636009156,0.0317480419113799,"PAX2/PAX8/UMOD",3
"GO:2001054","negative regulation of mesenchymal cell apoptotic process","3/164","12/21273",0.25,32.4283536585366,9.5987054973146,9.40420840582078e-05,0.0347149636009156,0.0317480419113799,"TBX1/PAX2/PAX8",3
"GO:0035176","social behavior","5/164","62/21273",0.0806451612903226,10.4607592446892,6.57557173219598,0.000116263543329157,0.0349020377228092,0.0319191277039704,"TBX1/CHRNB2/DRD3/GNG8/SHANK1",5
"GO:0072173","metanephric tubule morphogenesis","3/164","13/21273",0.230769230769231,29.9338649155722,9.1979014450894,0.000121562824885945,0.0349020377228092,0.0319191277039704,"PAX2/PAX8/WNT4",3
"GO:0051703","biological process involved in intraspecies interaction between organisms","5/164","64/21273",0.078125,10.1338605182927,6.45024962915748,0.000135301198402979,0.0349618296673298,0.0319738095173356,"TBX1/CHRNB2/DRD3/GNG8/SHANK1",5
