"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051607","defense response to virus","53/228","407/21273",0.13022113022113,12.1499741368162,23.640060502902,4.47576524903034e-42,1.23083544348334e-38,1.06287646334868e-38,"RSAD2/IFIT1/IFI6/MX1/IFI44L/IFIT3/OAS3/OAS1/HERC5/IFIT5/ISG15/OASL/IFIH1/USP18/IFIT2/OAS2/IFI27/DDX60/EIF2AK2/ZBP1/DHX58/RTP4/PLSCR1/IRF7/TRIM22/MX2/MOV10/RIGI/PML/IFI16/TRIM5/SHFL/PARP9/STAT2/TRIM6/IFITM1/DTX3L/TRIM38/ADAR/TREX1/BST2/NT5C3A/DDX60L/IRF9/GBP7/TRIM21/CXCL10/ISG20/GBP1/APOBEC3A/CD40/ZNFX1/STAT1",53
"GO:0050792","regulation of viral process","31/228","183/21273",0.169398907103825,15.8053638193845,20.9364700212641,2.93569617907729e-28,4.03658224623128e-25,3.48575293684125e-25,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/EIF2AK2/LAMP3/PLSCR1/SP100/IFI16/TRIM5/SHFL/TRIM6/IFITM1/TRIM38/ADAR/TRIM14/AXL/BST2/GBP7/TRIM21/ISG20/LGALS9/APOBEC3A/ZNFX1/STAT1",31
"GO:1903900","regulation of viral life cycle","28/228","143/21273",0.195804195804196,18.269046742731,21.5667029130073,1.89927640407439e-27,1.74100337040153e-24,1.50342721669889e-24,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/EIF2AK2/LAMP3/PLSCR1/IFI16/TRIM5/SHFL/TRIM6/IFITM1/TRIM38/ADAR/AXL/BST2/GBP7/TRIM21/ISG20/LGALS9/APOBEC3A/ZNFX1",28
"GO:0045069","regulation of viral genome replication","23/228","90/21273",0.255555555555556,23.8440058479532,22.6046040872991,1.3365396396442e-25,9.18871002255385e-23,7.93482480799291e-23,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/EIF2AK2/PLSCR1/IFI16/SHFL/TRIM6/IFITM1/TRIM38/ADAR/BST2/GBP7/ISG20/APOBEC3A/ZNFX1",23
"GO:0019079","viral genome replication","26/228","138/21273",0.188405797101449,17.5787566742944,20.3370284048126,4.33102229309972e-25,2.26017239676631e-22,1.95175078549466e-22,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/IFI27/EIF2AK2/PLSCR1/IFI16/SHFL/TRIM6/IFITM1/TRIM38/ADAR/CCL2/BST2/GBP7/ISG20/CCL8/APOBEC3A/ZNFX1",26
"GO:0045071","negative regulation of viral genome replication","20/228","60/21273",0.333333333333333,31.1008771929825,24.3024943995453,4.93128522930832e-25,2.26017239676631e-22,1.95175078549466e-22,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/EIF2AK2/PLSCR1/IFI16/SHFL/TRIM6/IFITM1/BST2/ISG20/APOBEC3A/ZNFX1",20
"GO:0048525","negative regulation of viral process","24/228","112/21273",0.214285714285714,19.9934210526316,20.976896446592,1.15750537685132e-24,4.54734255191591e-22,3.92681523334824e-22,"RSAD2/IFIT1/MX1/OAS3/OAS1/IFIT5/ISG15/OASL/IFIH1/OAS2/EIF2AK2/PLSCR1/SP100/IFI16/SHFL/TRIM6/IFITM1/TRIM14/BST2/TRIM21/ISG20/APOBEC3A/ZNFX1/STAT1",24
"GO:0016032","viral process","40/228","482/21273",0.0829875518672199,7.742956977506,15.5859521741393,4.4391128141834e-24,1.52594502987554e-21,1.31771559326286e-21,"RSAD2/IFIT1/MX1/OAS3/OAS1/SIGLEC1/IFIT5/ISG15/OASL/IFIH1/OAS2/IFI27/EIF2AK2/LAMP3/PLSCR1/IRF7/SP100/IFI16/TRIM5/SHFL/PARP9/TRIM6/IFITM1/CHMP5/TRIM38/ADAR/CCL2/TRIM14/AXL/BST2/PARP10/GBP7/TRIM21/ISG20/EIF3L/LGALS9/CCL8/APOBEC3A/ZNFX1/STAT1",40
"GO:0019058","viral life cycle","33/228","356/21273",0.0926966292134832,8.64883944411591,15.1484419216878,1.89798646713686e-21,5.79940309402929e-19,5.00802043258568e-19,"RSAD2/IFIT1/MX1/OAS3/OAS1/SIGLEC1/IFIT5/ISG15/OASL/IFIH1/OAS2/IFI27/EIF2AK2/LAMP3/PLSCR1/IFI16/TRIM5/SHFL/TRIM6/IFITM1/CHMP5/TRIM38/ADAR/CCL2/AXL/BST2/GBP7/TRIM21/ISG20/LGALS9/CCL8/APOBEC3A/ZNFX1",33
"GO:0034340","response to type I interferon","20/228","96/21273",0.208333333333333,19.438048245614,18.8458385331987,1.81455787192367e-20,4.9900341477901e-18,4.30909743058927e-18,"IFIT1/MX1/OAS3/OAS1/ISG15/OASL/IFIH1/USP18/OAS2/IFI27/ZBP1/IRF7/SP100/SHFL/STAT2/TRIM6/IFITM1/ADAR/TREX1/STAT1",20
"GO:0071357","cellular response to type I interferon","18/228","90/21273",0.2,18.6605263157895,17.4754466444648,3.38997704688194e-18,8.47494261720484e-16,7.31845762465612e-16,"IFIT1/OAS3/OAS1/ISG15/OASL/IFIH1/USP18/OAS2/IFI27/ZBP1/IRF7/SP100/STAT2/TRIM6/IFITM1/ADAR/TREX1/STAT1",18
"GO:0140888","interferon-mediated signaling pathway","19/228","122/21273",0.155737704918033,14.530737704918,15.600303897958,5.42002819638849e-17,1.2420897950057e-14,1.07259505360109e-14,"OAS3/OAS1/ISG15/OASL/IFIH1/USP18/OAS2/IFI27/ZBP1/PARP14/IRF7/SP100/PARP9/STAT2/TRIM6/IFITM1/ADAR/TREX1/STAT1",19
"GO:0060337","type I interferon-mediated signaling pathway","17/228","89/21273",0.191011235955056,17.821850975754,16.5524361509773,6.82312537920264e-17,1.44335344560056e-14,1.24639440125354e-14,"OAS3/OAS1/ISG15/OASL/IFIH1/USP18/OAS2/IFI27/ZBP1/IRF7/SP100/STAT2/TRIM6/IFITM1/ADAR/TREX1/STAT1",17
"GO:0140374","antiviral innate immune response","16/228","84/21273",0.19047619047619,17.7719298245614,16.0311460146803,5.98277549569585e-16,1.1751880437974e-13,1.01482267054811e-13,"IFIT1/MX1/IFIT3/OAS3/OAS1/OASL/IFIH1/USP18/IFIT2/OAS2/EIF2AK2/ZBP1/DHX58/RIGI/TRIM6/CXCL10",16
"GO:0035456","response to interferon-beta","11/228","36/21273",0.305555555555556,28.5091374269006,17.1940727676229,7.99076378621404e-14,1.46497336080591e-11,1.2650640773122e-11,"XAF1/OAS1/PLSCR1/IFI16/SHFL/TRIM6/PNPT1/IFITM1/TREX1/BST2/STAT1",11
"GO:0060759","regulation of response to cytokine stimulus","19/228","229/21273",0.0829694323144105,7.74126637554585,10.6755977996091,6.3274737671136e-12,1.08753455372265e-09,9.39130317013702e-10,"OAS3/OAS1/ISG15/IFIH1/USP18/ZBP1/PARP14/IRF7/RIGI/PARP9/STAT2/TRIM6/ADAR/AXL/TREX1/IL1RN/USP25/STAP1/CD40",19
"GO:0032479","regulation of type I interferon production","16/228","164/21273",0.0975609756097561,9.10269576379974,10.8421334188104,2.70516796990588e-11,4.13289550957843e-09,3.56892335678811e-09,"XAF1/OAS3/OAS1/SIGLEC1/ISG15/IFIH1/OAS2/DHX58/IRF7/RIGI/TRIM38/NMI/TREX1/GBP7/TRIM21/STAT1",16
"GO:0032606","type I interferon production","16/228","164/21273",0.0975609756097561,9.10269576379974,10.8421334188104,2.70516796990588e-11,4.13289550957843e-09,3.56892335678811e-09,"XAF1/OAS3/OAS1/SIGLEC1/ISG15/IFIH1/OAS2/DHX58/IRF7/RIGI/TRIM38/NMI/TREX1/GBP7/TRIM21/STAT1",16
"GO:0060338","regulation of type I interferon-mediated signaling pathway","10/228","48/21273",0.208333333333333,19.438048245614,13.3109434037302,7.52037598629773e-11,1.08847547170099e-08,9.39942837954997e-09,"OAS3/OAS1/ISG15/USP18/ZBP1/IRF7/STAT2/TRIM6/ADAR/TREX1",10
"GO:0002832","negative regulation of response to biotic stimulus","18/228","235/21273",0.0765957446808511,7.14658454647256,9.86194749691876,8.72635614434005e-11,1.19987396984676e-08,1.0361399716648e-08,"OAS3/OAS1/ISG15/USP18/DHX58/PARP14/IFI16/SERPING1/STAT2/TRIM38/ADAR/NMI/TREX1/CEACAM1/TRAFD1/TRIM21/LGALS9/CD274",18
"GO:0045824","negative regulation of innate immune response","16/228","182/21273",0.0879120879120879,8.20242914979757,10.1569478730121,1.30454628864325e-10,1.70833442560426e-08,1.47521625422515e-08,"OAS3/OAS1/ISG15/USP18/DHX58/PARP14/IFI16/SERPING1/STAT2/ADAR/NMI/TREX1/CEACAM1/TRAFD1/TRIM21/LGALS9",16
"GO:0001959","regulation of cytokine-mediated signaling pathway","17/228","216/21273",0.0787037037037037,7.3432626705653,9.75300491918988,1.94032082154542e-10,2.42540102693178e-08,2.09443242746721e-08,"OAS3/OAS1/ISG15/USP18/ZBP1/PARP14/IRF7/PARP9/STAT2/TRIM6/ADAR/AXL/TREX1/IL1RN/USP25/STAP1/CD40",17
"GO:0034341","response to type II interferon","15/228","166/21273",0.0903614457831325,8.43096068484464,10.004211696535,3.40605796035829e-10,4.07246060477622e-08,3.5167353586125e-08,"PARP14/SP100/SHFL/PARP9/NUB1/IFITM1/CCL2/BST2/GBP7/TRIM21/LGALS9/GBP1/GBP6/CD40/STAT1",15
"GO:0035455","response to interferon-alpha","8/228","31/21273",0.258064516129032,24.0780984719864,13.3838261715742,9.82408303443317e-10,1.1256761810288e-07,9.72067163407072e-08,"OAS1/EIF2AK2/LAMP3/MX2/IFITM1/ADAR/AXL/BST2",8
"GO:0002218","activation of innate immune response","21/228","409/21273",0.0513447432762836,4.79059966542273,8.05689877929223,3.5797425190991e-09,3.93771677100901e-07,3.40037857814214e-07,"RSAD2/OAS3/OAS1/OASL/IFIH1/DDX60/EIF2AK2/ZBP1/DHX58/IFI35/IRF7/RIGI/IFI16/TRIM5/NMI/TREX1/PIK3AP1/NOD1/CD274/ZNFX1/FCRL3",21
