"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000134321",11.3411764705882,2.05243445692884,9.2887420136594,4.64300654431042e-21,FALSE,2.63563137573605e-19,4.67112948721701e-15
"ENSG00000134326",8.71764705882353,1.25468164794007,7.46296541088345,1.67964308919176e-27,FALSE,1.40711088360516e-18,1.24691130950671e-14
"ENSG00000185745",89.9882352941176,19.936329588015,70.0519057061027,3.75977493121821e-12,FALSE,5.1873064095224e-18,3.06448771653219e-14
"ENSG00000126709",40.4352941176471,7.62546816479401,32.8098259528531,7.99175905033758e-22,FALSE,8.80352371636084e-18,3.46786412539792e-14
"ENSG00000157601",66.8705882352941,13.876404494382,52.9941837409121,7.55178742195762e-19,FALSE,9.78351330304665e-18,3.46786412539792e-14
"ENSG00000137965",36.2823529411765,5.7940074906367,30.4883454505398,5.81021337600865e-34,FALSE,1.43503265281898e-17,4.23884728431847e-14
"ENSG00000137959",32.9411764705882,4.75280898876404,28.1883674818242,6.9545918621698e-46,FALSE,3.35098189486102e-17,8.48420744608884e-14
"ENSG00000119917",85.8823529411765,20.0674157303371,65.8149372108394,2.23624141661579e-12,FALSE,7.24141248351403e-17,1.60424441806649e-13
"ENSG00000132530",58.3176470588235,9.62921348314607,48.6884335756775,8.21417840894789e-38,FALSE,3.27797104288748e-16,6.45505342145497e-13
"ENSG00000111331",7.11764705882353,0.955056179775281,6.16259087904825,1.69535627850247e-32,FALSE,7.20015076776248e-16,1.27608272057054e-12
"ENSG00000089127",5.45882352941176,0.722846441947566,4.7359770874642,4.0389979192856e-41,FALSE,9.83751259999907e-16,1.5850021437253e-12
"ENSG00000141664",40.2235294117647,5.44569288389513,34.7778365278696,2.55764084756516e-34,FALSE,1.67172645716919e-15,2.46900066670079e-12
"ENSG00000138646",15.8588235294118,2.35205992509363,13.5067636043181,7.8530685438698e-19,FALSE,5.55823764117447e-15,7.57758813188732e-12
"ENSG00000088827",51.1529411764706,7.65168539325843,43.5012557832122,2.66891277306485e-44,FALSE,8.60895200405241e-15,1.07079452364827e-11
"ENSG00000152778",75.3411764705882,11.250936329588,64.0902401410002,4.01514351938092e-31,FALSE,9.23245309094866e-15,1.07079452364827e-11
"ENSG00000187608",212.670588235294,36.1310861423221,176.539502092972,6.39584001523482e-24,FALSE,9.66693696234965e-15,1.07079452364827e-11
"ENSG00000135114",175.858823529412,34.7602996254682,141.098523903944,1.55666563037944e-24,FALSE,1.41411805380349e-14,1.4742596627976e-11
"ENSG00000115267",52.4470588235294,6.50561797752809,45.9414408460013,5.28907114102443e-36,FALSE,1.78677889232068e-14,1.75928235047774e-11
"ENSG00000184979",28.0117647058824,1.8501872659176,26.1615774399647,1.21398567510607e-59,FALSE,3.24293496701512e-14,3.02497560107416e-11
"ENSG00000119922",77.3294117647059,18.4007490636704,58.9286627010355,5.4632868712927e-12,FALSE,6.32503359690715e-14,5.60492852189927e-11
"ENSG00000111335",4.68235294117647,0.359550561797753,4.32280237937872,7.28905501503613e-44,FALSE,1.55626655355735e-13,1.31341486327128e-10
"ENSG00000165949",47.1764705882353,2.78277153558052,44.3936990526548,1.06472938216167e-69,FALSE,2.25212857278943e-13,1.81429430434305e-10
"ENSG00000146938",2.48235294117647,15.314606741573,-12.8322538003966,2.52494469436637e-05,FALSE,4.49925419982265e-13,3.46696879058508e-10
