"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000137959",2.45945945945946,26.1704545454545,-23.7109950859951,2.19245822392572e-21,FALSE,2.47454485366633e-27,4.44502492064082e-23
"ENSG00000137965",2.97297297297297,28.9659090909091,-25.9929361179361,6.11587808447845e-19,FALSE,1.7260604072191e-25,1.55026115474383e-21
"ENSG00000132530",3.91891891891892,44.9431818181818,-41.0242628992629,3.78822673727502e-18,FALSE,2.47281838385666e-24,1.4806412209739e-20
"ENSG00000134326",0.77027027027027,6.59090909090909,-5.82063882063882,3.12210782131296e-16,FALSE,5.07317158639584e-24,2.27823453016071e-20
"ENSG00000111331",0.445945945945946,5.60795454545455,-5.1620085995086,4.08062381522599e-16,FALSE,4.74967204856357e-23,1.70636718016695e-19
"ENSG00000134321",1.32432432432432,8.64204545454546,-7.31772113022113,1.79618383204942e-15,FALSE,8.64090868573766e-23,2.58694404536509e-19
"ENSG00000157601",8.68918918918919,51.4318181818182,-42.742628992629,1.69566821651456e-15,FALSE,1.46206274409136e-22,3.75186186744473e-19
"ENSG00000088827",5.7027027027027,42.7727272727273,-37.0700245700246,1.19803166475232e-14,FALSE,1.33577517140163e-21,2.99931617548592e-18
"ENSG00000184979",1.54054054054054,23.1306818181818,-21.5901412776413,6.93137491365971e-17,FALSE,2.53883790575747e-21,5.06723836679127e-18
"ENSG00000137628",4.25675675675676,46.8295454545455,-42.5727886977887,3.27682341447273e-15,FALSE,4.79628933014986e-21,8.61557452374819e-18
"ENSG00000115267",3.97297297297297,42.3920454545455,-38.4190724815725,1.02259005546848e-14,FALSE,6.82373193088814e-20,1.11431542431403e-16
"ENSG00000138646",1.41891891891892,11.7215909090909,-10.302671990172,6.80784778819963e-12,FALSE,1.42224482998658e-19,2.12898199008742e-16
"ENSG00000165949",1.63513513513514,34.4715909090909,-32.8364557739558,1.30034012654606e-11,FALSE,3.1421502062601e-19,4.3417264734654e-16
"ENSG00000138642",0.202702702702703,3.78977272727273,-3.58707002457002,3.41934808944892e-13,FALSE,5.69054832592713e-19,7.30137996990207e-16
"ENSG00000111335",0.283783783783784,3.92045454545455,-3.63667076167076,9.51586153885534e-12,FALSE,7.14345590675559e-19,8.55452656353671e-16
"ENSG00000141664",2.81081081081081,27.9772727272727,-25.1664619164619,1.82608906215889e-12,FALSE,9.92225758843346e-19,1.11395945663144e-15
"ENSG00000089127",0.405405405405405,4.25,-3.84459459459459,1.31249518578644e-12,FALSE,1.52807663420385e-18,1.61463768118845e-15
"ENSG00000126709",6.45945945945946,29.9090909090909,-23.4496314496315,1.17415388042039e-10,FALSE,1.84889500055906e-18,1.84509449416903e-15
"ENSG00000152778",8.25675675675676,56.4715909090909,-48.2148341523341,6.24821934788813e-13,FALSE,2.14972316324804e-18,2.03239353586445e-15
"ENSG00000177409",2.82432432432432,36.7386363636364,-33.914312039312,9.12225161285316e-11,FALSE,4.14394823248391e-18,3.72188710500542e-15
"ENSG00000135114",19.4324324324324,129.039772727273,-109.60734029484,1.13726857846152e-11,FALSE,1.50769087477041e-17,1.25021898551158e-14
"ENSG00000196141",0.283783783783784,5.25568181818182,-4.97189803439803,5.14411791865079e-10,FALSE,1.53119287876495e-17,1.25021898551158e-14
"ENSG00000173821",5.18918918918919,55.5795454545455,-50.3903562653563,1.19096760798182e-11,FALSE,1.69956475393851e-17,1.32736007282598e-14
"ENSG00000188313",1.43243243243243,12.8238636363636,-11.3914312039312,2.26321112073889e-12,FALSE,2.001177161916e-17,1.49779772331238e-14
"ENSG00000132274",1.16216216216216,17.5227272727273,-16.3605651105651,7.72729063722962e-10,FALSE,4.01716006204616e-17,2.88640984778141e-14
"ENSG00000187608",24.9189189189189,147.517045454545,-122.598126535627,4.42050411506707e-11,FALSE,2.66277093073825e-16,1.83966747034043e-13
"ENSG00000173193",0.256756756756757,4.09659090909091,-3.83983415233415,1.87115023104768e-09,FALSE,5.37156401897288e-16,3.57368164714111e-13
"ENSG00000059378",0.445945945945946,4.88068181818182,-4.43473587223587,4.61355026973321e-10,FALSE,6.71627152034543e-16,4.30872804714161e-13
"ENSG00000115155",0.337837837837838,4.36931818181818,-4.03148034398034,5.90471104294971e-10,FALSE,7.35433520188074e-16,4.55537666315116e-13
"ENSG00000119917",13.5945945945946,62.7613636363636,-49.166769041769,3.04436592137074e-10,FALSE,8.98921350238029e-16,5.32252371925956e-13
"ENSG00000138035",2.02702702702703,19.0397727272727,-17.0127457002457,1.3914577340009e-09,FALSE,9.18544983004211e-16,5.32252371925956e-13
"ENSG00000078081",1.82432432432432,11.6534090909091,-9.82908476658477,3.98877151760391e-10,FALSE,1.41326245694716e-15,7.9332604731693e-13
"ENSG00000002549",2.35135135135135,19.9034090909091,-17.5520577395577,8.77033412232e-09,FALSE,4.92535721370128e-15,2.6392338659441e-12
"ENSG00000136514",0.175675675675676,1.85227272727273,-1.67659705159705,3.17023286088627e-11,FALSE,4.99548802772919e-15,2.6392338659441e-12
"ENSG00000170581",3.36486486486486,29.0056818181818,-25.6408169533169,4.46104431008117e-09,FALSE,8.93161590506909e-15,4.58396047150732e-12
"ENSG00000185745",18.0540540540541,65.7386363636364,-47.6845823095823,1.86095525187776e-09,FALSE,9.52545313142566e-15,4.75293651666109e-12
"ENSG00000132256",2.35135135135135,17.6647727272727,-15.3134213759214,2.17992050246691e-08,FALSE,3.36301459917247e-14,1.632698141755e-11
"ENSG00000068079",7.68918918918919,47.8522727272727,-40.1630835380835,5.71300755671747e-10,FALSE,4.01120800311144e-14,1.89614024631291e-11
"ENSG00000163840",1.36486486486486,11.6306818181818,-10.265816953317,2.50985028917617e-08,FALSE,6.07907302892304e-14,2.79995868765499e-11
"ENSG00000133106",0.0540540540540541,0.710227272727273,-0.656173218673219,1.27976889751913e-07,FALSE,6.82532795404159e-14,3.06508415096123e-11
"ENSG00000138496",0.459459459459459,3.51704545454545,-3.05758599508599,6.35013219424559e-08,FALSE,1.6159274742603e-13,7.07973298052142e-11
"ENSG00000188157",6.78378378378378,35.3295454545455,-28.5457616707617,2.72132110025474e-09,FALSE,1.83251266347006e-13,7.83748213664587e-11
"ENSG00000108771",4.47297297297297,31.0340909090909,-26.5611179361179,3.88324015121323e-08,FALSE,1.9470371381435e-13,8.13363444476085e-11
"ENSG00000137200",1.64864864864865,13.1079545454545,-11.4593058968059,1.15201228008409e-08,FALSE,3.99473774579641e-13,1.63085168472139e-10
"ENSG00000163565",5.7027027027027,40.5397727272727,-34.83707002457,8.90303480932032e-08,FALSE,7.49204152214367e-13,2.99065648582815e-10
"ENSG00000055332",4.93243243243243,23.1363636363636,-18.2039312039312,3.71389393960645e-08,FALSE,9.92023472557223e-13,3.87385166033596e-10
"ENSG00000124256",0.310810810810811,2.52840909090909,-2.21759828009828,5.27793135464892e-09,FALSE,1.45237127473654e-12,5.55083940597713e-10
"ENSG00000107201",9.51351351351351,54.5113636363636,-44.9978501228501,1.8998468729346e-07,FALSE,1.97090552340371e-12,7.37570331602102e-10
"ENSG00000136147",6.24324324324324,37.4147727272727,-31.1715294840295,2.81443904584947e-07,FALSE,2.79909008363613e-12,1.02612357494604e-09
"ENSG00000196116",2.43243243243243,14.0795454545455,-11.647113022113,1.16995340730218e-07,FALSE,3.57407618996042e-12,1.28402261200518e-09
"ENSG00000119922",13.1081081081081,56.3352272727273,-43.2271191646192,1.06073808728711e-08,FALSE,6.35236834497604e-12,2.23740377609421e-09
