"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000127334",47.6666666666667,10.0884955752212,37.5781710914454,1.9441097630141e-08,FALSE,0.000170671505750534,0.00896424636782705,"DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2"
"ENSG00000092871",9.41666666666667,1.68141592920354,7.73525073746313,1.50705521845863e-09,FALSE,0.000176088496621005,0.00922180077202073,"RFFL","ring finger and FYVE like domain containing E3 ubiquitin protein ligase"
"ENSG00000146592",48.8333333333333,15.8982300884956,32.9351032448378,0.00979964142852034,FALSE,0.000176602330597366,0.00922182460616418,"CREB5","cAMP responsive element binding protein 5"
"ENSG00000138185",5.83333333333333,1.26548672566372,4.56784660766962,4.17320396734212e-08,FALSE,0.00018419908875671,0.00959063255459939,"ENTPD1","ectonucleoside triphosphate diphosphohydrolase 1"
"ENSG00000035681",25.4583333333333,4.00884955752212,21.4494837758112,1.91663949556553e-16,FALSE,0.000189837980473172,0.00985566370878494,"NSMAF","neutral sphingomyelinase activation associated factor"
"ENSG00000198604",35.0833333333333,5.82300884955752,29.2603244837758,1.4547257826001e-13,FALSE,0.000191076008876652,0.00989134970447062,"BAZ1A","bromodomain adjacent to zinc finger domain 1A"
"ENSG00000160796",9.875,2.2787610619469,7.5962389380531,0.000332207603937245,FALSE,0.000192995329316919,0.00996199741528682,"NBEAL2","neurobeachin like 2"
"ENSG00000156639",8.33333333333333,1.6283185840708,6.70501474926254,3.29508967741334e-06,FALSE,0.000195037395385518,0.0100208521382279,"ZFAND3","zinc finger AN1-type containing 3"
"ENSG00000140455",41.7916666666667,11.4690265486726,30.3226401179941,0.0094173800180661,FALSE,0.000195599650210617,0.0100208521382279,"USP3","ubiquitin specific peptidase 3"
"ENSG00000130775",1.54166666666667,0.345132743362832,1.19653392330383,5.23775442535695e-05,FALSE,0.000195809113205923,0.0100208521382279,"THEMIS2","thymocyte selection associated family member 2"
"ENSG00000162877",2.66666666666667,9.6858407079646,-7.01917404129794,0.0283841083189041,FALSE,0.000199074362309053,0.0101590135515839,"PM20D1","peptidase M20 domain containing 1"
"ENSG00000132694",23.5416666666667,5.12389380530973,18.4177728613569,5.37003484833434e-06,FALSE,0.000200607314073771,0.0101709324096424,"ARHGEF11","Rho guanine nucleotide exchange factor 11"
"ENSG00000118520",42.4166666666667,8.18141592920354,34.2352507374631,2.80131306312023e-12,FALSE,0.000200793531157647,0.0101709324096424,"ARG1","arginase 1"
"ENSG00000196352",42.7083333333333,8.9070796460177,33.8012536873156,2.04830343565432e-08,FALSE,0.000201006569360523,0.0101709324096424,"CD55","CD55 molecule (Cromer blood group)"
"ENSG00000139083",28.25,7.61504424778761,20.6349557522124,0.000200253029160966,FALSE,0.00020261578018316,0.0101905637227482,"ETV6","ETS variant transcription factor 6"
"ENSG00000198736",6.25,2.13716814159292,4.11283185840708,0.0692445392233115,TRUE,0.000203102155052974,0.0101905637227482,"MSRB1","methionine sulfoxide reductase B1"
"ENSG00000213390",31,4.55752212389381,26.4424778761062,2.19695529426836e-20,FALSE,0.000203356408412016,0.0101905637227482,"ARHGAP19","Rho GTPase activating protein 19"
"ENSG00000165801",6.83333333333333,1.9070796460177,4.92625368731563,0.000445534574079457,FALSE,0.000203663774228504,0.0101905637227482,"ARHGEF40","Rho guanine nucleotide exchange factor 40"
"ENSG00000105352",49.9583333333333,12.5752212389381,37.3831120943953,0.000225045449733975,FALSE,0.000205422379637544,0.0102500061261922,"CEACAM4","CEA cell adhesion molecule 4"
"ENSG00000008130",11.0416666666667,2.56637168141593,8.47529498525074,4.55483533972177e-06,FALSE,0.000206419537510078,0.0102712303387633,"NADK","NAD kinase"
"ENSG00000166986",119.958333333333,29.8053097345133,90.1530235988201,1.75814171456916e-06,FALSE,0.000208500817130235,0.0103283350997374,"MARS1","methionyl-tRNA synthetase 1"
"ENSG00000083444",18.0833333333333,4.14601769911504,13.9373156342183,2.84219769555154e-07,FALSE,0.000209229497552766,0.0103283350997374,"PLOD1","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
"ENSG00000119682",33.125,5.96017699115044,27.1648230088496,1.08843712111913e-09,FALSE,0.000209292099109526,0.0103283350997374,"AREL1","apoptosis resistant E3 ubiquitin protein ligase 1"
"ENSG00000204160",6.83333333333333,2,4.83333333333333,0.0298178926911939,FALSE,0.00021175353995022,0.0103927599570334,"ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18"
