"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000183760",6.7910447761194,18.5056179775281,-11.7145732014087,0.00626542618103365,FALSE,9.66145367960671e-06,0.0015672003197724,"ACP7","acid phosphatase 7, tartrate resistant (putative)"
"ENSG00000089009",7.16417910447761,35.1835205992509,-28.0193414947733,0.0187750981637534,FALSE,9.71215785009112e-06,0.0015672003197724,"RPL6","ribosomal protein L6"
"ENSG00000171612",0.746268656716418,2.39700374531835,-1.65073508860193,0.0056351119791293,FALSE,9.72537713951057e-06,0.0015672003197724,"SLC25A33","solute carrier family 25 member 33"
"ENSG00000213593",5.17910447761194,1.38951310861423,3.78959136899771,3.30553120028085e-11,FALSE,9.83050793014556e-06,0.00156987012225009,"TMX2","thioredoxin related transmembrane protein 2"
"ENSG00000143768",3.82089552238806,9.70786516853933,-5.88696964615127,0.0106153252809449,FALSE,9.99163243758067e-06,0.00158135425525496,"LEFTY2","left-right determination factor 2"
"ENSG00000144355",1.46268656716418,6.15730337078652,-4.69461680362234,0.00785763563695222,FALSE,1.01593498602167e-05,0.0015936693417894,"DLX1","distal-less homeobox 1"
"ENSG00000158710",82.089552238806,27.3183520599251,54.7712001788809,2.92996807978826e-10,FALSE,1.05288401061767e-05,0.00163292252534335,"TAGLN2","transgelin 2"
"ENSG00000138035",18.2985074626866,3.9625468164794,14.3359606462072,3.97609265523967e-13,FALSE,1.05938220926597e-05,0.00163292252534335,"PNPT1","polyribonucleotide nucleotidyltransferase 1"
"ENSG00000111331",3.59701492537313,0.955056179775281,2.64195874559785,1.46357919344005e-11,FALSE,1.08217765434673e-05,0.00165367940525432,"OAS3","2'-5'-oligoadenylate synthetase 3"
"ENSG00000136052",0.0597014925373134,0.265917602996255,-0.206216110458941,0.00481801638772425,FALSE,1.11597171433649e-05,0.00169074483831869,"SLC41A2","solute carrier family 41 member 2"
"ENSG00000126856",0.388059701492537,1.02621722846442,-0.638157526971882,0.00756472199556343,FALSE,1.15429439217667e-05,0.00173398494879014,"PRDM7","PR/SET domain 7"
"ENSG00000020577",17.2985074626866,3.77153558052434,13.5269718821622,5.94724098665817e-16,FALSE,1.17082235646151e-05,0.00174403336896107,"SAMD4A","sterile alpha motif domain containing 4A"
"ENSG00000175445",0.208955223880597,0.700374531835206,-0.491419307954609,0.00996018113590028,FALSE,1.18855035537237e-05,0.00175568696661088,"LPL","lipoprotein lipase"
"ENSG00000111335",2.74626865671642,0.359550561797753,2.38671809491867,1.53373042881238e-16,FALSE,1.20120364729568e-05,0.00175971370677382,"OAS2","2'-5'-oligoadenylate synthetase 2"
"ENSG00000176788",10.5970149253731,3.1310861423221,7.46592878305104,3.78294158014078e-09,FALSE,1.25710036106721e-05,0.00182650500002274,"BASP1","brain abundant membrane attached signal protein 1"
"ENSG00000196812",1.16417910447761,3.80524344569288,-2.64106434121527,0.00323554282658772,FALSE,1.32561035775953e-05,0.00191038773997118,"ZSCAN16","zinc finger and SCAN domain containing 16"
"ENSG00000135845",0.716417910447761,2.57677902621723,-1.86036111576947,0.00812422225855776,FALSE,1.35698365009801e-05,0.00193639139203424,"PIGC","phosphatidylinositol glycan anchor biosynthesis class C"
"ENSG00000077327",11.4029850746269,31.4906367041199,-20.087651629493,0.00130949029738969,FALSE,1.36550222274782e-05,0.00193639139203424,"SPAG6","sperm associated antigen 6"
"ENSG00000167748",5.38805970149254,15.2771535580524,-9.8890938565599,0.00684640084486042,FALSE,1.38000148558476e-05,0.00194142113757741,"KLK1","kallikrein 1"
"ENSG00000144031",5.01492537313433,10.2434456928839,-5.22852031974957,0.00646486777731511,FALSE,1.45246339497035e-05,0.00202685361249409,"ANKRD53","ankyrin repeat domain 53"
"ENSG00000187134",3.77611940298507,13.4606741573034,-9.6845547543183,0.00435624585223836,FALSE,1.46359732821417e-05,0.00202685361249409,"AKR1C1","aldo-keto reductase family 1 member C1"
"ENSG00000134326",4.52238805970149,1.25468164794007,3.26770641176142,2.08205488803296e-10,FALSE,1.50741993772501e-05,0.0020713585903964,"CMPK2","cytidine/uridine monophosphate kinase 2"
"ENSG00000108679",36.2537313432836,7.28089887640449,28.9728324668791,8.35267740174982e-15,FALSE,1.55469794355482e-05,0.00211989044211175,"LGALS3BP","galectin 3 binding protein"
"ENSG00000134873",2.07462686567164,4.11610486891386,-2.04147800324222,0.000921455586527155,FALSE,1.58138870708696e-05,0.0021398241390705,"CLDN10","claudin 10"
"ENSG00000165887",8.32835820895522,24.0411985018727,-15.7128402929174,0.0105478572612287,FALSE,1.62776739501133e-05,0.00218589430636142,"ANKRD2","ankyrin repeat domain 2"
"ENSG00000138760",31.2985074626866,7.85393258426966,23.4445748784169,2.47322482284136e-13,FALSE,1.6677354225881e-05,0.00222272767675163,"SCARB2","scavenger receptor class B member 2"
"ENSG00000022567",1.6865671641791,0.554307116104869,1.13226004807424,8.42959716120042e-08,FALSE,1.84878482111965e-05,0.00243026844917083,"SLC45A4","solute carrier family 45 member 4"
"ENSG00000204301",19.4179104477612,51.5692883895131,-32.1513779417519,0.00334855224628157,FALSE,1.8508757792963e-05,0.00243026844917083,"NOTCH4","notch receptor 4"
"ENSG00000104899",5.37313432835821,10.9101123595506,-5.53697803119235,0.00111154211683795,FALSE,1.93107348715941e-05,0.00251033236962989,"AMH","anti-Mullerian hormone"
"ENSG00000143164",0.626865671641791,2.31086142322097,-1.68399575157918,0.00926653980880851,FALSE,1.9642132195973e-05,0.00251033236962989,"DCAF6","DDB1 and CUL4 associated factor 6"
"ENSG00000149503",3.38805970149254,8.30337078651685,-4.91531108502432,0.00832256754525558,FALSE,1.96698723724627e-05,0.00251033236962989,"INCENP","inner centromere protein"
"ENSG00000213931",1.14925373134328,3.77153558052434,-2.62228184918106,0.0264543969408079,FALSE,1.96849937593679e-05,0.00251033236962989,"HBE1","hemoglobin subunit epsilon 1"
"ENSG00000184344",0.194029850746269,6.36329588014981,-6.16926602940354,0.0305124551863202,FALSE,2.03050916647699e-05,0.00256577732558036,"GDF3","growth differentiation factor 3"
"ENSG00000131355",7.25373134328358,2.11610486891386,5.13762647436972,1.78376093622011e-09,FALSE,2.04092633931418e-05,0.00256577732558036,"ADGRE3","adhesion G protein-coupled receptor E3"
"ENSG00000035664",37.865671641791,11.6966292134831,26.1690424283079,4.78617697995811e-08,FALSE,2.11723079605585e-05,0.00264296007682296,"DAPK2","death associated protein kinase 2"
"ENSG00000181092",0.0447761194029851,2.75280898876404,-2.70803286936106,0.0309607891337002,FALSE,2.13837083776889e-05,0.0026506826203001,"ADIPOQ","adiponectin, C1Q and collagen domain containing"
"ENSG00000181585",0.134328358208955,0.49812734082397,-0.363798982615015,0.0108476609364406,FALSE,2.19948987465396e-05,0.00270751093875806,"TMIE","transmembrane inner ear"
"ENSG00000162769",0.671641791044776,1.76404494382022,-1.09240315277545,0.00976043660461257,FALSE,2.24634964907813e-05,0.00274612371583165,"FLVCR1","FLVCR choline and heme transporter 1"
"ENSG00000116032",2,4.23595505617978,-2.23595505617978,0.0191284752279979,FALSE,2.33593917505555e-05,0.00280738126407311,"GRIN3B","glutamate ionotropic receptor NMDA type subunit 3B"
"ENSG00000177875",0.104477611940299,0.340823970037453,-0.236346358097155,0.00400248071984923,FALSE,2.34877307946975e-05,0.00280738126407311,"CCDC184","coiled-coil domain containing 184"
"ENSG00000135083",12.4179104477612,3.84269662921348,8.57521381854771,2.44451681347658e-09,FALSE,2.35768007817203e-05,0.00280738126407311,"CCNJL","cyclin J like"
"ENSG00000133216",89.9701492537313,21.5543071161049,68.4158421376265,1.87709342615769e-14,FALSE,2.36009230493791e-05,0.00280738126407311,"EPHB2","EPH receptor B2"
"ENSG00000144649",0.0447761194029851,0.224719101123595,-0.17994298172061,0.00819667387594037,FALSE,2.38886043391196e-05,0.00280738126407311,"GASK1A","golgi associated kinase 1A"
"ENSG00000197121",7.3134328358209,1.84269662921348,5.47073620660741,1.26276522755169e-11,FALSE,2.4049870588858e-05,0.00280738126407311,"PGAP1","post-GPI attachment to proteins inositol deacylase 1"
