"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000106348",2.03529411764706,13.1090909090909,-11.0737967914439,2.25238962509012e-07,FALSE,1.08229918955216e-10,1.29608935612836e-07,"IMPDH1","inosine monophosphate dehydrogenase 1"
"ENSG00000137959",32.9411764705882,12.0484848484848,20.8926916221034,4.01127606199883e-06,FALSE,1.67807696140704e-10,1.73040056143129e-07,"IFI44L","interferon induced protein 44 like"
"ENSG00000135114",175.858823529412,55.7636363636364,120.095187165775,3.97703359673378e-06,FALSE,1.70911731567306e-10,1.73040056143129e-07,"OASL","2'-5'-oligoadenylate synthetase like"
"ENSG00000137965",36.2823529411765,13.5393939393939,22.7429590017825,0.000437334263296977,FALSE,1.76925145908884e-10,1.73040056143129e-07,"IFI44","interferon induced protein 44"
"ENSG00000067182",2.50588235294118,12.1333333333333,-9.62745098039216,3.367347623084e-07,FALSE,1.83029620148052e-10,1.73040056143129e-07,"TNFRSF1A","TNF receptor superfamily member 1A"
"ENSG00000177156",2.32941176470588,13.2,-10.8705882352941,1.20924515164232e-06,FALSE,2.46369380328307e-10,2.21276658941869e-07,"TALDO1","transaldolase 1"
"ENSG00000138646",15.8588235294118,4.96969696969697,10.8891265597148,0.000103242986307862,FALSE,2.63980681079104e-10,2.25804046391616e-07,"HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5"
"ENSG00000119922",77.3294117647059,26.1333333333333,51.1960784313725,0.000762718390435073,FALSE,3.84596911752674e-10,3.14023378446058e-07,"IFIT2","interferon induced protein with tetratricopeptide repeats 2"
"ENSG00000128594",4.24705882352941,17.4909090909091,-13.2438502673797,6.30974592052487e-07,FALSE,4.04296866593643e-10,3.15755852809635e-07,"LRRC4","leucine rich repeat containing 4"
"ENSG00000100504",3.12941176470588,13.369696969697,-10.2402852049911,4.20526841756635e-07,FALSE,5.53584188629794e-10,4.14038508912232e-07,"PYGL","glycogen phosphorylase L"
"ENSG00000125505",0.458823529411765,2.47878787878788,-2.01996434937611,1.23245504355736e-07,FALSE,5.76237973768624e-10,4.14038508912232e-07,"MBOAT7","membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7"
"ENSG00000018280",1.32941176470588,7.35151515151515,-6.02210338680927,8.55414379318571e-07,FALSE,8.3909203813672e-10,5.62996138937537e-07,"SLC11A1","solute carrier family 11 member 1"
"ENSG00000102882",19.7882352941176,87.3757575757576,-67.5875222816399,1.72467555664398e-06,FALSE,8.46233688766548e-10,5.62996138937537e-07,"MAPK3","mitogen-activated protein kinase 3"
"ENSG00000169180",3.51764705882353,15.4666666666667,-11.9490196078431,1.64055211692618e-06,FALSE,1.33695109047389e-09,8.57701872792232e-07,"XPO6","exportin 6"
"ENSG00000152778",75.3411764705882,25.1272727272727,50.2139037433155,3.99527718156927e-06,FALSE,1.46814503335102e-09,8.99285201743927e-07,"IFIT5","interferon induced protein with tetratricopeptide repeats 5"
"ENSG00000100365",3.51764705882353,16.6727272727273,-13.1550802139037,9.40988669071884e-07,FALSE,1.50189590003439e-09,8.99285201743927e-07,"NCF4","neutrophil cytosolic factor 4"
"ENSG00000111331",7.11764705882353,2.51515151515152,4.60249554367201,0.000105466619987514,FALSE,1.94120657987699e-09,1.12483528368808e-06,"OAS3","2'-5'-oligoadenylate synthetase 3"
"ENSG00000076662",3.82352941176471,17.0121212121212,-13.1885918003565,9.47630280884266e-07,FALSE,2.27667943100717e-09,1.27799976934943e-06,"ICAM3","intercellular adhesion molecule 3"
"ENSG00000117410",2.55294117647059,10.2242424242424,-7.67130124777184,2.0791453290581e-06,FALSE,2.53750416099711e-09,1.38124809830276e-06,"ATP6V0B","ATPase H+ transporting V0 subunit b"
"ENSG00000062282",0.8,3.69090909090909,-2.89090909090909,1.33874901837233e-06,FALSE,2.88446723717251e-09,1.52393191121558e-06,"DGAT2","diacylglycerol O-acyltransferase 2"
"ENSG00000143409",0.329411764705882,1.71515151515152,-1.38573975044563,2.83991584261698e-09,FALSE,3.65661998178624e-09,1.87668184950932e-06,"MINDY1","MINDY lysine 48 deubiquitinase 1"
"ENSG00000204160",0.682352941176471,3.38181818181818,-2.69946524064171,1.03091399985809e-06,FALSE,4.00999522727442e-09,1.94973443536419e-06,"ZDHHC18","zinc finger DHHC-type palmitoyltransferase 18"
"ENSG00000140332",2.49411764705882,8.73939393939394,-6.24527629233512,6.0669018761431e-06,FALSE,4.01604264924985e-09,1.94973443536419e-06,"TLE3","TLE family member 3, transcriptional corepressor"
"ENSG00000104870",1.15294117647059,5.05454545454545,-3.90160427807487,1.05974752056981e-06,FALSE,4.61312070527828e-09,2.18067071655036e-06,"FCGRT","Fc gamma receptor and transporter"
"ENSG00000089127",5.45882352941176,1.9030303030303,3.55579322638146,0.000105295585381428,FALSE,6.11162124516841e-09,2.81495006222975e-06,"OAS1","2'-5'-oligoadenylate synthetase 1"
"ENSG00000166579",2.04705882352941,8.66666666666667,-6.61960784313725,3.18343239772728e-06,FALSE,7.56283003787141e-09,3.3962778992571e-06,"NDEL1","nudE neurodevelopment protein 1 like 1"
"ENSG00000171777",2.21176470588235,9.25454545454545,-7.0427807486631,8.41418776746551e-06,FALSE,8.0580378334548e-09,3.49158432807213e-06,"RASGRP4","RAS guanyl releasing protein 4"
"ENSG00000177169",3.49411764705882,16.3515151515152,-12.8573975044563,8.59881557063295e-06,FALSE,8.16381126643819e-09,3.49158432807213e-06,"ULK1","unc-51 like autophagy activating kinase 1"
"ENSG00000068383",0.270588235294118,1.55151515151515,-1.28092691622103,1.04798902251752e-05,FALSE,8.63274719033062e-09,3.56972590681592e-06,"INPP5A","inositol polyphosphate-5-phosphatase A"
"ENSG00000167434",1.11764705882353,4.99393939393939,-3.87629233511586,5.02280942662162e-06,FALSE,8.90881736295475e-09,3.56972590681592e-06,"CA4","carbonic anhydrase 4"
"ENSG00000105352",5.10588235294118,21.8606060606061,-16.7547237076649,4.96790937816201e-06,FALSE,8.94269697749354e-09,3.56972590681592e-06,"CEACAM4","CEA cell adhesion molecule 4"
"ENSG00000087074",4.78823529411765,19.430303030303,-14.6420677361854,7.69439188721161e-06,FALSE,9.97825792121014e-09,3.89650971823256e-06,"PPP1R15A","protein phosphatase 1 regulatory subunit 15A"
"ENSG00000188157",48.5058823529412,15.7393939393939,32.7664884135472,2.63330638685221e-09,FALSE,1.02191603735865e-08,3.9056761232071e-06,"AGRN","agrin"
"ENSG00000141480",7.55294117647059,24.5333333333333,-16.9803921568627,3.55716693017429e-06,FALSE,1.14536620735313e-08,4.28629441305922e-06,"ARRB2","arrestin beta 2"
"ENSG00000165949",47.1764705882353,13.2,33.9764705882353,3.10654365272933e-13,FALSE,1.25756549292377e-08,4.59334280798227e-06,"IFI27","interferon alpha inducible protein 27"
"ENSG00000124256",3.64705882352941,0.957575757575758,2.68948306595365,5.39298945273604e-08,FALSE,1.27855670210496e-08,4.59334280798227e-06,"ZBP1","Z-DNA binding protein 1"
"ENSG00000196182",2.72941176470588,12.2545454545455,-9.52513368983957,2.20354224795891e-05,FALSE,1.47533350823074e-08,5.19635604085269e-06,"STK40","serine/threonine kinase 40"
"ENSG00000105397",7.81176470588235,33.969696969697,-26.1579322638146,1.01061776830779e-05,FALSE,1.75434975131897e-08,6.06026626595051e-06,"TYK2","tyrosine kinase 2"
"ENSG00000204304",3.10588235294118,8.8969696969697,-5.79108734402852,6.21995723854224e-07,FALSE,1.84863853835718e-08,6.26548944613396e-06,"PBX2","PBX homeobox 2"
"ENSG00000156675",8.12941176470588,30.6484848484848,-22.519073083779,9.62017344858327e-06,FALSE,2.01860200298076e-08,6.71484218139692e-06,"RAB11FIP1","RAB11 family interacting protein 1"
"ENSG00000104973",1.4,9.35151515151515,-7.95151515151515,2.3476241557751e-05,FALSE,2.15776339861308e-08,7.04725525987033e-06,"MED25","mediator complex subunit 25"
"ENSG00000198053",7.54117647058824,29.6606060606061,-22.1194295900178,1.25564640005114e-05,FALSE,2.21237031654893e-08,7.09657285645865e-06,"SIRPA","signal regulatory protein alpha"
"ENSG00000141562",0.635294117647059,2.76969696969697,-2.13440285204991,7.85670549620122e-06,FALSE,2.50242171237679e-08,7.88614056481128e-06,"NARF","nuclear prelamin A recognition factor"
"ENSG00000146828",1.51764705882353,6.41818181818182,-4.90053475935829,8.38457949051066e-06,FALSE,2.7487851784372e-08,8.51317726901161e-06,"SLC12A9","solute carrier family 12 member 9"
"ENSG00000139178",2.83529411764706,10.0848484848485,-7.24955436720142,5.91782942230316e-06,FALSE,2.97001855828817e-08,8.97869080798785e-06,"C1RL","complement C1r subcomponent like"
"ENSG00000170345",19.3764705882353,72.7393939393939,-53.3629233511586,9.08781908402919e-06,FALSE,3.02878718195505e-08,8.97869080798785e-06,"FOS","Fos proto-oncogene, AP-1 transcription factor subunit"
"ENSG00000177294",13.5176470588235,3.67272727272727,9.84491978609626,4.83830570564938e-13,FALSE,3.0490460351125e-08,8.97869080798785e-06,"FBXO39","F-box protein 39"
"ENSG00000059378",6.67058823529412,1.96969696969697,4.70089126559715,1.42461177645526e-07,FALSE,3.4466411680457e-08,9.9858089196137e-06,"PARP12","poly(ADP-ribose) polymerase family member 12"
"ENSG00000146826",0.176470588235294,0.939393939393939,-0.762923351158645,1.09343803757357e-05,FALSE,3.72663669250572e-08,1.06256468107112e-05,"TRAPPC14","trafficking protein particle complex subunit 14"
"ENSG00000012779",3.10588235294118,13.0545454545455,-9.94866310160428,1.06987738737072e-05,FALSE,3.83917503275513e-08,1.07754845489657e-05,"ALOX5","arachidonate 5-lipoxygenase"
"ENSG00000176463",0.435294117647059,1.5030303030303,-1.06773618538324,1.91167270121285e-07,FALSE,4.09828229575279e-08,1.1325760750555e-05,"SLCO3A1","solute carrier organic anion transporter family member 3A1"
"ENSG00000171302",0.2,1.13333333333333,-0.933333333333333,2.49792774645608e-05,FALSE,4.26348541230303e-08,1.16037861304847e-05,"CANT1","calcium activated nucleotidase 1"
"ENSG00000197405",1.45882352941176,5.66060606060606,-4.2017825311943,1.68010643703963e-05,FALSE,4.40568701679467e-08,1.18118441615944e-05,"C5AR1","complement C5a receptor 1"
"ENSG00000123329",3.23529411764706,11.830303030303,-8.59500891265597,9.85564539101317e-06,FALSE,5.21271018365132e-08,1.37699872101366e-05,"ARHGAP9","Rho GTPase activating protein 9"
"ENSG00000169403",1.22352941176471,5.27272727272727,-4.04919786096257,1.93872719017939e-05,FALSE,5.61319867300584e-08,1.46130272120585e-05,"PTAFR","platelet activating factor receptor"
"ENSG00000148660",10.2117647058824,35.2848484848485,-25.0730837789661,1.49573170420912e-05,FALSE,5.91365923483272e-08,1.51752944050429e-05,"CAMK2G","calcium/calmodulin dependent protein kinase II gamma"
"ENSG00000166987",3.24705882352941,12.7818181818182,-9.53475935828877,1.61202795085502e-05,FALSE,6.20690121824061e-08,1.57034600821487e-05,"MBD6","methyl-CpG binding domain protein 6"
"ENSG00000105514",0.776470588235294,3.33333333333333,-2.55686274509804,2.14563613825417e-05,FALSE,6.39220939861457e-08,1.59476746426824e-05,"RAB3D","RAB3D, member RAS oncogene family"
"ENSG00000185507",58.5411764705882,18.0242424242424,40.5169340463458,2.76938943508638e-06,FALSE,7.37470366330431e-08,1.79204480068123e-05,"IRF7","interferon regulatory factor 7"
"ENSG00000135083",2.04705882352941,8.16363636363636,-6.11657754010695,1.85325123136257e-05,FALSE,7.3824703696716e-08,1.79204480068123e-05,"CCNJL","cyclin J like"
"ENSG00000133961",4.68235294117647,16.2363636363636,-11.5540106951872,1.12351355084296e-05,FALSE,7.74532408525705e-08,1.85505675391297e-05,"NUMB","NUMB endocytic adaptor protein"
"ENSG00000100266",1.12941176470588,5.65454545454545,-4.52513368983957,1.75148846962989e-05,FALSE,7.96062839170153e-08,1.8737100831402e-05,"PACSIN2","protein kinase C and casein kinase substrate in neurons 2"
"ENSG00000035664",8.15294117647059,27.0787878787879,-18.9258467023173,2.22837047136379e-05,FALSE,8.03182521860467e-08,1.8737100831402e-05,"DAPK2","death associated protein kinase 2"
"ENSG00000181274",0.435294117647059,1.95151515151515,-1.51622103386809,2.49163019414432e-05,FALSE,8.52477467372292e-08,1.96321189056519e-05,"FRAT2","FRAT regulator of WNT signaling pathway 2"
"ENSG00000068079",62.9647058823529,22.0545454545455,40.9101604278075,1.63931673662558e-05,FALSE,1.00595108026938e-07,2.26435677296905e-05,"IFI35","interferon induced protein 35"
"ENSG00000072110",6.58823529411765,22.2606060606061,-15.6723707664884,1.41300167345125e-05,FALSE,1.01031541902568e-07,2.26435677296905e-05,"ACTN1","actinin alpha 1"
"ENSG00000173757",5.31764705882353,21.8848484848485,-16.567201426025,2.20158537377868e-05,FALSE,1.02105939214214e-07,2.26435677296905e-05,"STAT5B","signal transducer and activator of transcription 5B"
"ENSG00000115267",52.4470588235294,19.9818181818182,32.4652406417112,0.000390887719613697,FALSE,1.09209613675376e-07,2.3434469319684e-05,"IFIH1","interferon induced with helicase C domain 1"
"ENSG00000189077",0.164705882352941,1,-0.835294117647059,2.84682316646455e-05,FALSE,1.09308058415777e-07,2.3434469319684e-05,"TMEM120A","transmembrane protein 120A"
"ENSG00000108771",42.0705882352941,13.4363636363636,28.6342245989305,3.01633274933e-07,FALSE,1.10190477335238e-07,2.3434469319684e-05,"DHX58","DExH-box helicase 58"
"ENSG00000141551",3.64705882352941,18.4848484848485,-14.8377896613191,1.83187314423156e-05,FALSE,1.10890713810229e-07,2.3434469319684e-05,"CSNK1D","casein kinase 1 delta"
"ENSG00000196923",3.77647058823529,14.230303030303,-10.4538324420677,2.17942609585088e-05,FALSE,1.17013935830061e-07,2.44409456897138e-05,"PDLIM7","PDZ and LIM domain 7"
"ENSG00000127527",3.4,15.4969696969697,-12.0969696969697,2.53108468888524e-05,FALSE,1.24549613472214e-07,2.5562824445174e-05,"EPS15L1","epidermal growth factor receptor pathway substrate 15 like 1"
"ENSG00000105520",1.37647058823529,5.32727272727273,-3.95080213903743,3.1500378815144e-05,FALSE,1.25231228145372e-07,2.5562824445174e-05,"PLPPR2","phospholipid phosphatase related 2"
"ENSG00000176788",2.12941176470588,7.51515151515152,-5.38573975044563,2.36720828569963e-05,FALSE,1.34258174151675e-07,2.70975233964779e-05,"BASP1","brain abundant membrane attached signal protein 1"
"ENSG00000180871",2.56470588235294,9.32121212121212,-6.75650623885918,3.09716936053253e-05,FALSE,1.59596609328868e-07,3.18537099263829e-05,"CXCR2","C-X-C motif chemokine receptor 2"
"ENSG00000179044",11.0823529411765,3.03636363636364,8.04598930481284,3.87528246379206e-09,FALSE,1.64009730038459e-07,3.23747997877015e-05,"EXOC3L1","exocyst complex component 3 like 1"
"ENSG00000103381",4.82352941176471,15.0909090909091,-10.2673796791444,1.82450885406341e-05,FALSE,1.69913313734236e-07,3.3121609309335e-05,"CPPED1","calcineurin like phosphoesterase domain containing 1"
"ENSG00000160410",0.294117647058824,1.83636363636364,-1.54224598930481,7.86272322319295e-05,FALSE,1.71480803082345e-07,3.3121609309335e-05,"SHKBP1","SH3KBP1 binding protein 1"
"ENSG00000134830",1.47058823529412,6.78787878787879,-5.31729055258467,2.34898136030141e-06,FALSE,1.79041757588961e-07,3.42141179954309e-05,"C5AR2","complement C5a receptor 2"
"ENSG00000088827",51.1529411764706,21.830303030303,29.3226381461676,0.000189831218207604,FALSE,2.01330903806992e-07,3.80684950008947e-05,"SIGLEC1","sialic acid binding Ig like lectin 1"
"ENSG00000188313",16.2705882352941,5.93939393939394,10.3311942959002,0.000116267371321776,FALSE,2.54971620746023e-07,4.7364671177274e-05,"PLSCR1","phospholipid scramblase 1"
"ENSG00000103569",13.7058823529412,42.2909090909091,-28.5850267379679,2.39551226639777e-05,FALSE,2.55768696999142e-07,4.7364671177274e-05,"AQP9","aquaporin 9"
"ENSG00000119535",7.45882352941176,27.1454545454545,-19.6866310160428,1.87164899584527e-05,FALSE,2.60482819912131e-07,4.77454376947103e-05,"CSF3R","colony stimulating factor 3 receptor"
"ENSG00000168026",22.8588235294118,7.21818181818182,15.6406417112299,5.85809061373465e-09,FALSE,2.77337767678725e-07,5.03213971799287e-05,"TTC21A","tetratricopeptide repeat domain 21A"
"ENSG00000130813",6,1.54545454545455,4.45454545454546,1.34062061865975e-10,FALSE,3.10796133369952e-07,5.58283094372444e-05,"SHFL","shiftless antiviral inhibitor of ribosomal frameshifting"
"ENSG00000172432",4.71764705882353,1.05454545454545,3.66310160427807,2.59946690723061e-10,FALSE,3.26372745854642e-07,5.80458775622468e-05,"GTPBP2","GTP binding protein 2"
"ENSG00000100034",3.82352941176471,17.4181818181818,-13.5946524064171,0.000150111970743322,FALSE,3.89521217237959e-07,6.84879564337963e-05,"PPM1F","protein phosphatase, Mg2+/Mn2+ dependent 1F"
"ENSG00000142657",4.10588235294118,14.569696969697,-10.4638146167558,4.6183399918922e-05,FALSE,3.92710544601738e-07,6.84879564337963e-05,"PGD","phosphogluconate dehydrogenase"
"ENSG00000165879",0.482352941176471,1.98181818181818,-1.49946524064171,6.31727122552944e-05,FALSE,3.96681044086477e-07,6.85152076435133e-05,"FRAT1","FRAT regulator of WNT signaling pathway 1"
"ENSG00000170876",0.705882352941177,4.15757575757576,-3.45169340463458,0.000126121897028632,FALSE,4.03427486012209e-07,6.90168374403553e-05,"TMEM43","transmembrane protein 43"
"ENSG00000130589",53.4117647058824,16.2424242424242,37.1693404634581,4.56767181558169e-08,FALSE,4.34820270748971e-07,7.36856275798469e-05,"HELZ2","helicase with zinc finger 2"
"ENSG00000131389",0.717647058823529,2.27878787878788,-1.56114081996435,8.78075608591354e-06,FALSE,4.50681307607833e-07,7.5413678058964e-05,"SLC6A6","solute carrier family 6 member 6"
"ENSG00000100918",51.1411764705882,16.1393939393939,35.0017825311943,8.58861204192908e-08,FALSE,4.53414086197635e-07,7.5413678058964e-05,"REC8","REC8 meiotic recombination protein"
"ENSG00000134815",5.34117647058823,21.6727272727273,-16.331550802139,6.10791973168771e-05,FALSE,4.64519524608789e-07,7.65519653261254e-05,"DHX34","DExH-box helicase 34"
"ENSG00000130703",0.0823529411764706,0.636363636363636,-0.554010695187166,0.000137326506584132,FALSE,5.12270066352236e-07,8.36537018353202e-05,"OSBPL2","oxysterol binding protein like 2"
"ENSG00000164054",23.1882352941176,7.53333333333333,15.6549019607843,5.84127628785705e-05,FALSE,6.45853567476384e-07,0.000104517726419624,"SHISA5","shisa family member 5"
"ENSG00000163823",24.6941176470588,9.12727272727273,15.5668449197861,1.55867244953911e-05,FALSE,6.80751927525962e-07,0.000107906517319056,"CCR1","C-C motif chemokine receptor 1"
"ENSG00000135636",1.07058823529412,3.3030303030303,-2.23244206773619,5.87874074707411e-05,FALSE,6.84178612457497e-07,0.000107906517319056,"DYSF","dysferlin"
"ENSG00000196116",18.5176470588235,6.56969696969697,11.9479500891266,9.42012338235802e-05,FALSE,6.8481561957203e-07,0.000107906517319056,"TDRD7","tudor domain containing 7"
"ENSG00000184979",28.0117647058824,10.9333333333333,17.078431372549,7.29212418483129e-06,FALSE,7.01245608897022e-07,0.000109534564109715,"USP18","ubiquitin specific peptidase 18"
"ENSG00000171608",1.51764705882353,6.63030303030303,-5.1126559714795,0.000226724799913919,FALSE,7.15458801883172e-07,0.000110791262570926,"PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"ENSG00000173281",0.482352941176471,2.09090909090909,-1.60855614973262,0.000122360498393942,FALSE,7.45572877495768e-07,0.00011422545613781,"PPP1R3B","protein phosphatase 1 regulatory subunit 3B"
"ENSG00000171236",3.43529411764706,11.0424242424242,-7.60713012477718,5.44743574012821e-05,FALSE,7.50353717322362e-07,0.00011422545613781,"LRG1","leucine rich alpha-2-glycoprotein 1"
"ENSG00000125148",6.10588235294118,1.52727272727273,4.57860962566845,2.30291566555566e-11,FALSE,7.57238615458887e-07,0.000114304850836033,"MT2A","metallothionein 2A"
"ENSG00000127663",2.45882352941176,8.68484848484849,-6.22602495543672,5.58930237278199e-05,FALSE,8.01494024850373e-07,0.000119405586292906,"KDM4B","lysine demethylase 4B"
"ENSG00000099308",0.6,3.13333333333333,-2.53333333333333,2.20193154892603e-05,FALSE,8.08748324342452e-07,0.000119405586292906,"MAST3","microtubule associated serine/threonine kinase 3"
"ENSG00000110934",5.72941176470588,18.4484848484848,-12.719073083779,9.91530252185359e-05,FALSE,8.10971526344961e-07,0.000119405586292906,"BIN2","bridging integrator 2"
"ENSG00000188290",13.8352941176471,3.98787878787879,9.84741532976827,2.86866424424993e-09,FALSE,8.50224867698503e-07,0.000123284341798027,"HES4","hes family bHLH transcription factor 4"
"ENSG00000134686",1.67058823529412,6.49090909090909,-4.82032085561497,5.27270349716591e-05,FALSE,8.51041495460411e-07,0.000123284341798027,"PHC2","polyhomeotic homolog 2"
"ENSG00000077454",4.03529411764706,13.569696969697,-9.53440285204991,0.000101519059355273,FALSE,8.70336456722601e-07,0.000125070830176865,"LRCH4","leucine rich repeats and calponin homology domain containing 4"
"ENSG00000140995",0.364705882352941,1.63636363636364,-1.2716577540107,9.23358132513705e-05,FALSE,9.69329634422231e-07,0.000138191017643861,"DEF8","differentially expressed in FDCP 8 homolog"
"ENSG00000140464",38.8352941176471,13.1030303030303,25.7322638146168,4.95588062471482e-05,FALSE,9.96368234449144e-07,0.000140927264530787,"PML","PML nuclear body scaffold"
"ENSG00000084110",0.858823529411765,3.21212121212121,-2.35329768270945,6.66904042469646e-05,FALSE,1.07598757645313e-06,0.000150999725279903,"HAL","histidine ammonia-lyase"
"ENSG00000155363",47.0470588235294,14.6969696969697,32.3500891265597,7.58077149586086e-07,FALSE,1.11687493371944e-06,0.000155522670034126,"MOV10","Mov10 RNA helicase"
"ENSG00000182022",1.62352941176471,5.55151515151515,-3.92798573975045,0.000174316141836877,FALSE,1.14915771247694e-06,0.000158787076840178,"CHST15","carbohydrate sulfotransferase 15"
"ENSG00000114656",7.08235294117647,29.4060606060606,-22.3237076648841,8.40535506740827e-05,FALSE,1.16704036985052e-06,0.000160027069951336,"CFAP92","cilia and flagella associated protein 92 (putative)"
"ENSG00000197324",1.23529411764706,3.98181818181818,-2.74652406417112,3.90332371053899e-05,FALSE,1.25074295477473e-06,0.000169764352311791,"LRP10","LDL receptor related protein 10"
"ENSG00000136147",50.5764705882353,16.6545454545455,33.9219251336898,3.21042600285193e-08,FALSE,1.25695367463498e-06,0.000169764352311791,"PHF11","PHD finger protein 11"
"ENSG00000167552",28.0352941176471,82.7575757575758,-54.7222816399287,2.37669437504974e-05,FALSE,1.39573306498959e-06,0.000187101142137373,"TUBA1A","tubulin alpha 1a"
"ENSG00000214456",6.31764705882353,22.8545454545455,-16.5368983957219,2.60686979861535e-05,FALSE,1.47813387145476e-06,0.000196679398021791,"PLIN5","perilipin 5"
"ENSG00000126822",0.764705882352941,2.45454545454545,-1.68983957219251,3.3248988087936e-05,FALSE,1.49258776518233e-06,0.000197142309014487,"PLEKHG3","pleckstrin homology and RhoGEF domain containing G3"
"ENSG00000113916",13.9176470588235,43.2181818181818,-29.3005347593583,7.55210969994135e-05,FALSE,1.52875373213441e-06,0.000200445279491463,"BCL6","BCL6 transcription repressor"
"ENSG00000175137",1.17647058823529,4.27272727272727,-3.09625668449198,7.27221291551554e-05,FALSE,1.56875073743293e-06,0.000204199054322519,"SH3BP5L","SH3 binding domain protein 5 like"
"ENSG00000135821",3.69411764705882,12.8545454545455,-9.16042780748663,0.000196225718787487,FALSE,1.70430497175787e-06,0.000220247699335875,"GLUL","glutamate-ammonia ligase"
"ENSG00000158825",1.29411764705882,5.01818181818182,-3.724064171123,0.000181992157521938,FALSE,1.73975500984265e-06,0.000223222994584311,"CDA","cytidine deaminase"
"ENSG00000185000",1.63529411764706,4.56969696969697,-2.93440285204991,0.000180633013473709,FALSE,1.79271442798299e-06,0.000228386732410343,"DGAT1","diacylglycerol O-acyltransferase 1"
"ENSG00000022567",0.247058823529412,1.00606060606061,-0.759001782531194,0.00010054405653844,FALSE,1.99969577173081e-06,0.000250843477233359,"SLC45A4","solute carrier family 45 member 4"
"ENSG00000187954",0.623529411764706,2.13939393939394,-1.51586452762923,0.000190477224153633,FALSE,2.00461962644556e-06,0.000250843477233359,"ZFTRAF1","zinc finger TRAF-type containing 1"
"ENSG00000183486",39.3058823529412,14.9818181818182,24.324064171123,3.26099998717334e-05,FALSE,2.01088129608661e-06,0.000250843477233359,"MX2","MX dynamin like GTPase 2"
"ENSG00000169220",1.77647058823529,7,-5.22352941176471,0.000302088670348143,FALSE,2.10382061090731e-06,0.000260627100922262,"RGS14","regulator of G protein signaling 14"
"ENSG00000132471",1.17647058823529,4.2,-3.02352941176471,0.00016726823533697,FALSE,2.33663541835049e-06,0.000287486178218012,"WBP2","WW domain binding protein 2"
"ENSG00000172830",3.97647058823529,12.8060606060606,-8.82959001782531,0.000174559038046627,FALSE,2.5066764586496e-06,0.000305392427011232,"SSH3","slingshot protein phosphatase 3"
"ENSG00000198736",0.835294117647059,3.40606060606061,-2.57076648841355,6.8130734538152e-05,FALSE,2.52577696604253e-06,0.000305392427011232,"MSRB1","methionine sulfoxide reductase B1"
