"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj","symbol","description"
"ENSG00000178104",24.088,11.7265917602996,12.3614082397004,5.23906904913555e-05,FALSE,7.2217769610009e-05,0.00549616839854739,"PDE4DIP","phosphodiesterase 4D interacting protein"
"ENSG00000160191",8.744,4.38951310861423,4.35448689138577,7.07487571788992e-05,FALSE,7.34694556326444e-05,0.00556793517330255,"PDE9A","phosphodiesterase 9A"
"ENSG00000136573",45.94,18.2921348314607,27.6478651685393,5.70089031280769e-05,FALSE,7.46714318191457e-05,0.00563534985657712,"BLK","BLK proto-oncogene, Src family tyrosine kinase"
"ENSG00000130303",1.516,0.677902621722846,0.838097378277154,5.55944644946713e-05,FALSE,7.51503381683476e-05,0.00564786103976036,"BST2","bone marrow stromal cell antigen 2"
"ENSG00000269404",3.752,1.55430711610487,2.19769288389513,5.40076734157195e-05,FALSE,7.75138987128951e-05,0.00580132029495639,"SPIB","Spi-B transcription factor"
"ENSG00000108984",5.1,2.2059925093633,2.8940074906367,5.37131136147769e-05,FALSE,7.96683796301848e-05,0.00593792794789109,"MAP2K6","mitogen-activated protein kinase kinase 6"
"ENSG00000159958",2.844,1.30337078651685,1.54062921348315,5.70526232485051e-05,FALSE,8.1985432265492e-05,0.00608547836120444,"TNFRSF13C","TNF receptor superfamily member 13C"
"ENSG00000125144",1.796,0.689138576779026,1.10686142322097,5.90424584337005e-05,FALSE,8.49061580953163e-05,0.00627644415395582,"MT1G","metallothionein 1G"
"ENSG00000166211",0.968,0.385767790262172,0.582232209737828,6.01255735601877e-05,FALSE,8.60157126905255e-05,0.00633251187673065,"SPIC","Spi-C transcription factor"
"ENSG00000117009",30.872,16.1048689138577,14.7671310861423,7.57760552574123e-05,FALSE,8.76436467006098e-05,0.00642613193308496,"KMO","kynurenine 3-monooxygenase"
"ENSG00000104951",8.888,4.20973782771536,4.67826217228464,4.81308962191289e-05,FALSE,8.8683420084621e-05,0.0064760439192968,"IL4I1","interleukin 4 induced 1"
"ENSG00000083454",9.136,4.2059925093633,4.9300074906367,5.48123930339608e-05,FALSE,9.11874165002255e-05,0.00662619997648332,"P2RX5","purinergic receptor P2X 5"
"ENSG00000174123",19.264,8.61048689138577,10.6535131086142,6.8122776653568e-05,FALSE,9.14744022921964e-05,0.00662619997648332,"TLR10","toll like receptor 10"
"ENSG00000173786",9.104,4.54681647940075,4.55718352059925,0.00015936816265789,FALSE,9.3189075002738e-05,0.00672340538329754,"CNP","2',3'-cyclic nucleotide 3' phosphodiesterase"
"ENSG00000113712",13.868,6.68164794007491,7.18635205992509,0.000143594462982385,FALSE,9.4669329506947e-05,0.0068029908219793,"CSNK1A1","casein kinase 1 alpha 1"
"ENSG00000135903",34.452,8.36704119850187,26.0849588014981,7.45781158723517e-05,FALSE,0.000100746563848502,0.00721097528625171,"PAX3","paired box 3"
"ENSG00000086065",8.804,3.73408239700375,5.06991760299625,9.76714789190832e-05,FALSE,0.000101768106252234,0.00725530170937367,"CHMP5","charged multivesicular body protein 5"
"ENSG00000173369",30.796,13.4644194756554,17.3315805243446,7.14122063883534e-05,FALSE,0.000102712206298671,0.00729377978350049,"C1QB","complement C1q B chain"
"ENSG00000185019",1.896,4.07865168539326,-2.18265168539326,9.00941225957418e-05,FALSE,0.000104178243818538,0.00734257503127327,"UBOX5","U-box domain containing 5"
"ENSG00000151779",2.62,1.17602996254682,1.44397003745318,7.65995990867604e-05,FALSE,0.000104500910908871,0.00734257503127327,"NBAS","NBAS subunit of NRZ tethering complex"
"ENSG00000183960",5.756,2.95505617977528,2.80094382022472,5.27348953912744e-05,FALSE,0.000104620601155249,0.00734257503127327,"KCNH8","potassium voltage-gated channel subfamily H member 8"
"ENSG00000064012",27.776,13.501872659176,14.274127340824,7.74354795577301e-05,FALSE,0.000106405526391106,0.0074389010833968,"CASP8","caspase 8"
"ENSG00000049089",15.588,6.88389513108614,8.70410486891386,7.14578878251926e-05,FALSE,0.000106980461827747,0.00745021849415858,"COL9A2","collagen type IX alpha 2 chain"
"ENSG00000112183",1.284,2.96629213483146,-1.68229213483146,0.000133465867295082,FALSE,0.000112201840051413,0.00778378688079745,"RBM24","RNA binding motif protein 24"
"ENSG00000133056",5.084,2.42696629213483,2.65703370786517,5.17188721670194e-05,FALSE,0.000113895183558628,0.00787098630592709,"PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"ENSG00000181026",11.828,5.31086142322097,6.51713857677903,0.00010005254195497,FALSE,0.000114494155227451,0.00788002348688319,"AEN","apoptosis enhancing nuclease"
"ENSG00000049245",21.008,10.2022471910112,10.8057528089888,7.97992823932212e-05,FALSE,0.000115027350407046,0.00788002348688319,"VAMP3","vesicle associated membrane protein 3"
"ENSG00000165072",9.344,15.9625468164794,-6.6185468164794,0.00116094037204492,FALSE,0.000115618003077305,0.00788002348688319,"MAMDC2","MAM domain containing 2"
"ENSG00000119866",37.776,18.0524344569288,19.7235655430712,9.12777850098381e-05,FALSE,0.000115773478074183,0.00788002348688319,"BCL11A","BCL11 transcription factor A"
"ENSG00000176533",14.464,8.28464419475655,6.17935580524345,0.000454611564176775,FALSE,0.000118842940189109,0.00802380496508018,"GNG7","G protein subunit gamma 7"
"ENSG00000188315",0.792,0.348314606741573,0.443685393258427,8.64054362998858e-05,FALSE,0.000119026765253841,0.00802380496508018,"C3orf62","chromosome 3 open reading frame 62"
"ENSG00000136237",5.708,2.7940074906367,2.9139925093633,9.60693615485407e-05,FALSE,0.000119220476278843,0.00802380496508018,"RAPGEF5","Rap guanine nucleotide exchange factor 5"
"ENSG00000110777",1.224,0.438202247191011,0.785797752808989,8.31614522741677e-05,FALSE,0.000120229883784708,0.00806165953094714,"POU2AF1","POU class 2 homeobox associating factor 1"
"ENSG00000091490",9.696,4.58052434456929,5.11547565543071,0.000169501389628561,FALSE,0.000123745174992128,0.00824147439123245,"SEL1L3","SEL1L family member 3"
"ENSG00000084070",7.876,3.40074906367041,4.47525093632959,8.70550757896851e-05,FALSE,0.000123825445474524,0.00824147439123245,"SMAP2","small ArfGAP2"
"ENSG00000132646",34.072,14.5168539325843,19.5551460674157,8.49809861713356e-05,FALSE,0.000124950789573773,0.00828579923361083,"PCNA","proliferating cell nuclear antigen"
"ENSG00000170365",16.224,7.97003745318352,8.25396254681648,6.57407092522696e-05,FALSE,0.000126206531413892,0.00833841467806731,"SMAD1","SMAD family member 1"
"ENSG00000182481",56.048,27.4157303370787,28.6322696629213,8.38552035883205e-05,FALSE,0.000128035188044296,0.00842836017063855,"KPNA2","karyopherin subunit alpha 2"
"ENSG00000164168",1.932,0.764044943820225,1.16795505617978,9.08491966469936e-05,FALSE,0.000131010172333717,0.00853205735067835,"TMEM184C","transmembrane protein 184C"
"ENSG00000153029",5.924,2.9250936329588,2.9989063670412,9.85470865022697e-05,FALSE,0.000131146302981928,0.00853205735067835,"MR1","major histocompatibility complex, class I-related"
