"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000196358",2.19402985074627,9.95081967213115,-7.75678982138488,2.17958186388844e-06,FALSE,1.71566124058819e-12,3.08184228646856e-08
"ENSG00000164054",2.52238805970149,16.6393442622951,-14.1169562025936,6.99774860313876e-06,FALSE,5.00162348182692e-11,4.49220813020285e-07
"ENSG00000172775",0.671641791044776,5.04918032786885,-4.37753853682408,8.79989173926993e-06,FALSE,1.67639972666504e-10,1.00377227633614e-06
"ENSG00000172426",2.34328358208955,15.224043715847,-12.8807601337574,5.88075453087524e-05,FALSE,1.02930980116217e-09,4.62237298956901e-06
"ENSG00000213928",0.671641791044776,3.97267759562842,-3.30103580458364,1.41556448651899e-05,FALSE,1.67691544962762e-09,6.02448644433218e-06
"ENSG00000110852",1.13432835820896,8.52459016393443,-7.39026180572547,0.000102233582304041,FALSE,2.34034542828711e-09,7.00660415472023e-06
"ENSG00000138433",0.641791044776119,4.4207650273224,-3.77897398254628,3.94513494921984e-05,FALSE,3.65483956661325e-09,9.37884044786768e-06
"ENSG00000079385",8.23880597014925,38.3551912568306,-30.1163852866813,5.12597428067883e-05,FALSE,4.53915731978964e-09,1.01921103669227e-05
"ENSG00000100918",8.83582089552239,35.0710382513661,-26.2352173558437,3.69039732891153e-05,FALSE,1.0735827892781e-08,2.1427519604225e-05
"ENSG00000167207",2.29850746268657,14.0273224043716,-11.728814941685,0.000223475187880305,FALSE,2.23486088597242e-08,3.65676777929804e-05
"ENSG00000170348",2.82089552238806,11.3114754098361,-8.49057988744801,0.000177415259430842,FALSE,2.23929441475691e-08,3.65676777929804e-05
"ENSG00000126264",0.522388059701492,3.00546448087432,-2.48307642117282,0.000280542479958931,FALSE,2.5394098800853e-08,3.80128497299769e-05
"ENSG00000132109",4.53731343283582,21.3551912568306,-16.8178778239948,0.000116071443199137,FALSE,9.21683442137029e-08,0.000127355382085442
"ENSG00000139083",3.08955223880597,11.9781420765027,-8.88858983769676,8.02904118759678e-05,FALSE,1.23243216231328e-07,0.000156964629682692
"ENSG00000130066",2.56716417910448,9.77595628415301,-7.20879210504853,0.000244333370447214,FALSE,1.32571232243422e-07,0.000156964629682692
