"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000168702",0.708333333333333,8.99625468164794,-8.28792134831461,0.0136800410777134,FALSE,6.0882245564941e-18,1.07779839323615e-13
"ENSG00000269964",0,0.299625468164794,-0.299625468164794,0.00650186591163131,FALSE,1.46296754594547e-17,1.29494572329363e-13
"ENSG00000165072",2.41666666666667,15.9625468164794,-13.5458801498127,0.0133567009745157,FALSE,1.0744718899351e-16,6.34045862250703e-13
"ENSG00000182774",1.20833333333333,45.7752808988764,-44.5669475655431,0.0092886307034646,FALSE,1.73251668403672e-16,7.6676857143755e-13
"ENSG00000183760",0.916666666666667,18.5056179775281,-17.5889513108614,0.0125100705266083,FALSE,2.2656387670938e-16,8.0217206187723e-13
"ENSG00000162753",0.166666666666667,3.73408239700375,-3.56741573033708,0.00932484116451684,FALSE,6.03298793714069e-16,1.78003309085336e-12
"ENSG00000169282",3.54166666666667,17.1498127340824,-13.6081460674157,0.0118826711680898,FALSE,1.3545796020874e-15,3.42573181367903e-12
"ENSG00000167771",0.375,7.62921348314607,-7.25421348314607,0.0123908245369771,FALSE,1.8281950563125e-15,4.04556713523752e-12
"ENSG00000082482",0,0.254681647940075,-0.254681647940075,0.012063972297699,FALSE,2.07744347936881e-15,4.08633132391845e-12
"ENSG00000157578",1.41666666666667,12.2172284644195,-10.8005617977528,0.02468144293023,FALSE,2.83980343006844e-15,5.02730401225016e-12
"ENSG00000139910",0.0416666666666667,7.29588014981273,-7.25421348314607,0.0136752132515199,FALSE,6.02151203843123e-15,9.69080251057709e-12
"ENSG00000136450",3.5,36.8913857677903,-33.3913857677903,0.0099199790897369,FALSE,9.05811850332976e-15,1.33629893220372e-11
"ENSG00000107518",0,0.760299625468165,-0.760299625468165,0.0148621726775718,FALSE,1.13076495084433e-14,1.53984091729209e-11
"ENSG00000002933",0,0.344569288389513,-0.344569288389513,0.0150453934206528,FALSE,1.24949660761849e-14,1.57998846033358e-11
"ENSG00000100867",1.33333333333333,67.4681647940075,-66.1348314606742,0.0178806503029147,FALSE,1.7627086252501e-14,2.08034871952017e-11
"ENSG00000165349",1.16666666666667,13.4644194756554,-12.2977528089888,0.0193702333005274,FALSE,2.07111812735206e-14,2.2915627630321e-11
"ENSG00000144031",2.16666666666667,10.2434456928839,-8.07677902621723,0.00263269067235662,FALSE,2.34862553904105e-14,2.44574811280257e-11
"ENSG00000075891",0.666666666666667,11.6928838951311,-11.0262172284644,0.0195613287160322,FALSE,2.91108595273629e-14,2.86305303451614e-11
"ENSG00000167889",7.33333333333333,31.1535580524345,-23.8202247191011,0.0134367343251202,FALSE,1.55875394919088e-13,1.45234848223822e-10
"ENSG00000184058",0.333333333333333,5.72284644194757,-5.38951310861423,0.0228243049231518,FALSE,1.90530044147985e-13,1.68647668577589e-10
"ENSG00000163631",2.5,16.7078651685393,-14.2078651685393,0.038133186208779,FALSE,3.55417423437773e-13,2.99616887958043e-10
"ENSG00000112186",0.333333333333333,16.4456928838951,-16.1123595505618,0.0227027018017802,FALSE,3.85575626984466e-13,3.10265696568454e-10
"ENSG00000118514",4.45833333333333,38.9812734082397,-34.5229400749064,0.0139065763964955,FALSE,4.30092750531066e-13,3.31040520115281e-10
"ENSG00000149948",2,17.936329588015,-15.936329588015,0.0339351298544907,FALSE,6.12512378870516e-13,4.3974250027723e-10
"ENSG00000138640",0,1.65168539325843,-1.65168539325843,0.0242216113966485,FALSE,6.209999721477e-13,4.3974250027723e-10
"ENSG00000157703",0,0.468164794007491,-0.468164794007491,0.0249275268505649,FALSE,7.87185960957348e-13,5.35982810262613e-10
"ENSG00000227059",0,0.205992509363296,-0.205992509363296,0.0256483962575832,FALSE,9.9619338978802e-13,6.53170799237678e-10
"ENSG00000138696",5.83333333333333,33.8539325842697,-28.0205992509363,0.0459981983823122,FALSE,1.16113337374164e-12,7.34126575548152e-10
"ENSG00000162944",0,0.359550561797753,-0.359550561797753,0.0274463178503133,FALSE,1.74437074721894e-12,1.06280257224539e-09
"ENSG00000102195",0,0.202247191011236,-0.202247191011236,0.0275707969621155,FALSE,1.81092770618542e-12,1.06280257224539e-09
"ENSG00000077942",6.20833333333333,33.8689138576779,-27.6605805243446,0.0400478591009415,FALSE,1.86109019598978e-12,1.06280257224539e-09
"ENSG00000119919",0,6.67790262172285,-6.67790262172285,0.0286206395269557,FALSE,2.4675339934026e-12,1.3650860714127e-09
"ENSG00000176428",0,0.868913857677903,-0.868913857677903,0.0301752510365337,FALSE,3.82480761645596e-12,2.05183543133697e-09
"ENSG00000135750",0.75,3.17977528089888,-2.42977528089888,0.00740228976375127,FALSE,5.21094257182e-12,2.71321518673322e-09
"ENSG00000101197",1.66666666666667,22.4644194756554,-20.7977528089888,0.0316477575393266,FALSE,6.03053854589837e-12,3.05024639651539e-09
"ENSG00000106236",1.16666666666667,6.21722846441948,-5.05056179775281,0.0280061251458638,FALSE,7.18348318686212e-12,3.53247785713945e-09
"ENSG00000112238",0.5,15.7078651685393,-15.2078651685393,0.0395622061845589,FALSE,7.72548009274203e-12,3.60899909615485e-09
"ENSG00000125498",0.166666666666667,1.8501872659176,-1.68352059925094,0.018773252067174,FALSE,7.74682063231566e-12,3.60899909615485e-09
"ENSG00000115850",0,1.38951310861423,-1.38951310861423,0.0337941085017043,FALSE,9.79158769514312e-12,4.4446276145415e-09
"ENSG00000130720",0.208333333333333,2.72659176029963,-2.51825842696629,0.0257695302708107,FALSE,1.17639428669105e-11,5.20642701432291e-09
"ENSG00000180209",6.04166666666667,42.3220973782772,-36.2804307116105,0.00397906272322115,FALSE,1.24338126692833e-11,5.36867769961763e-09
"ENSG00000177182",0.791666666666667,4.34831460674157,-3.55664794007491,0.0366561403708338,FALSE,1.37422000920036e-11,5.79233733877952e-09
"ENSG00000062038",2.875,14.2059925093633,-11.3309925093633,0.0127158588608193,FALSE,2.46253368612522e-11,1.01381939175523e-08
"ENSG00000189299",0,0.179775280898876,-0.179775280898876,0.0380645343630024,FALSE,2.63400919070189e-11,1.05976965234081e-08
"ENSG00000129116",3.95833333333333,30.8426966292135,-26.8843632958801,0.025801723063805,FALSE,3.16393197531854e-11,1.24469083909031e-08
"ENSG00000232434",0.166666666666667,2.0374531835206,-1.87078651685393,0.0272565602014777,FALSE,3.26981096841418e-11,1.25837964290948e-08
"ENSG00000196503",2.75,22.6067415730337,-19.8567415730337,0.0369835750426497,FALSE,5.0135203438129e-11,1.88839043928765e-08
"ENSG00000212807",0,0.966292134831461,-0.966292134831461,0.0417472976204296,FALSE,5.68436637491395e-11,2.09646537364795e-08
"ENSG00000169604",3.75,34.9625468164794,-31.2125468164794,0.0292856738465554,FALSE,6.32398400549103e-11,2.28232654822078e-08
"ENSG00000149503",1.20833333333333,8.30337078651685,-7.09503745318352,0.0193158416045957,FALSE,6.44615756713773e-11,2.28232654822078e-08
