gene_name,drug_name,drug_id,mechanism,rho,p_val,pathway_associated,source
AVPR2,Tolvaptan,DB06212,antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Lixivaptan,DB06666,antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Atosiban,DB09059,antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Fedovapagon,DB11734,inhibitor,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Nelivaptan,DB12643,inhibitor,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Lypressin,DB14642,NA,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Satavaptan,DB14923,antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,Pecavaptan,DB16279,antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,DrugBank
AVPR2,LIXIVAPTAN,CHEMBL49429,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,MOZAVAPTAN,CHEMBL420762,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,TOLVAPTAN,CHEMBL344159,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,VASOPRESSIN,CHEMBL373742,Vasopressin receptor agonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,DESMOPRESSIN ACETATE,CHEMBL1200556,Vasopressin receptor agonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,LYPRESSIN,CHEMBL1200690,Vasopressin receptor agonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,CONIVAPTAN HYDROCHLORIDE,CHEMBL1201108,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,VASOPRESSIN TANNATE,CHEMBL1201528,Vasopressin V2 receptor agonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,SATAVAPTAN,CHEMBL2107777,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,ARGIPRESSIN TANNATE,CHEMBL2108986,Vasopressin receptor agonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,TERLIPRESSIN,CHEMBL2135460,Vasopressin V2 receptor binding agent,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
AVPR2,PECAVAPTAN,CHEMBL4594444,Vasopressin V2 receptor antagonist,0.1279895385490084,0.0035553682387417084,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ChEMBL
GRB2,Pegademase,DB00061,binder,0.12798012921989374,0.003557830837414143,HALLMARK_COAGULATION,DrugBank
GRB2,"4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]Benzylphosphonic Acid",DB03276,NA,0.12798012921989374,0.003557830837414143,HALLMARK_COAGULATION,DrugBank
IL1R1,Anakinra,DB00026,antagonist,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,DrugBank
IL1R1,SD118,DB05207,NA,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,DrugBank
IL1R1,OMS-103HP,DB05303,NA,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,DrugBank
IL1R1,Foreskin fibroblast (neonatal),DB10770,agonist,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,DrugBank
IL1R1,ANAKINRA,CHEMBL1201570,Interleukin-1 receptor antagonist,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,ChEMBL
IL1R1,AMG-108,CHEMBL2109458,Interleukin-1 receptor antagonist,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,ChEMBL
IL1R1,MEDI-8968,CHEMBL2109607,Interleukin-1 receptor inhibitor,0.1278501069604202,0.003592018885142814,HALLMARK_IL6_JAK_STAT3_SIGNALING,ChEMBL
ITGA5,Resveratrol,DB02709,NA,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,DrugBank
ITGA5,GW-559090,DB06508,antagonist,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,DrugBank
ITGA5,Tauroursodeoxycholic acid,DB08834,activator,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,DrugBank
ITGA5,VOLOCIXIMAB,CHEMBL2108061,Integrin alpha-5/beta-1 antagonist,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,ChEMBL
ITGA5,PF-04605412,CHEMBL2109622,Fibronectin receptor alpha inhibitor,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,ChEMBL
ITGA5,ATN-161,CHEMBL4297456,Integrin alpha-5/beta-1 antagonist,-0.12781901905484538,0.003600237148691221,HALLMARK_DNA_REPAIR,ChEMBL
PFKFB4,Phosphoaminophosphonic Acid-Adenylate Ester,DB04395,NA,-0.1274513802593509,0.0036987259977352286,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DrugBank
PFKFB4,Fructose-6-phosphate,DB04493,NA,-0.1274513802593509,0.0036987259977352286,HALLMARK_OXIDATIVE_PHOSPHORYLATION,DrugBank
ITGAM,ROVELIZUMAB,CHEMBL2109224,Integrin alpha-M/beta-2 antagonist,-0.1274180507286755,0.003707774489823737,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,ChEMBL
PRMT5,Pemrametostat,DB19170,inhibitor,-0.12719196174619257,0.003769685998294604,HALLMARK_FATTY_ACID_METABOLISM,DrugBank
PRMT5,PEMRAMETOSTAT,CHEMBL4466233,Protein arginine N-methyltransferase 5 inhibitor,-0.12719196174619257,0.003769685998294604,HALLMARK_FATTY_ACID_METABOLISM,ChEMBL
RARA,Adapalene,DB00210,NA,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Acitretin,DB00459,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Alitretinoin,DB00523,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Tretinoin,DB00755,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Tazarotene,DB00799,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Etretinate,DB00926,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Isotretinoin,DB00982,agonist|other/unknown,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,LG-100268,DB01941,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Tamibarotene,DB04942,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,IRX-5183,DB05653,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,LGD-1550,DB05785,NA,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,Trifarotene,DB12808,agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,DrugBank
RARA,TRETINOIN,CHEMBL38,Retinoic acid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,ETRETINATE,CHEMBL464,Retinoid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,ISOTRETINOIN,CHEMBL547,Retinoic acid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,ALITRETINOIN,CHEMBL705,Retinoid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,TAMIBAROTENE,CHEMBL25202,Retinoic acid receptor alpha agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,ACITRETIN,CHEMBL1131,Retinoid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,NRX195183,CHEMBL107430,Retinoic acid receptor alpha agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,ADAPALENE,CHEMBL1265,Retinoic acid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,MOFAROTENE,CHEMBL146506,Retinoid receptor modulator,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,TAZAROTENE,CHEMBL1657,Retinoic acid receptor agonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
RARA,IRX4310,CHEMBL3545173,Retinoic acid receptor antagonist,-0.12717734028880628,0.0037737219617192817,HALLMARK_NOTCH_SIGNALING,ChEMBL
ALOX5,Icosapent,DB00159,substrate,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Vitamin E,DB00163,NA,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Masoprocol,DB00179,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Aminosalicylic acid,DB00233,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Mesalazine,DB00244,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Montelukast,DB00471,other/unknown,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Diethylcarbamazine,DB00711,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Zileuton,DB00744,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Sulfasalazine,DB00795,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Meclofenamic acid,DB00939,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Balsalazide,DB01014,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Minocycline,DB01017,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Kaempherol,DB01852,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,"3,4-Dihydroxycinnamic Acid",DB01880,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Hyperforin,DB01892,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Resveratrol,DB02709,NA,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Licofelone,DB04725,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,MLN-977,DB05431,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Ibuproxam,DB08955,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Morniflumate,DB09285,antagonist,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Tepoxalin,DB11466,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,PF-4191834,DB11645,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Diacerein,DB11994,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Fostamatinib,DB12010,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Tipelukast,DB12435,modulator,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Atreleuton,DB12758,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Rhein,DB13174,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Tenidap,DB13481,modulator,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,alpha-Tocopherol succinate,DB14001,NA,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,D-alpha-Tocopherol acetate,DB14002,NA,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Baicalein,DB16101,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,MK-886,DB16739,modulator,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,PD-169316,DB17040,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Ferroheme,DB18267,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,Honokiol,DB19283,inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,DrugBank
ALOX5,SULFASALAZINE,CHEMBL421,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,ZILEUTON,CHEMBL93,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,MESALAMINE,CHEMBL704,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,ATRELEUTON,CHEMBL59356,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,BALSALAZIDE DISODIUM,CHEMBL1200760,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,OLSALAZINE SODIUM,CHEMBL1201013,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,MECLOFENAMATE SODIUM,CHEMBL1562610,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
ALOX5,PF-4191834,CHEMBL4297416,Arachidonate 5-lipoxygenase inhibitor,-0.1271095348745206,0.0037924895323655314,HALLMARK_PI3K_AKT_MTOR_SIGNALING,ChEMBL
RARA,Adapalene,DB00210,NA,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Acitretin,DB00459,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Alitretinoin,DB00523,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Tretinoin,DB00755,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Tazarotene,DB00799,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Etretinate,DB00926,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Isotretinoin,DB00982,agonist|other/unknown,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,LG-100268,DB01941,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Tamibarotene,DB04942,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,IRX-5183,DB05653,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,LGD-1550,DB05785,NA,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,Trifarotene,DB12808,agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,DrugBank
RARA,TRETINOIN,CHEMBL38,Retinoic acid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,ETRETINATE,CHEMBL464,Retinoid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,ISOTRETINOIN,CHEMBL547,Retinoic acid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,ALITRETINOIN,CHEMBL705,Retinoid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,TAMIBAROTENE,CHEMBL25202,Retinoic acid receptor alpha agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,ACITRETIN,CHEMBL1131,Retinoid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,NRX195183,CHEMBL107430,Retinoic acid receptor alpha agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,ADAPALENE,CHEMBL1265,Retinoic acid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,MOFAROTENE,CHEMBL146506,Retinoid receptor modulator,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,TAZAROTENE,CHEMBL1657,Retinoic acid receptor agonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
RARA,IRX4310,CHEMBL3545173,Retinoic acid receptor antagonist,-0.1270813218002795,0.0038003233931594095,HALLMARK_P53_PATHWAY,ChEMBL
NDUFA13,NADH,DB00157,NA,0.1270657565473545,0.0038046516349622863,HALLMARK_MYC_TARGETS_V1,DrugBank
NDUFA13,Flurpiridaz F-18,DB18773,inhibitor,0.1270657565473545,0.0038046516349622863,HALLMARK_MYC_TARGETS_V1,DrugBank
NDUFA13,METFORMIN HYDROCHLORIDE,CHEMBL1703,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.1270657565473545,0.0038046516349622863,HALLMARK_MYC_TARGETS_V1,ChEMBL
NDUFA13,NV-128,CHEMBL3545135,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.1270657565473545,0.0038046516349622863,HALLMARK_MYC_TARGETS_V1,ChEMBL
NDUFA13,ME-344,CHEMBL5314386,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.1270657565473545,0.0038046516349622863,HALLMARK_MYC_TARGETS_V1,ChEMBL
CXCR1,Ketoprofen,DB01009,other,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,DrugBank
CXCR1,Ibuprofen,DB01050,inhibitor,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,DrugBank
CXCR1,Indoprofen,DB08951,inhibitor,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,DrugBank
CXCR1,Reparixin,DB12614,modulator,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,DrugBank
CXCR1,SX-682,DB19210,inhibitor,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,DrugBank
CXCR1,REPARIXIN,CHEMBL191413,Interleukin-8 receptor A modulator,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,ChEMBL
CXCR1,LADARIXIN,CHEMBL189475,Interleukin-8 receptor A modulator,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,ChEMBL
CXCR1,NAVARIXIN ANHYDROUS,CHEMBL216981,Interleukin-8 receptor A antagonist,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,ChEMBL
CXCR1,NAVARIXIN,CHEMBL2103864,Interleukin-8 receptor A antagonist,0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,ChEMBL
CXCR1,SX-682,CHEMBL4297480,"Interleukin-8 receptors, CXCR1/CXCR2 inhibitor",0.12684170106790219,0.0038674517346708862,HALLMARK_INFLAMMATORY_RESPONSE,ChEMBL
NDUFA13,NADH,DB00157,NA,0.12672878156854547,0.003899456261948316,HALLMARK_MTORC1_SIGNALING,DrugBank
NDUFA13,Flurpiridaz F-18,DB18773,inhibitor,0.12672878156854547,0.003899456261948316,HALLMARK_MTORC1_SIGNALING,DrugBank
NDUFA13,METFORMIN HYDROCHLORIDE,CHEMBL1703,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.12672878156854547,0.003899456261948316,HALLMARK_MTORC1_SIGNALING,ChEMBL
NDUFA13,NV-128,CHEMBL3545135,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.12672878156854547,0.003899456261948316,HALLMARK_MTORC1_SIGNALING,ChEMBL
NDUFA13,ME-344,CHEMBL5314386,Mitochondrial complex I (NADH dehydrogenase) inhibitor,0.12672878156854547,0.003899456261948316,HALLMARK_MTORC1_SIGNALING,ChEMBL
GRK2,ATP,DB00171,NA,-0.12671248644148816,0.003904094506460647,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,DrugBank
PCYT1A,Choline,DB00122,product of,-0.1266841503357465,0.003912171994787382,HALLMARK_FATTY_ACID_METABOLISM,DrugBank
PCYT1A,Choline salicylate,DB14006,product of,-0.1266841503357465,0.003912171994787382,HALLMARK_FATTY_ACID_METABOLISM,DrugBank
PCYT1A,Choline,DB00122,product of,-0.12666451962659778,0.003917776794573854,HALLMARK_BILE_ACID_METABOLISM,DrugBank
PCYT1A,Choline salicylate,DB14006,product of,-0.12666451962659778,0.003917776794573854,HALLMARK_BILE_ACID_METABOLISM,DrugBank
TXN,PX-12,DB05448,inhibitor,-0.1266406630499687,0.0039245979171810014,HALLMARK_ANDROGEN_RESPONSE,DrugBank
TXN,Phenethyl Isothiocyanate,DB12695,NA,-0.1266406630499687,0.0039245979171810014,HALLMARK_ANDROGEN_RESPONSE,DrugBank
TXN,Acetate,DB14511,inhibitor,-0.1266406630499687,0.0039245979171810014,HALLMARK_ANDROGEN_RESPONSE,DrugBank
TXN,PX-12,CHEMBL406050,Thioredoxin inhibitor,-0.1266406630499687,0.0039245979171810014,HALLMARK_ANDROGEN_RESPONSE,ChEMBL
FOS,Nandrolone decanoate,DB08804,inducer,-0.12663582111026062,0.003925983646948579,HALLMARK_HEME_METABOLISM,DrugBank
FOS,Nadroparin,DB08813,inhibitor,-0.12663582111026062,0.003925983646948579,HALLMARK_HEME_METABOLISM,DrugBank
STAT5B,Dasatinib,DB01254,inhibitor,0.12647432354377625,0.003972457742786952,HALLMARK_CHOLESTEROL_HOMEOSTASIS,DrugBank
MAP4K4,Fostamatinib,DB12010,inhibitor,0.12639067894064787,0.003996723398618199,HALLMARK_MYOGENESIS,DrugBank
MAEA,Tetrachlorodecaoxide,DB05389,NA,-0.12620582369179098,0.00405082731163464,HALLMARK_MITOTIC_SPINDLE,DrugBank
MMP25,Marimastat,DB00786,inhibitor,-0.12600112045785236,0.004111513141337004,HALLMARK_IL2_STAT5_SIGNALING,DrugBank
MMP25,Fenofibrate,DB01039,inhibitor,-0.12600112045785236,0.004111513141337004,HALLMARK_IL2_STAT5_SIGNALING,DrugBank
MMP25,Fenofibric acid,DB13873,unknown,-0.12600112045785236,0.004111513141337004,HALLMARK_IL2_STAT5_SIGNALING,DrugBank
GBA1,scyllo-inositol,DB03106,NA,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
GBA1,N-acetyl-alpha-D-glucosamine,DB03740,inhibitor,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
GBA1,Afegostat,DB04545,inhibitor,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
GBA1,Velaglucerase alfa,DB06720,other,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
GBA1,"(2R,3R,4R,5S)-2-(HYDROXYMETHYL)-1-NONYLPIPERIDINE-3,4,5-TRIOL",DB08283,NA,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
GBA1,"(1S,2S,3R,6R)-4-(hydroxymethyl)-6-(octylamino)cyclohex-4-ene-1,2,3-triol",DB08321,inhibitor,0.12593075373273782,0.0041325631205065185,HALLMARK_ANDROGEN_RESPONSE,DrugBank
