"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"GOBP_DEFENSE_RESPONSE_TO_VIRUS",0.00756947224646537,0.3842029027717,12.4774398759508,4.35406814242229e-28,3.74248903257128e-25,51.0633279976322
"GOBP_RESPONSE_TO_INTERFERON_BETA",0.010458970041367,0.445136695039108,12.3339406478262,1.3184634140974e-27,1.05232215636602e-24,49.95805289105
"GOBP_RESPONSE_TO_VIRUS",0.00657303373599041,0.384262116168219,12.2046303721369,3.56915434124937e-27,2.65878204060803e-24,48.9647260018475
"HP_DEGENERATION_OF_THE_STRIATUM",0.00884807503426344,0.378944175419679,12.0935251044019,8.38108614345281e-27,5.6083166065227e-24,48.1133576581936
"GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.0120923615749917,0.456137880068107,12.0911931085049,8.53243084937229e-27,5.6083166065227e-24,48.0955097748912
"GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY",0.00860341729703529,0.46121700316006,12.064373394502,1.04817862911002e-26,6.50686000093075e-24,47.8903103838178
"GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.00854610967812422,0.359597216935084,11.996714427182,1.76056269306925e-26,1.03539618591346e-23,47.3731826499245
"GOBP_RIG_I_SIGNALING_PATHWAY",0.00881088747482309,0.47481067741111,11.849554475553,5.4246852618429e-26,3.03077165579163e-23,46.2511408688729
"GOBP_CELLULAR_RESPONSE_TO_VIRUS",0.00667274723319192,0.250565552708208,11.1747277607553,8.98599650566439e-24,4.78140595020447e-21,41.1586891211634
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",0.00925765768097378,0.468909002769976,11.0806565116999,1.81872245521977e-23,9.23745668846624e-21,40.4563934303806
"GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA",0.00729825451028848,0.42604232186114,11.0617935396529,2.09442275220631e-23,1.0175252101371e-20,40.3158125785443
"GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",0.00622011438452308,0.425045663903746,11.0048901647692,3.20459161706699e-23,1.49200444704611e-20,39.8922244833512
"HP_CHRONIC_LYMPHATIC_LEUKEMIA",0.00573625631893301,0.43037469084762,10.8629477644782,9.22850374371484e-23,4.12477203329079e-20,38.8389368876666
"HP_BASAL_GANGLIA_CALCIFICATION",0.00721833478122982,0.395578613921219,10.854634115362,9.81688238747021e-23,4.21899399221508e-20,38.7773955543511
"HP_BCGITIS",0.0100410060892683,0.45860149072696,10.7084946230321,2.90168770375581e-22,1.13913781973565e-19,37.6983995226451
"GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",0.0107589361585592,0.37198010241902,10.7080992109927,2.91018874425177e-22,1.13913781973565e-19,37.6954873407271
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON",0.00957255237163737,0.404943462787229,10.7059689348126,2.95641639272721e-22,1.13913781973565e-19,37.6797986911181
"HP_CSF_PLEOCYTOSIS",0.0114619615507963,0.378385531416727,10.6890519522955,3.35043880539533e-22,1.24792677371625e-19,37.5552528347923
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.00509391696134177,0.272562126893843,10.58227691401,7.36792111858988e-22,2.65577905093946e-19,36.7708597858066
"GOMF_DOUBLE_STRANDED_RNA_BINDING",0.00592190252883398,0.460044776950882,10.5346391806473,1.04624916119827e-21,3.65337128975922e-19,36.4218663961303
"GOBP_RESPONSE_TO_INTERFERON_ALPHA",0.0101510093782712,0.485139035208708,10.4739538921411,1.63406750061252e-21,5.53305159146798e-19,35.9781650803899
"GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",0.0139118441356727,0.443926310798201,10.2236284772414,1.0174896026287e-20,3.34394965287444e-18,34.1586466134579
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL",0.0153812446568489,0.3426326923623,10.1431159149553,1.82558816288923e-20,5.82832060917834e-18,33.5772337971794
"GOBP_VIRAL_LIFE_CYCLE",0.00481116751223226,0.3954291817516,10.0312729513734,4.09954834344456e-20,1.27245425526804e-17,32.7727605295263
"GOBP_RESPONSE_TO_STILBENOID",0.0143329791501357,0.125149703377707,9.83796062113626,1.64520346803341e-19,4.96851447346089e-17,31.391317850272
"GOMF_LAMIN_BINDING",0.00881114064424265,0.427095362248799,9.82517460988917,1.80286067700918e-19,5.30135926444753e-17,31.3003609065813
"GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION",0.0117544129820299,0.328547636226271,9.70433077081969,4.27062073264024e-19,1.22358759144928e-16,30.4433090808313
"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",0.00584765108850711,0.365106751303905,9.67356545976861,5.31523941952658e-19,1.48481213184475e-16,30.2258770320108
"GOBP_INTERLEUKIN_10_PRODUCTION",0.00628494181157599,0.36109431149468,9.65381565136458,6.11588780343854e-19,1.66185568501453e-16,30.0864617313496
"GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL",0.0125440358339114,0.358471634859386,9.65084066367592,6.24645952842403e-19,1.66185568501453e-16,30.0654723322826
"GOBP_VIRAL_PROCESS",0.00404033544404533,0.408505409996814,9.48390179177298,2.03445069402339e-18,5.28673303605054e-16,28.8924614368007
"GOBP_TYPE_I_INTERFERON_PRODUCTION",0.00498117777062643,0.446776783014896,9.44746166688402,2.62938860478309e-18,6.6774518795105e-16,28.6376837104626
"GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_GENOME_REPLICATION",0.0124811025377787,0.502058848866888,9.40854522424565,3.45635954962115e-18,8.50135221755179e-16,28.3661051824596
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION",0.00623063925716205,0.38350847221068,9.40676803563101,3.49975122612656e-18,8.50135221755179e-16,28.3537157868946
"GOBP_CELLULAR_RESPONSE_TO_DSRNA",0.0101491612293859,0.432858121105308,9.39601596862441,3.77405253899733e-18,8.92676797745464e-16,28.2787832043476
"HP_MOYAMOYA_PHENOMENON",0.00732728510469792,0.362716880508391,9.39374517346503,3.83465959296423e-18,8.92676797745464e-16,28.2629629594861
"GOBP_NUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS",0.00959550282232936,0.344837516801268,9.31502378648263,6.65439198928476e-18,1.51747298139322e-15,27.7156594639623
"GOMF_ADENYLYLTRANSFERASE_ACTIVITY",0.00563894202039393,0.373772819559736,9.18485631151017,1.64769068117742e-17,3.6822591342953e-15,26.8155998689086
"GOBP_RESPONSE_TO_DSRNA",0.00581478449703371,0.264205819915353,9.17767483575125,1.73190662029375e-17,3.79457344611026e-15,26.7661239527469
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",0.00499477979282645,0.417821045000932,9.09586253359689,3.05198113789001e-17,6.55823792976596e-15,26.2038480786724
"GOMF_MOLECULAR_TAG_ACTIVITY",0.00926019751906973,0.507237586657383,9.01580025124224,5.30092267658177e-17,1.11759452807783e-14,25.656050969001
"GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",0.0100141085204107,0.370165910593991,8.98627980242128,6.49381174121511e-17,1.34373800733959e-14,25.4546884339545
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0.00572568335199131,0.454323233519281,8.98205503426467,6.68502990398367e-17,1.35815498449297e-14,25.4258983493234
"HP_UNEXPLAINED_FEVERS",0.00544397285908219,0.264033319054584,8.88368627778903,1.31141888455985e-16,2.61674903858424e-14,24.7575251345175
"GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE",0.00926512917849409,0.435874748021658,8.79913181721202,2.3334821660695e-16,4.57444381116853e-14,24.1860738658568
"GOBP_PROTEIN_EXPORT_FROM_NUCLEUS",0.00428823698893843,0.428387864810546,8.69303206564816,4.78994130603022e-16,9.22806968165202e-14,23.4730952615839
"GOBP_INTERFERON_BETA_PRODUCTION",0.0066182576081073,0.453641229667333,8.67439717036765,5.43233708020131e-16,1.02882939888423e-13,23.3483469901496
"GOMF_NEUROTRANSMITTER_RECEPTOR_REGULATOR_ACTIVITY",0.0108976814646573,0.0934060920543009,8.64256262758895,6.73316122963368e-16,1.25393905966544e-13,23.1355685357611
"HP_PANNICULITIS",0.0056477691203069,0.450202718972946,8.63984514582407,6.85755686367896e-16,1.25616951466801e-13,23.1174247121935
"HP_CHILBLAINS",0.011277987594152,0.375559145654934,8.57600734301745,1.05333139183186e-15,1.89837499553697e-13,22.6920875617772
"GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",0.00635312542267261,0.416327955874139,8.53445555454192,1.39156495036187e-15,2.46815027862596e-13,22.4161602653651
"HP_CSF_LYMPHOCYTIC_PLEIOCYTOSIS",0.00995117696255268,0.321013294911378,8.48071585355984,1.99278045628007e-15,3.47927012788648e-13,22.0603894967537
"GOMF_NUCLEOSIDE_MONOPHOSPHATE_KINASE_ACTIVITY",0.00642305174463885,0.349799222875699,8.41696150424955,3.04652269774028e-15,5.23720686531536e-13,21.6399324058193
"HP_RECURRENT_VIRAL_INFECTIONS",0.00473875187155784,0.470017778224586,8.31748346632262,5.88791322569695e-15,9.96841551271783e-13,20.9874272688606
"HP_CEREBELLAR_CALCIFICATIONS",0.0119349140012518,0.302517052615321,8.30154901513525,6.5407611652071e-15,1.09084276507499e-12,20.8833152314576
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",0.00612083289513979,0.464215911323,8.29453509357064,6.85037981882294e-15,1.12567858964011e-12,20.8375237578407
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.00579145681590079,0.399852805509986,8.2340063102714,1.02017160536261e-14,1.65208659685824e-12,20.4432684382995
"GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION",0.00837954240240156,0.279863540623137,8.20908058672983,1.20142549404386e-14,1.91781835292086e-12,20.2813945264237
"HP_MYOSITIS",0.0041315307655205,0.425439719335391,8.14296862555338,1.85141774690521e-14,2.91376646534068e-12,19.8534171966733
"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",0.0110200990728207,0.410459883634236,8.07472682336268,2.88722929973807e-14,4.48081947156571e-12,19.4137613044532
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",0.00441175562431087,0.437043266153073,8.00874144615977,4.4280785352506e-14,6.77799308943702e-12,18.9907062364837
"GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY",0.00796225856242916,0.261054637009488,7.94491995429294,6.68408765262781e-14,1.0092972355468e-11,18.5834790227271
"HP_ABNORMAL_CIRCULATING_INTERFERON_CONCENTRATION",0.00589819213625889,0.455859005917723,7.91218518119435,8.2499217449977e-14,1.22912834104806e-11,18.3753608281665
"GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.0034222482957329,0.335550540615925,7.83521471740958,1.35061159514559e-13,1.98575446896801e-11,17.8880392414974
"HP_BILATERAL_BASAL_GANGLIA_LESIONS",0.00973546501800845,0.330441208227839,7.7895215482487,1.80737872720653e-13,2.62281167503971e-11,17.6001062880492
"GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY",0.016039952298381,0.466196268890511,7.72502228019121,2.72213356319311e-13,3.89963082501536e-11,17.195416432437
"HP_ABNORMAL_CORPUS_STRIATUM_MORPHOLOGY",0.00408008254743379,0.330325122432609,7.69385472807582,3.31548234451851e-13,4.65277274235131e-11,17.0006007879204
"HP_INFECTION_FOLLOWING_LIVE_VACCINATION",0.00581659618102698,0.484322279342158,7.69310902660647,3.3311421101495e-13,4.65277274235131e-11,16.9959456526289
"GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",0.00384562042957305,0.352244577984119,7.68545828441018,3.49608924072928e-13,4.82287668838383e-11,16.9482010043804
"GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",0.00396169777803071,0.428416503679806,7.64133540543952,4.61733721229315e-13,6.29196658660532e-11,16.6734244516116
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",0.00315630652359161,0.412198898831437,7.62959368482682,4.97131865360065e-13,6.69271260666671e-11,16.6004678029541
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",0.00784775554995598,0.416879834131483,7.61092535181965,5.59005525119474e-13,7.436104449625e-11,16.4846166365525
"GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",0.00726181386366945,0.368982159354561,7.60690235555866,5.7330389948413e-13,7.53658561510079e-11,16.4596740436095
"GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE",0.00317698858077234,0.406911182139346,7.58415684954418,6.61205464911523e-13,8.5910579824667e-11,16.3188066402421
"GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",0.00775375370545153,0.350286555312076,7.48256594407477,1.2464847069134e-12,1.60094484081038e-10,15.6928706569694
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL",0.0121980687768909,0.418562312972465,7.43924865983453,1.63085604670257e-12,2.07081653021074e-10,15.4276024888753
"HP_CHRONIC_LEUKEMIA",0.00404781126328815,0.408310798058156,7.40235507255596,2.04885483578004e-12,2.57234875674227e-10,15.2024459513667
"GOMF_SINGLE_STRANDED_RNA_BINDING",0.0033974835565061,0.385422102654565,7.38232505202846,2.31838921897435e-12,2.87840901475771e-10,15.0805053917436
"GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.00393978851239668,0.389872180898638,7.28307692215883,4.26416698045037e-12,5.2360221801706e-10,14.4794359112618
"HP_ABNORMAL_RENAL_CORTICOMEDULLARY_DIFFERENTIATION",0.00478378743632643,0.269560796360337,7.26355244853247,4.80438648651386e-12,5.83524071742455e-10,14.3618116487742
"GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION",0.00590296875207086,0.348018436578361,7.20061117043921,7.04779147482335e-12,8.46795934835227e-10,13.9840280269928
"HP_SEVERE_VIRAL_INFECTION",0.00766728116815843,0.47749357550714,7.16619228107224,8.68311247273373e-12,1.02945262003762e-09,13.7783521989514
"GOBP_REGULATION_OF_CELLULAR_RESPIRATION",0.00464164784842165,0.346749010990999,7.16405281665819,8.79629028073419e-12,1.02945262003762e-09,13.7655888740452
"GOMF_VIRION_BINDING",0.0109375547401116,0.260320578889861,7.16315136691194,8.84441126934055e-12,1.02945262003762e-09,13.7602118798056
"HP_RECURRENT_FEVER",0.0030887307690031,0.419748059580348,7.15830294572113,9.10771354384292e-12,1.04917104266908e-09,13.7312995206742
"GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",0.00764790084348574,0.417451286748987,7.13904995321265,1.02317104286794e-11,1.16662379928636e-09,13.6166165407868
"HP_PERICARDITIS",0.0041596003697254,0.402979228520489,7.11700762877193,1.16870406114194e-11,1.31910092719193e-09,13.4855692380112
"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",0.00289935586242158,0.359459106553758,7.07566497504912,1.49875342668391e-11,1.6747070789766e-09,13.240501559916
"GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE",0.00686460722965526,0.464905709044996,7.06258239119723,1.62118151489324e-11,1.77736715602354e-09,13.1631495079566
"GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",0.00653753880391328,0.405501974412154,7.06202472723794,1.62661353961626e-11,1.77736715602354e-09,13.1598543854644
"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",0.00576503135165188,0.351049873718545,7.06082644860521,1.63834631349941e-11,1.77736715602354e-09,13.1527745885477
"GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS",0.0108170481394317,0.384656595133322,7.03455806976729,1.91754974338886e-11,2.06025969544491e-09,12.9977745278374
"HP_ENCHONDROMA",0.0070379451745818,0.359412709756249,7.02742925346991,2.00108480300899e-11,2.12953538941166e-09,12.9557766376206
"HP_CEREBRAL_CALCIFICATION",0.00320517262917805,0.373415904648356,6.89484871632342,4.40043643441824e-11,4.63872421869712e-09,12.1799385407125
"GOBP_VIRAL_TRANSLATION",0.00436376117230905,0.477542854598363,6.85171644417937,5.67456145245929e-11,5.92593922147478e-09,11.9296979789306
"HP_PORTAL_FIBROSIS",-0.00600504452090116,0.302559374129049,-6.84847336650135,5.78386151011435e-11,5.98415449203868e-09,11.9109259277612
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",0.00544701583802182,0.408032903010605,6.83621984668421,6.21585616605748e-11,6.37210796325929e-09,11.8400531943898
"HP_STEROID_RESISTANT_NEPHROTIC_SYNDROME",-0.00689578803768229,0.299325587555036,-6.82950100845264,6.46604466977354e-11,6.56832574000451e-09,11.8012291977934
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",0.00598128421258209,0.411473616320671,6.78019870718626,8.63098038830821e-11,8.68852025756359e-09,11.5171436282102
"HP_PODOCYTE_FOOT_PROCESS_EFFACEMENT",-0.0123298733737399,0.260904539178012,-6.76667230824823,9.34043624063047e-11,9.31875308507186e-09,11.4394505828555
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE",0.00370352731523788,0.382439663745723,6.733944372554,1.13029151199212e-10,1.11768826150442e-08,11.251910918098
"GOBP_EPITHELIAL_CELL_MATURATION",-0.00527041802387264,0.229206789684737,-6.65770304013227,1.7583763727748e-10,1.72351733240225e-08,10.8174768164554
"GOBP_INTERFERON_ALPHA_PRODUCTION",0.00507040951914145,0.446624670682716,6.6520669896039,1.81652942205109e-10,1.76503476191295e-08,10.7854986198885
"HP_STROKE_LIKE_EPISODE",0.00454667887255486,0.425188818439035,6.64226162288707,1.9222394464893e-10,1.85164685991995e-08,10.7299093904792
"HP_ABNORMAL_BOWMAN_CAPSULE_MORPHOLOGY",-0.0100875665247361,0.235372540145415,-6.6275687076379,2.09205180138761e-10,1.99799887424831e-08,10.6467187576871
"GOBP_MACROPHAGE_APOPTOTIC_PROCESS",0.00974333308796699,0.407288890078911,6.61343280310014,2.26930517228615e-10,2.13220971617783e-08,10.5668037405398
"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS",0.00880209563826177,0.300385414036102,6.61332254083513,2.27074419388904e-10,2.13220971617783e-08,10.5661808612775
"HP_PLEURITIS",0.00417299538952215,0.418597548792348,6.60859717679587,2.33326428428454e-10,2.17265792604962e-08,10.539493797563
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",0.00262536883254044,0.398814791851135,6.52594552238981,3.74437048872826e-10,3.45781783810327e-08,10.0748829776223
"GOBP_RESPONSE_TO_INTERLEUKIN_17",0.0050450345563033,0.322179108252132,6.51839073092432,3.90903007960128e-10,3.58028705815284e-08,10.0326213137645
"GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION",0.00481488464858604,0.393753889161184,6.50967715127901,4.10778841319712e-10,3.73174209179387e-08,9.98392046861664
"GOMF_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR",0.00358481850272452,0.322415261155315,6.4937687779101,4.49657936248067e-10,4.05199820938379e-08,9.89512668520089
"GOBP_GLUCAN_BIOSYNTHETIC_PROCESS",-0.00334180967872846,0.267399094677931,-6.42985550854847,6.45684750770302e-10,5.77190512408588e-08,9.53995075651881
"GOBP_RESPONSE_TO_GAMMA_RADIATION",0.00353096320129778,0.408598826143,6.41256176756073,7.11802734826499e-10,6.31244742773913e-08,9.44427851867662
"GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION",0.00283342477447135,0.363149660101826,6.40645194537193,7.36715088857916e-10,6.48193260070736e-08,9.41052198333708
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.00704528175547807,0.337007322395803,6.39945025746267,7.66317048598408e-10,6.68970836018642e-08,9.3718663141982
"GOMF_UBIQUITIN_LIKE_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY",-0.00284480536630269,0.254217816427443,-6.3833867530327,8.38711566076435e-10,7.26493258863418e-08,9.28329594509249
"GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",0.00634819221221863,0.293849820334577,6.37366781096895,8.85727427573664e-10,7.61316790439086e-08,9.22978572623976
"GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION",0.0082109271404788,0.201426509684889,6.36859947254118,9.11261882091411e-10,7.75110218756578e-08,9.20190392686468
"HP_SUBCAPSULAR_CATARACT",-0.00223113744482605,0.244604326372136,-6.36774284415724,9.15648370108003e-10,7.75110218756578e-08,9.19719304524821
"GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.0019933547187844,0.417139670287675,6.36296595295392,9.40491611143397e-10,7.901543806704e-08,9.17093171897533
"GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS",0.00669821238283899,0.318353522719509,6.32720095737967,1.14871786015989e-09,9.57893535031834e-08,8.97476291396526
"HP_CONSTRICTION_OF_PERIPHERAL_VISUAL_FIELD",-0.00201896661262993,0.254598692925163,-6.30103666130523,1.32906131852564e-09,1.09750512357379e-07,8.83176013393082
"GOBP_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.00313806990334929,0.347621323287734,6.30012984578166,1.33578572405616e-09,1.09750512357379e-07,8.82681157221283
"GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0.00286667565743058,0.206318102324424,6.2970909917612,1.35856419058882e-09,1.10807272011967e-07,8.81023208052194
"GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION",0.00562458035276056,0.460305132762863,6.28915188382083,1.41988628363141e-09,1.14969632849981e-07,8.76694500264512
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION",0.00559566112872231,0.443939308181878,6.27636428390849,1.52440962165956e-09,1.22544986420316e-07,8.69730549814941
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION",0.00304599416042697,0.354733723142397,6.27296806036651,1.55341448427357e-09,1.23984667480521e-07,8.67882745338594
"GOBP_RRNA_CATABOLIC_PROCESS",0.00341993030100868,0.386898269313921,6.26689739546999,1.60661380950362e-09,1.27321295797116e-07,8.6458165386344
"HP_FURROWED_TONGUE",-0.00289583689483083,0.328244492001434,-6.25385433481007,1.7270277931881e-09,1.35900060289323e-07,8.57497002967438
"HP_PREMATURE_RUPTURE_OF_MEMBRANES",-0.00533400464588978,0.338210937263125,-6.2368861256404,1.89699417545842e-09,1.4823085955645e-07,8.48296423947495
"GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY",0.00218365633335245,0.370831719393107,6.22761832492016,1.99664183124926e-09,1.54933859877633e-07,8.4327890223842
"GOMF_ENZYME_SUBSTRATE_ADAPTOR_ACTIVITY",-0.00253327348956617,0.278325161000216,-6.21609297055246,2.12774099917715e-09,1.63968123619348e-07,8.37046766976347
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING",0.00857763763228125,0.258897668043776,6.21341657108392,2.15937111848488e-09,1.65265841629795e-07,8.3560075879747
"HP_ABSENT_BRAINSTEM_AUDITORY_RESPONSES",0.00946622329251318,0.334833337705443,6.19774702090349,2.35401566372476e-09,1.78937217867078e-07,8.2714394851663
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.00257838825185258,0.366244386335378,6.19387233732331,2.4047375663009e-09,1.81557686255718e-07,8.25055206690698
"GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",0.00602618366301191,0.394675714224152,6.18996163656878,2.45701638722132e-09,1.84259738998732e-07,8.22948020399125
"GOBP_GERMINAL_CENTER_FORMATION",0.00520570446379079,0.465050352717045,6.18349927268216,2.54585667616799e-09,1.89649349996674e-07,8.19468072658753
"GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",0.00284534903998679,0.366934588672646,6.1690811367482,2.75556455490699e-09,2.03911777063117e-07,8.11713609092367
"GOBP_REGULATION_OF_MITOCHONDRIAL_DEPOLARIZATION",0.00576400845032062,0.339210199662919,6.16084501059543,2.88285552600689e-09,2.11927813471059e-07,8.07289970600491
"GOMF_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY",0.00337093406540957,0.340755282887757,6.11748335750759,3.65409209018115e-09,2.66868137357413e-07,7.84072197635554
"GOMF_CYTOKINE_RECEPTOR_BINDING",0.00260245907161345,0.205368899955595,6.11052517574705,3.79536862540828e-09,2.75386032599429e-07,7.80357750927599
"GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY",-0.00611318707402336,0.449712308632375,-6.0751894924942,4.59955191283195e-09,3.31583181122479e-07,7.61543028752178
