"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"HALLMARK_NOTCH_SIGNALING",-0.00231933090442121,0.67787739585371,-1.43376939623211,0.152886193317202,0.1864465772161,-7.86132338861089
"HALLMARK_GLYCOLYSIS",-0.00155477378466506,0.638907614911897,-1.41293228549953,0.158918002096366,0.189188097733769,-7.8908557471748
"HALLMARK_ESTROGEN_RESPONSE_LATE",-0.0016679768708944,0.504418711769701,-1.29899744326462,0.195140228580839,0.22690724253586,-8.04480261805316
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.00238645683840322,0.695048112475881,-1.27317469241069,0.204137331682876,0.231974240548722,-8.07792044767679
"HALLMARK_KRAS_SIGNALING_DN",0.00104975031113309,0.182488173678239,1.1757011036892,0.240831499674238,0.267590555193598,-8.19701069460739
"HALLMARK_HEDGEHOG_SIGNALING",-0.0018011352570427,0.515926070531729,-1.04091501477159,0.298919459446176,0.324912455919756,-8.34622893919241
"HALLMARK_ADIPOGENESIS",-0.00143978800098976,0.734531072100797,-0.962649884533411,0.336652392736601,0.358140843336809,-8.42461730984787
"HALLMARK_TGF_BETA_SIGNALING",0.00104005373229804,0.815018284329327,0.80308649314546,0.422686735535375,0.440298682849349,-8.56558457550904
"HALLMARK_COMPLEMENT",0.000715263603377037,0.778318486314582,0.53089097934572,0.595965103785836,0.608127656924322,-8.7474904953607
"HALLMARK_BILE_ACID_METABOLISM",0.000328884643812005,0.500559702428526,0.414269671678927,0.679031438492165,0.679031438492165,-8.8027632388473
