"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.0523905900737774,0.997619528550859,14.2736265223464,3.21564944626962e-34,1.60782472313481e-32,65.852745459839
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0323991685238858,0.957696478746592,12.4333553979287,5.86654783094751e-28,1.46663695773688e-26,51.4619722631452
"HALLMARK_INFLAMMATORY_RESPONSE",0.00912000514283889,0.698495006630767,6.13941328089167,3.22814742295277e-09,5.38024570492129e-08,8.66626390072351
"HALLMARK_ALLOGRAFT_REJECTION",0.00521100035551203,0.847097878771465,5.30820454646851,2.44111262362676e-07,3.05139077953344e-06,4.44542880653083
"HALLMARK_IL2_STAT5_SIGNALING",0.00388483327936034,0.759094382099295,4.71217193022093,4.06899334566923e-06,4.06899334566923e-05,1.72181360903367
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00686406826882063,0.764468103133412,4.64897325870868,5.40213685629463e-06,4.50178071357886e-05,1.44877877760573
"HALLMARK_APOPTOSIS",0.00461109922529229,0.810930283929164,4.18772360049666,3.90654807732463e-05,0.000279039148380331,-0.44860679580356
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.00570201675820914,0.780219993033468,4.02829889115837,7.4554021071389e-05,0.000465962631696181,-1.06448632724747
"HALLMARK_DNA_REPAIR",0.00533286172971514,0.798625406282177,3.27152703993616,0.00122018854324409,0.00677882524024492,-3.69573867030324
"HALLMARK_COMPLEMENT",0.00407012127240841,0.778318486314582,3.23071152228532,0.00140030888593535,0.00700154442967673,-3.8235446932517
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.00170660898999819,0.849272721176449,3.00990594662226,0.00288041289124836,0.0130927858693107,-4.48923479603566
"HALLMARK_KRAS_SIGNALING_DN",0.00226889826552502,0.182488173678239,2.71755003017074,0.00703610522776604,0.0293171051156919,-5.30293724354854
"HALLMARK_G2M_CHECKPOINT",0.00581661402149564,0.75642454117003,2.68872178952556,0.00765441199520359,0.0294400461353984,-5.3789430831661
"HALLMARK_E2F_TARGETS",0.00650549219839536,0.736983594169509,2.63671698560827,0.00889487264014114,0.0317674022862184,-5.51411762272412
"HALLMARK_NOTCH_SIGNALING",0.00375801689236593,0.67787739585371,2.48443094747805,0.0136305806568323,0.0443676659415044,-5.89554904014642
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.00312772613150109,0.866855708489726,2.45914998165537,0.0146040887638516,0.0443676659415044,-5.95678264768786
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.00376620047961249,0.698536195748309,2.44471121233739,0.0151873346811695,0.0443676659415044,-5.99148738437589
"HALLMARK_KRAS_SIGNALING_UP",0.00323577607470324,0.563098679558747,2.42603372176689,0.0159723597389416,0.0443676659415044,-6.03609114079563
"HALLMARK_HEDGEHOG_SIGNALING",-0.00365075738684248,0.515926070531729,-2.25633473605505,0.024913088453857,0.0623022851798158,-6.42635111846365
"HALLMARK_MYC_TARGETS_V1",0.00448770785192176,0.97035101139053,2.25621149969272,0.0249209140719263,0.0623022851798158,-6.42662467373261
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.00488763058740116,0.868476201041017,2.12801986286213,0.0343128958906852,0.0802307947023053,-6.70339313196564
"HALLMARK_UV_RESPONSE_DN",-0.00260771394597847,0.638479697683802,-2.11636058726466,0.0353015496690143,0.0802307947023053,-6.72779202279485
