"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE",-0.0140239144133462,0.424031536671606,-17.222761119112,2.48200442207809e-44,2.77339174123006e-40,88.4808893274933
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",-0.0243896267121732,0.458351374724933,-16.8608888272888,4.32968479753752e-43,2.41899489638421e-39,85.6203873900553
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",-0.0167921532450608,0.430310442456417,-16.2123286447588,7.34928840063859e-41,2.73736495295785e-37,80.4844954143284
"GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION",-0.0147909623964434,0.4549003802021,-15.9688765774125,5.06054507861899e-40,1.34968069464083e-36,78.5548127412854
"GOBP_VIRAL_GENOME_REPLICATION",-0.0107573944230571,0.425763794971571,-15.9465694167485,6.03938023376067e-40,1.34968069464083e-36,78.3779757070847
"GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY",-0.0284458961928923,0.483693337907505,-15.1800680206214,2.62951105941449e-37,4.54133327603305e-34,72.3025789571716
"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",-0.0128229392318209,0.434669832339953,-15.1701309998403,2.84493761698867e-37,4.54133327603305e-34,72.2238628388399
"GOBP_POSITIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY",-0.0213899217038559,0.431729893492755,-15.1525445013454,3.27034840037109e-37,4.56785912821832e-34,72.084556476069
"GOBP_REGULATION_OF_VIRAL_PROCESS",-0.0104806415037191,0.431574328584416,-15.0860187443143,5.54001214331544e-37,6.87823285437853e-34,71.557654023992
"GOBP_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",-0.0138675344700361,0.360859487105337,-14.8722240896948,3.01235087703221e-36,3.3660008699958e-33,69.865114295426
"GOBP_DEFENSE_RESPONSE_TO_VIRUS",-0.009300713307412,0.3842029027717,-14.7558923820206,7.56548678097768e-36,7.68515902642224e-33,68.9447451867873
"GOBP_INTERFERON_MEDIATED_SIGNALING_PATHWAY",-0.0106759153373709,0.359597216935084,-14.4240864492429,1.04334383949602e-34,9.71527005210708e-32,66.3225421287489
"GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",-0.0148755194973478,0.456137880068107,-14.3159281822395,2.45170884145999e-34,2.10733804572876e-31,65.4688927201668
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",-0.0192645691545913,0.474573203181231,-13.9082651361539,6.10319723551168e-33,4.87122327925768e-30,62.2574875910133
"GOBP_RESPONSE_TO_VIRUS",-0.00759121630780793,0.384262116168219,-13.5662392856309,8.97928970832725e-32,6.68897221338991e-29,59.5721937721068
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION",-0.0115590976408132,0.468909002769976,-13.316118262956,6.37665944526656e-31,4.45329954008804e-28,57.614806812492
"GOBP_REGULATION_OF_RIG_I_SIGNALING_PATHWAY",-0.00967753301602836,0.46121700316006,-13.0613413717404,4.66866925495995e-30,3.06868883852485e-27,55.6273675625309
"GOBP_RIG_I_SIGNALING_PATHWAY",-0.00997340676970451,0.47481067741111,-12.9096728298996,1.52230325261762e-29,9.45012030263849e-27,54.4476411128101
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.00634154066244251,0.272562126893843,-12.6797700935518,9.08672785844953e-29,5.34395247843764e-26,52.664695048035
"GOBP_RESPONSE_TO_INTERFERON_BETA",-0.011043299418699,0.445136695039108,-12.5343298528613,2.80411182547485e-28,1.5666572768928e-25,51.5403338018396
"GOBP_MDA_5_SIGNALING_PATHWAY",-0.0253466676912018,0.445895116101088,-12.5083672982462,3.42791375187672e-28,1.82397658397479e-25,51.3399302607077
"GOBP_RESPONSE_TO_INTERFERON_ALPHA",-0.0123743388288724,0.485139035208708,-12.288893174831,1.86576531353996e-27,9.47639164249795e-25,49.6497241549145
"GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",-0.0170820775437753,0.443926310798201,-12.0823213249639,9.13353231189021e-27,4.43730826317658e-24,48.0656328879676
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.00756399494345705,0.419540931182681,-12.0077882281379,1.61738013620134e-26,7.53025235079739e-24,47.4957861373992
"GOMF_DOUBLE_STRANDED_RNA_BINDING",-0.00695185714718291,0.460044776950882,-11.9027849294914,3.61223711165085e-26,1.61452549942346e-23,46.6945867741977
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY",-0.0127285041833651,0.416879834131483,-11.8811561046444,4.26145209535398e-26,1.83144098898021e-23,46.5297931120583
"GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",-0.00917196182875088,0.416327955874139,-11.8587787701609,5.05576478788011e-26,2.09233761999157e-23,46.3593839265338
"GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL",-0.0185817545300624,0.3426326923623,-11.7938598822562,8.29701886499602e-26,3.31110317133806e-23,45.8655196220757
"GOBP_TYPE_I_INTERFERON_PRODUCTION",-0.00645269795904921,0.446776783014896,-11.7791450776363,9.28199620471245e-26,3.5764491583261e-23,45.7536847650689
"GOMF_ADENYLYLTRANSFERASE_ACTIVITY",-0.00746404559636306,0.373772819559736,-11.7014143443135,1.67773923965094e-25,6.24901942128655e-23,45.163584285329
"GOBP_CELLULAR_RESPONSE_TO_VIRUS",-0.00724095009460002,0.250565552708208,-11.6712445437527,2.11047366238628e-25,7.60723635596912e-23,44.9348528702404
"GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION",-0.00890580567158963,0.464215911323,-11.6156649679918,3.21942875388609e-25,1.1241842779976e-22,44.5139334865582
"GOBP_VIRAL_LIFE_CYCLE",-0.00577310705990042,0.3954291817516,-11.5852261991794,4.05615069980458e-25,1.37343720968535e-22,44.2836657302173
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION",-0.00793638316808876,0.38350847221068,-11.5324025047601,6.05420859648449e-25,1.98969784873875e-22,43.8844892010183
"HP_BCGITIS",-0.0111364066282547,0.45860149072696,-11.4310364445674,1.30375414925964e-24,4.16232824680776e-22,43.1200550760544
"GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",-0.00592250382939348,0.352244577984119,-11.3919492166428,1.7515486883106e-24,5.4366125119952e-22,42.8258470330202
"GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY",-0.0243673352385158,0.466196268890511,-11.2952030701773,3.63268480588182e-24,1.09707081137631e-21,42.0990197754855
"HP_CEREBELLAR_CALCIFICATIONS",-0.0168154792555676,0.302517052615321,-11.2574085807439,4.82796664499727e-24,1.41967629713683e-21,41.8156226268253
"GOMF_VIRION_BINDING",-0.017846605797137,0.260320578889861,-11.2493869726243,5.12822960371e-24,1.4693035279963e-21,41.7555134042873
"HP_BILATERAL_BASAL_GANGLIA_LESIONS",-0.014436122774857,0.330441208227839,-11.1171633281445,1.38368174792575e-23,3.86531496283057e-21,40.766750586773
"GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",-0.0115698587890576,0.37198010241902,-11.0830795623961,1.78603481153001e-23,4.86759828878935e-21,40.5125092518638
"GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",-0.0073230702424158,0.454323233519281,-11.0568373706943,2.17352419163292e-23,5.78260936126339e-21,40.3169415591254
"HP_BASAL_GANGLIA_CALCIFICATION",-0.007556789702968,0.395578613921219,-10.9371669570728,5.31117533971666e-23,1.38016449409288e-20,39.4271389679724
"GOBP_RESPONSE_TO_TYPE_I_INTERFERON",-0.0100887758624249,0.404943462787229,-10.8599053007237,9.43963749004561e-23,2.39723884804022e-20,38.8544725460055
"GOBP_INTERFERON_ALPHA_PRODUCTION",-0.00857325686263527,0.446624670682716,-10.8255195704489,1.21876567687992e-22,3.02633059410139e-20,38.6000705817209
"GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA",-0.00725448655839145,0.42604232186114,-10.5828480662533,7.33698391778348e-22,1.78224909341984e-19,36.8131163687423
"GOBP_NUCLEOSIDE_MONOPHOSPHATE_PHOSPHORYLATION",-0.0133036376803194,0.328547636226271,-10.5712024717793,7.99411761968519e-22,1.90055894217792e-19,36.7277440189589
"GOBP_INTERFERON_BETA_PRODUCTION",-0.00829174022287615,0.453641229667333,-10.4599753152115,1.81056492917455e-21,4.21484427470758e-19,35.9141742791887
"GOBP_INTERLEUKIN_10_PRODUCTION",-0.00704925370157046,0.36109431149468,-10.4214996414144,2.40052250673847e-21,5.4741711204685e-19,35.6335235375125
"GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL",-0.0139235871124972,0.358471634859386,-10.3102294996603,5.41483013659185e-21,1.20340925115535e-18,34.8241990421603
"GOBP_PYROPTOTIC_INFLAMMATORY_RESPONSE",-0.0112773834534041,0.435874748021658,-10.3082757905872,5.49256056997698e-21,1.20340925115535e-18,34.8100197488788
"HP_CSF_PLEOCYTOSIS",-0.0114406113576424,0.378385531416727,-10.2687790656415,7.32515590349854e-21,1.57406330895563e-18,34.5235999321291
"GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",-0.00583748318734381,0.437043266153073,-10.1992398419573,1.21483104292544e-20,2.56123057993375e-18,34.0204079988881
"GOBP_CELLULAR_RESPONSE_TO_DSRNA",-0.0113760432519308,0.432858121105308,-10.1366433342754,1.91327626860773e-20,3.95906463433756e-18,33.568658771886
"GOBP_VIRAL_PROCESS",-0.00441881745555481,0.408505409996814,-9.9830908270817,5.80235266347121e-20,1.17882706657504e-17,32.4654464794648
"GOBP_RESPONSE_TO_STILBENOID",-0.0150382422754726,0.125149703377707,-9.93470612200264,8.21876162781039e-20,1.63993647194917e-17,32.1193124732079
"GOBP_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",-0.00534278940997016,0.428416503679806,-9.91848439043127,9.23488207837649e-20,1.81036091831191e-17,32.0034283843458
"GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION",-0.00524776732637894,0.434267337195156,-9.7576633040292,2.92040282075754e-19,5.62630708950772e-17,30.8590660514851
"GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",-0.00712803108752344,0.399852805509986,-9.75398975271232,2.99794557890036e-19,5.67780405061569e-17,30.8330229888379
"GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",-0.00546250539519072,0.389872180898638,-9.71903627370418,3.84610132683691e-19,7.16272270434594e-17,30.5854460366342
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS",-0.00553191819384083,0.417821045000932,-9.69600047372439,4.53143321826158e-19,8.30069422636966e-17,30.4225014644841
"GOBP_POSITIVE_REGULATION_OF_TYPE_2_IMMUNE_RESPONSE",-0.011213472301926,0.370165910593991,-9.68494357644053,4.90220965115443e-19,8.83504687774188e-17,30.3443522266033
"GOBP_MACROPHAGE_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",-0.0107587543162646,0.417451286748987,-9.66606027973743,5.60642387676862e-19,9.94383815857342e-17,30.2109802165671
"HP_EDEMA_OF_THE_DORSUM_OF_HANDS",-0.0115993318904802,0.158199870276838,-9.56750615164857,1.12751161581687e-18,1.96856481174026e-16,29.5168312419634
"GOBP_REGULATION_OF_INNATE_IMMUNE_RESPONSE",-0.00416049277452082,0.406911182139346,-9.55929273399414,1.19494301071031e-18,2.05419895410415e-16,29.4591295221213
"GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_GENOME_REPLICATION",-0.0130415518268533,0.502058848866888,-9.46211308173666,2.37183541855585e-18,4.01558923741562e-16,28.7781703632224
"GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",-0.0120194049052262,0.332625221292805,-9.4447060396117,2.68084451829852e-18,4.47100845484591e-16,28.656540830168
"GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE",-0.00403152045021565,0.412198898831437,-9.37951627040988,4.23704834078231e-18,6.96246737645611e-16,28.2019808888915
"GOBP_NEGATIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",-0.0125418635249962,0.359539413776694,-9.33800402105134,5.66662093685834e-18,9.17664092006596e-16,27.9133063957457
"GOBP_RESPONSE_TO_DSRNA",-0.00611332254206373,0.264205819915353,-9.28679137748875,8.10462652077178e-18,1.29372995347291e-15,27.5580275753659
"GOBP_POSITIVE_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",-0.00686877592197752,0.438120643126901,-9.26159096404024,9.66184449402839e-18,1.52058380811652e-15,27.3835525785763
"HP_CHRONIC_LYMPHATIC_LEUKEMIA",-0.00507961243934488,0.43037469084762,-9.2584664444341,9.87453966044383e-18,1.53247369674721e-15,27.3619360874625
"GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY",-0.010388375803634,0.355070503127106,-9.1400186809015,2.24858216520768e-17,3.44187083753844e-15,26.5451244996522
"GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",-0.0101530003396453,0.385570859491058,-9.12173343667036,2.55203392374896e-17,3.85357122486093e-15,26.4194950591654
"HP_DEGENERATION_OF_THE_STRIATUM",-0.00684223418560223,0.378944175419679,-9.00101291369184,5.86845966067899e-17,8.7432224331236e-15,25.5932603896014
"GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",-0.00521777792991118,0.425045663903746,-8.88509896361218,1.29882331759909e-16,1.90961207248056e-14,24.8052177743338
"GOCC_CANONICAL_INFLAMMASOME_COMPLEX",-0.0115614426976138,0.438454802561051,-8.76626696300739,2.91711441899225e-16,4.23322552179472e-14,24.0028600598059
"HP_CHILBLAINS",-0.0119555372041769,0.375559145654934,-8.75007879101494,3.25566817653051e-16,4.65094849587152e-14,23.8939974582236
"HP_UNEXPLAINED_FEVERS",-0.00557022242425739,0.264033319054584,-8.74861159597904,3.28821309445006e-16,4.65094849587152e-14,23.8841361006758
"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",-0.0123258716549076,0.410459883634236,-8.69259243745633,4.80419160392495e-16,6.71025462278217e-14,23.5082769260791
"GOMF_MOLECULAR_TAG_ACTIVITY",-0.00922471201308181,0.507237586657383,-8.64422742581118,6.65806085514008e-16,9.18483604880683e-14,23.1848130827475
"GOBP_HOST_MEDIATED_SUPPRESSION_OF_SYMBIONT_INVASION",-0.00541760952860006,0.365106751303905,-8.62585513375102,7.5349251413463e-16,1.02677138450492e-13,23.0621944358174
"HP_SLOW_SACCADIC_EYE_MOVEMENTS",0.00441682895329011,0.367670777824224,8.57451091657241,1.06396110330438e-15,1.43237365883411e-13,22.7202673164774
"GOBP_CELLULAR_RESPONSE_TO_MURAMYL_DIPEPTIDE",-0.008654042216173,0.464905709044996,-8.56951375291072,1.10023404527003e-15,1.46357324069611e-13,22.6870479430033
"GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.0070810051531941,0.458680633877753,-8.55036099377122,1.25096770065569e-15,1.6445074220149e-13,22.559825054162
"GOBP_POSITIVE_REGULATION_OF_VASCULOGENESIS",-0.0128814171692712,0.277317173265388,-8.5405535169847,1.3359009084694e-15,1.73573915712059e-13,22.4947387736024
"GOBP_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",-0.00386889531966284,0.335550540615925,-8.52541841097917,1.47831141881986e-15,1.89869560849346e-13,22.3943765460423
"GOBP_PYRIMIDINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",-0.00916406834467949,0.350286555312076,-8.51169802470283,1.62035550952861e-15,2.05748323448553e-13,22.3034798840052
"HP_MOYAMOYA_PHENOMENON",-0.00689120995252403,0.362716880508391,-8.50316297297179,1.7154551309067e-15,2.15376355424173e-13,22.2469763366603
"GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.006258961674695,0.459742627008251,-8.49900150043114,1.76380833160795e-15,2.18986603304302e-13,22.2194379713966
"GOMF_WW_DOMAIN_BINDING",-0.00550293326199608,0.336247875833711,-8.45884135125825,2.305643666216e-15,2.83112772816457e-13,21.9540625110543
"HP_ANGIOEDEMA",-0.0126391384577978,0.162234780742372,-8.39345986196627,3.561007188316e-15,4.32507546980903e-13,21.5235203633561
"GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",-0.00768093628509037,0.411473616320671,-8.3801440112428,3.88978045909139e-15,4.67359213439647e-13,21.4360631701863
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",-0.0034651168671353,0.398814791851135,-8.29011093569657,7.05309551924908e-15,8.38417971617971e-13,20.8467884063592
"GOBP_LIVER_MORPHOGENESIS",-0.00549833280507392,0.362142531983723,-8.21759512585457,1.13618396770197e-14,1.3363915426423e-12,20.3747974642698
"GOBP_REGULATION_OF_VASCULOGENESIS",-0.00932811145321553,0.294149615799675,-8.21307063270547,1.17040313361975e-14,1.36230048073616e-12,20.345427115091
"GOBP_INFLAMMATORY_CELL_APOPTOTIC_PROCESS",-0.00757892936762061,0.420862652444588,-8.20430747907942,1.23960681121465e-14,1.42797592871263e-12,20.2885683024694
"HP_ELEVATED_CIRCULATING_PARATHYROID_HORMONE_LEVEL",-0.00676166092649814,0.238951959057116,-8.16898627382158,1.56204816681225e-14,1.78105369550614e-12,20.0597448486602
"GOBP_BLOOD_VESSEL_REMODELING",-0.00533661553267879,0.213017182179843,-8.1386030692106,1.90491864176769e-14,2.15005665688002e-12,19.8633682367807
"GOMF_NUCLEAR_THYROID_HORMONE_RECEPTOR_BINDING",-0.00416697331221805,0.474091398902023,-8.06188229340024,3.13835825281636e-14,3.506801511697e-12,19.3693937905346
"GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION",-0.0072519723901211,0.337829027131437,-8.05637158698006,3.25261531277521e-14,3.59848747573765e-12,19.3340179244282
"GOBP_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.00459900030163768,0.437646901330339,-8.04343061617723,3.5373611657887e-14,3.8751444771101e-12,19.2509994899338
"GOMF_LEUCINE_ZIPPER_DOMAIN_BINDING",-0.00874052082104998,0.359203478125254,-8.02481834529661,3.99062686628583e-14,4.32924899066775e-12,19.1317364511885
"GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST",-0.00662478074973732,0.408032903010605,-8.00236265678452,4.61450215470982e-14,4.95792760353149e-12,18.9880626836614
"GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",-0.0110874820299729,0.303553767139854,-7.98765530607886,5.07443425917292e-14,5.40016461066649e-12,18.8940926186192
"GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",-0.00370486866657282,0.41497916199385,-7.9844918919731,5.17913557632e-14,5.45959065375468e-12,18.873893915176
"GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE",-0.00373975305805505,0.316411331595772,-7.9565558711826,6.20152870510788e-14,6.47625063092294e-12,18.6957259806185
"GOBP_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.00962330294635572,0.429558914521895,-7.91312275590707,8.2003946953237e-14,8.48437132643954e-12,18.4194613229041
"GOBP_POSITIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",-0.00678241513745392,0.421384965610394,-7.90357405311067,8.71885866892314e-14,8.93802997858231e-12,18.3588462371975
"GOBP_EOSINOPHIL_CHEMOTAXIS",-0.0139368531144194,0.0507132264983471,-7.86640011568348,1.10646526921827e-13,1.12396753802227e-11,18.1232850645916
"GOBP_N_GLYCAN_PROCESSING",0.00501756269294418,0.383617745572227,7.84406679154954,1.2763533875618e-13,1.28486241014555e-11,17.9820865637424
"GOBP_T_HELPER_2_CELL_CYTOKINE_PRODUCTION",-0.0109987766871355,0.29356783695503,-7.83175841712772,1.38075123299236e-13,1.37754591763006e-11,17.904372715407
"HP_SECUNDUM_ATRIAL_SEPTAL_DEFECT",-0.00455868565338191,0.303709118825231,-7.82431842920126,1.44790363224876e-13,1.43175886608386e-11,17.8574331923741
"HP_LARYNGEAL_DYSTONIA",0.00666434939900315,0.406173258121211,7.80445427254433,1.64342268331723e-13,1.61084254941989e-11,17.7322410650406
"HP_INSPIRATORY_STRIDOR",-0.00768834600866146,0.263264124226646,-7.79172651518036,1.78218875556571e-13,1.7316675786688e-11,17.6521270979462
"GOMF_SINGLE_STRANDED_RNA_BINDING",-0.00370647836174082,0.385422102654565,-7.75151525583261,2.30121696034393e-13,2.21670675128302e-11,17.3995439900585
"GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",-0.00895895773657684,0.455816177886027,-7.71881652941181,2.83124031011232e-13,2.70395548933291e-11,17.1947398312885
"GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION",-0.00765228041870301,0.368982159354561,-7.7151245570372,2.8981892740539e-13,2.74443787697273e-11,17.1716490367772
"GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",-0.0044033930159143,0.353010477661713,-7.71269640134674,2.94307081618367e-13,2.76351876470893e-11,17.1564662639357
"HP_GLIOSIS",0.00252355063294668,0.407933835045858,7.70452466009321,3.09921951441478e-13,2.8858899045059e-11,17.1053915915488
"GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE",-0.0044002937952991,0.382439663745723,-7.70060741510486,3.17694666123322e-13,2.93381834649752e-11,17.0809200083993
"GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",-0.0114756857713647,0.3570551764735,-7.69655983527159,3.25928302129337e-13,2.98518266228951e-11,17.055642257001
"GOBP_EOSINOPHIL_MIGRATION",-0.010118017559643,0.14092080094172,-7.68763531153163,3.44834899384488e-13,3.13267086644087e-11,16.9999361940271
"GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY",-0.00436115814085186,0.417059460866346,-7.65540628531117,4.22580768079744e-13,3.80799798590569e-11,16.7990980642269
"GOMF_INTERLEUKIN_1_RECEPTOR_BINDING",-0.0079222831921804,0.232655221177977,-7.65311169255344,4.28734031579993e-13,3.83253925509987e-11,16.7848190108496
"GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY",-0.00795178519513395,0.261054637009488,-7.63672630372402,4.75321835687663e-13,4.21527475553488e-11,16.6829313143371
"GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION",-0.00706721595444512,0.460305132762863,-7.60570815522973,5.77617378264107e-13,5.08212329505759e-11,16.4904259415336
"HP_AORTIC_VALVE_CALCIFICATION",-0.00852014432376282,0.287206419639698,-7.59154116918831,6.31300226708151e-13,5.51105369784131e-11,16.4026650135367
"GOBP_PHOSPHATIDYLSERINE_EXPOSURE_ON_APOPTOTIC_CELL_SURFACE",-0.00995849631917803,0.20102861077493,-7.5866622177072,6.50905583315369e-13,5.63815425423715e-11,16.3724647863897
"HP_ABNORMAL_CIRCULATING_CALCIUM_PHOSPHATE_REGULATING_HORMONE_CONCENTRATION",-0.00363079305515503,0.277226748246439,-7.49491702998208,1.15432843983775e-12,9.92189691288233e-11,15.8068426052283
"GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",-0.010408765421919,0.473826802215936,-7.4675039633301,1.36874106047492e-12,1.16750477936998e-10,15.6386802579716
"GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION",-0.00465920664167255,0.27677220345918,-7.43588604551314,1.66517503694322e-12,1.40959589869724e-10,15.445209748101
"GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION",-0.00618234277377536,0.440744133294504,-7.38238941073966,2.31746949242638e-12,1.94702286529115e-10,15.1190565197312
"GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",-0.00759511802317211,0.293849820334577,-7.33944500174713,3.01853198987495e-12,2.51709525782558e-10,14.8583307306787
"GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",-0.0102595315518254,0.331289445135585,-7.33128814524107,3.17359294669878e-12,2.62679463603053e-10,14.8089192324461
"HP_ABNORMAL_SCAPULA_MORPHOLOGY",0.00283118119107321,0.31893595554395,7.32740123239875,3.25022136077905e-12,2.67043922686361e-10,14.7853860946273
"GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION",-0.0059810146527052,0.345683157247546,-7.31903192764621,3.42146723482953e-12,2.79061860452446e-10,14.7347418853976
"GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",-0.00455205267428223,0.372886765968478,-7.27412438767727,4.50399953174493e-12,3.62808196419164e-10,14.4636384836223
"GOBP_NECROPTOTIC_PROCESS",-0.00410644355128939,0.377987103078994,-7.27379089824008,4.51318590498154e-12,3.62808196419164e-10,14.4616292841221
"HP_TRIGONOCEPHALY",0.00378593883854905,0.373387572941434,7.25633915128058,5.02059393324076e-12,4.00715118643088e-10,14.3565700328415
"GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY",-0.00846555107412576,0.289475960595754,-7.23586149979993,5.68803722199302e-12,4.50766864670567e-10,14.2335046199294
"HP_ABNORMAL_PONS_MORPHOLOGY",0.00323059445158119,0.3263348284852,7.21539548505301,6.44234939223769e-12,5.06949381048338e-10,14.1107361658146
"GOBP_MYELOID_DENDRITIC_CELL_DIFFERENTIATION",-0.00613365811796932,0.348018436578361,-7.20124816684196,7.02058560046455e-12,5.48587576920216e-10,14.0260044412809
"GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS",-0.00610570647973621,0.351049873718545,-7.19745772674686,7.18401215354794e-12,5.57459387526005e-10,14.0033210932046
"HP_EXODEVIATION",0.0027045348552374,0.322118504851908,7.19150574052262,7.44823253694452e-12,5.73976209433228e-10,13.9677180950328
"GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",-0.00690143228371076,0.405501974412154,-7.17535713855148,8.2143164558157e-12,6.28676521077292e-10,13.8712194716552
"GOCC_PRC1_COMPLEX",0.00382643691230811,0.415661612373724,7.17342942557129,8.31080317504265e-12,6.31734113455283e-10,13.85970963609
"GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY",-0.00779401019117909,0.462175734857013,-7.16992776399175,8.48893584333603e-12,6.4091465617187e-10,13.8388073990279
"GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION",-0.00304879313853405,0.359459106553758,-7.16115432854621,8.95194275010657e-12,6.71335626105308e-10,13.7864662229025
"GOBP_LUNG_VASCULATURE_DEVELOPMENT",-0.00970728742158591,0.076059962925864,-7.15732219611979,9.16190685524959e-12,6.82500981337059e-10,13.7636174682548
