"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"HALLMARK_INFLAMMATORY_RESPONSE",0.00691654375956297,0.698495006630767,3.0313199381865,0.00269053338499741,0.00448422230832901,-3.99854336408634
"HALLMARK_DNA_REPAIR",-0.00755727135768669,0.798625406282177,-3.01832546877618,0.00280433433902739,0.00452311990165709,-4.03659942646908
"HALLMARK_APICAL_JUNCTION",0.00594973337096882,0.563680616518799,2.99710444202879,0.00299972452728146,0.00468706957387728,-4.09842116282616
"HALLMARK_PEROXISOME",-0.00386080069211958,0.678178085285286,-2.64107307566056,0.00878442976172571,0.0133097420632208,-5.07460019192574
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.00829940472449819,0.899381793850787,2.56137028480236,0.0110130639449751,0.0161956822720222,-5.27719266698689
"HALLMARK_APICAL_SURFACE",0.00532081127562956,0.53498909015317,2.3225845331907,0.0210040677157471,0.0300058110224958,-5.84875180782493
"HALLMARK_UV_RESPONSE_UP",0.00415785484626408,0.709622760457345,2.21621093244307,0.027576862914859,0.0383011984928597,-6.08613782052238
"HALLMARK_HEME_METABOLISM",0.0120678459496819,0.801224533789829,2.17985144896417,0.0302007589286759,0.0408118363901026,-6.16482590396413
"HALLMARK_NOTCH_SIGNALING",0.00487768978802161,0.67787739585371,2.09939055969756,0.0367841829803919,0.0484002407636736,-6.33449730546015
"HALLMARK_BILE_ACID_METABOLISM",-0.00237926994998833,0.500559702428526,-2.08663138755142,0.0379337754040593,0.0486330453898196,-6.36083756420177
"HALLMARK_KRAS_SIGNALING_UP",0.00374867128132583,0.563098679558747,1.82981251558248,0.0684674283402927,0.0855842854253658,-6.85791028709183
"HALLMARK_GLYCOLYSIS",0.00278992253905497,0.638907614911897,1.76526031216002,0.0787394586794233,0.0960237300968577,-6.97287875577563
"HALLMARK_HEDGEHOG_SIGNALING",0.00432356897255293,0.515926070531729,1.73969777985243,0.0831414149027249,0.0989778748841963,-7.01729301045709
"HALLMARK_COMPLEMENT",0.0023885712939764,0.778318486314582,1.23435448846762,0.218228546720749,0.253754124093894,-7.76466990590652
"HALLMARK_TGF_BETA_SIGNALING",-0.00207481919885244,0.815018284329327,-1.11544786105569,0.265728408324368,0.3019641003686,-7.90410640308597
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",-0.00222322767746497,0.695048112475881,-0.82581130872571,0.409697616671358,0.455219574079287,-8.1851690994934
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.00117784223994799,0.554453728451288,0.778684104995684,0.436901397535484,0.474892823408135,-8.22301581210024
"HALLMARK_KRAS_SIGNALING_DN",-0.000897934765589331,0.182488173678239,-0.700193657680506,0.484456717090682,0.515379486266683,-8.28113681259408
"HALLMARK_ADIPOGENESIS",-0.000629799699524813,0.734531072100797,-0.293180265951334,0.769627307787309,0.801695112278447,-8.48379140988102
"HALLMARK_APOPTOSIS",-0.00043862040066156,0.810930283929164,-0.259342223452128,0.795584390496635,0.811820806629219,-8.49317041965029
"HALLMARK_ESTROGEN_RESPONSE_LATE",-0.000403942179197259,0.504418711769701,-0.219028156772143,0.826806622625289,0.826806622625289,-8.50284552370833
