"pathway","diff_score","AveExpr","t_stat","p_val","padj","B"
"GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",-0.013642179372916,0.367937903179244,-16.9148705901528,2.82553008702224e-43,3.15724731923865e-39,86.0758925115766
"GOBP_REGULATION_OF_TRANSLATION",0.00508858268527451,0.31988253625675,15.4817348543753,2.40680057609659e-38,9.70559361896685e-35,74.7216109647819
"GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING",0.0149176746689422,0.496185791730425,15.471715884034,2.60576166609098e-38,9.70559361896685e-35,74.6421991736121
"GOMF_ACYLGLYCEROL_O_ACYLTRANSFERASE_ACTIVITY",-0.0161660307023317,0.34676509911576,-15.3442048727485,7.16005777210611e-38,2.00016213863784e-34,73.6316324366716
"GOMF_LYSOPHOSPHOLIPID_ACYLTRANSFERASE_ACTIVITY",-0.0170913076630207,0.428156513889999,-15.2466365254434,1.55154953329222e-37,3.46740289700146e-34,72.8585306355398
"GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERASE",0.0106015740922764,0.47374122177739,15.1318768363998,3.85226096094873e-37,7.17419399627351e-34,71.9494349528515
"GOBP_RNA_LOCALIZATION",0.00821240330521467,0.441771438075763,15.0594895742639,6.83577838169438e-37,1.09118553767219e-33,71.3761503170993
"GOBP_PYRIMIDINE_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS",0.016144537113356,0.37198010241902,15.0250886216635,8.9771772889916e-37,1.2538872378399e-33,71.1037504721447
"GOBP_RIBOSOME_LOCALIZATION",0.0167893263444674,0.481193427349623,14.9035484534239,2.35065305292785e-36,2.9184663570462e-33,70.14160779023
"GOBP_GLYCOPHAGY",-0.0189978860490195,0.467166302630198,-14.8085139267655,4.98830755172275e-36,5.57393485829501e-33,69.3896033456233
"GOCC_SMALL_SUBUNIT_PROCESSOME",0.0150168231572188,0.459604309064203,14.7286343907237,9.38685087614933e-36,9.53533379000842e-33,68.7577581733138
"GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION",0.00738593812437668,0.439858494702802,14.510945270052,5.25158137303032e-35,4.8900975218534e-32,67.03711153094
"GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS",0.0102204445691985,0.455739113475228,14.4499891238702,8.50223115437523e-35,7.30799468607606e-32,66.5556779224859
"GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING",0.00732439845942415,0.432010058891871,14.4213910156422,1.06580336783042e-34,8.24149808194059e-32,66.3298705867336
"GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT",0.00560208603269624,0.399694093782174,14.4166666782471,1.10634035465463e-34,8.24149808194059e-32,66.2925716455999
"GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY",-0.017683296972224,0.392169649985955,-14.4082471730887,1.18244075774511e-34,8.2578706419024e-32,66.2261018793737
"GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS",0.00678192457397025,0.440307787715701,14.38462924408,1.42499835864639e-34,9.36643038794989e-32,66.0396636172057
"GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION",-0.0151483991503783,0.379828479947424,-14.3349493772118,2.10976084099847e-34,1.30969264651761e-31,65.6475879263885
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.0183212999665791,0.317316939228321,-14.2495344537583,4.14108318168478e-34,2.43539281432346e-31,64.9737990299486
"GOBP_ANTIBACTERIAL_INNATE_IMMUNE_RESPONSE",-0.0177437321026348,0.343310019721816,-14.2420303943018,4.39376796120692e-34,2.45479815992631e-31,64.9146232355621
"GOMF_RNA_EXONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS",0.00834060552237781,0.418919786402136,14.2142745023175,5.46978760762349e-34,2.9104479394088e-31,64.6957728156498
"GOBP_POSITIVE_REGULATION_OF_TRANSLATION",0.00550117663898625,0.38526828322479,14.1495230053754,9.11668052369825e-34,4.63044491690019e-31,64.1853942564559
"GOCC_PRERIBOSOME",0.0153624974684162,0.438393246014583,14.1224722098132,1.12848187519508e-33,5.48245933627384e-31,63.9722518481724
"GOBP_SIALYLATION",-0.0203989718962603,0.272613510662619,-14.0917439405207,1.43789471390811e-33,6.69459813883716e-31,63.730188543491
"GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING",-0.0220160202032744,0.381863732028776,-13.9767388871365,3.55925823753486e-33,1.59084606184858e-30,62.8247727669299
"GOBP_SULFUR_AMINO_ACID_CATABOLIC_PROCESS",-0.0200808555394351,0.236824668318949,-13.9489666552436,4.42958963295919e-33,1.90370132918023e-30,62.6062597154517
"HP_POSTEXERTIONAL_SYMPTOM_EXACERBATION",-0.0252185257417813,0.24538451014837,-13.9331384978665,5.01763760275116e-33,2.07655861382006e-30,62.481747101482
"GOCC_AMINOACYL_TRNA_SYNTHETASE_MULTIENZYME_COMPLEX",0.0178660679105602,0.472083121368795,13.9167164721896,5.71029825063775e-33,2.27881688045094e-30,62.3525814388047
"GOBP_LEUKOTRIENE_METABOLIC_PROCESS",-0.0152750997698539,0.262915174011069,-13.8905017880414,7.01925402807513e-33,2.70459118999005e-30,62.1464324870121
"GOBP_NUCLEAR_TRANSPORT",0.00454315672120897,0.415470025920435,13.6944606699656,3.2804407536286e-32,1.22185483270153e-29,60.6064194481213
"GOMF_O_ACYLTRANSFERASE_ACTIVITY",-0.00929841793059184,0.298100839538433,-13.5963097893653,7.09144114813604e-32,2.55612139965394e-29,59.8365391936252
"HP_NON_HODGKIN_LYMPHOMA",0.0117791650131766,0.462877362284222,13.5706108282654,8.67644423284472e-32,3.02970587055647e-29,59.6350951295863
"GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT",0.00561947469508753,0.311871727088175,13.5635073560607,9.17388516398424e-32,3.10633311582909e-29,59.5794238918189
