"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS","GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS",75,0.822749729604147,2.10391112557602,2.28478113129625e-09,1.26405516088965e-05,1.21983262083522e-05,910,"tags=33%, list=5%, signal=32%","ISG15/OASL/IFIT1/IFIT5/MX1/IFI16/IFIH1/MAVS/SP100/IFITM1/LARP7/IFITM3/TRIM21/CH25H/TRIM14/EIF2AK2/STAT1/PLSCR1/TRIM6/RNASEL/ISG20/ZC3HAV1/TNF/LTF/RSAD2"
"GOBP_DEFENSE_RESPONSE_TO_VIRUS","GOBP_DEFENSE_RESPONSE_TO_VIRUS",314,0.620823960932332,1.86924195379535,1.57839782363493e-09,1.26405516088965e-05,1.21983262083522e-05,1684,"tags=24%, list=9%, signal=22%","ISG15/OASL/IFIT1/IFIT3/IFIT2/IFIT5/MX1/IRF7/RIGI/IFI16/IFI27/IFIH1/MOV10/MYD88/DHX58/IFI6/MAVS/DDX60/PML/MX2/STAT2/IFI44L/USP7/IFITM1/SIN3A/DDX60L/IFITM3/USP18/CASP1/RIPK3/POLR3K/TBK1/MLKL/FOXP3/PHB1/TRIM21/TRIM22/EIF2AK2/STAT1/TRIM5/SETD2/HERC5/IRF5/DMBT1/UBL7/PLSCR1/IL27/ADAR/TRIM6/RNASEL/TRIM56/ISG20/ZC3HAV1/TNF/TRIM38/RSAD2/PRF1/ERCC6/TREX1/DTX3L/TRAF3IP3/IFIT1B/PPARA/UBE2W/APOBEC3A/CLPB/DDX56/LILRB1/OAS3/ATG5/NLRC5/ZCCHC3/SHFL/SLFN11/TRIM26/ABCF3"
"GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME","GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME",158,0.70861710376151,1.9930856196192,6.69216848671557e-09,2.46829481018359e-05,2.38194235541203e-05,1926,"tags=52%, list=11%, signal=47%","ISG15/RPL4/RPL3/MRPS5/RPLP0/RPS27A/MRPS11/RPL13A/UBB/RPS3/RPS20/RPS23/RPL10/RPL23/RPL6/MRPL13/RPL7/RPL5/RPL17/RPL8/RPL11/RPL23A/MRPS12/RPS19/RPL18/RPS5/RPS27L/RPS13/RPL31/MRPL24/RPL26/RPL10A/MRPL47/RPL7A/RPL30/MRPS25/MRPS6/MRPS18C/RPS24/SRBD1/RPL28/RPS3A/RPL15/MRPL16/RPL22/RPS4X/RPL22L1/MRPS18A/RPL12/RPL39/RPL34/RPL26L1/MRPL36/MRPL17/RPS25/RPS9/MRPL2/RSL24D1/RPS7/MRPL1/RPL35A/MRPS14/RPS10/MRPS22/RPS27/RPS8/RPL14/RPL9/RPL3L/RPL27A/RPS28/MRPL32/RPL36A/RPS6/RPL29/MRPL30/DAP3/RPL32/MRPL52/MRPS33/MRPL49/RPL37A"
"GOBP_RESPONSE_TO_VIRUS","GOBP_RESPONSE_TO_VIRUS",410,0.583120691755489,1.79079298151602,1.31910245206051e-08,3.64896715801238e-05,3.52130928255311e-05,1725,"tags=24%, list=10%, signal=22%","ISG15/OASL/IFIT1/IFIT3/IFIT2/IFIT5/MX1/IRF7/RIGI/EEF1G/MAPK11/IFI16/IFI27/IFIH1/MOV10/MYD88/DHX58/IFI6/MAVS/DDX60/PML/MX2/MTOR/LGALS9/IFI44/STAT2/IFI44L/USP7/RHEB/IFITM1/SIN3A/DDX60L/IFITM3/USP18/PIM2/IKBKB/CASP1/RIPK3/POLR3K/TBK1/MLKL/FOXP3/PHB1/TRIM21/TRIM22/TPT1/HYAL1/EIF2AK2/STAT1/TRIM5/SETD2/HERC5/IRF5/DMBT1/UBL7/PLSCR1/IL27/ADAR/TRIM6/MST1R/RNASEL/LCN2/TRIM56/ISG20/ZC3HAV1/GBF1/TNF/TRIM38/PSMA2/RSAD2/PRF1/ITGB6/ERCC6/FMR1/TREX1/DTX3L/NFKB1/TRAF3IP3/IFIT1B/PPARA/UBE2W/APOBEC3A/CLPB/DDX56/LILRB1/OAS3/ATG5/HNRNPUL1/NLRC5/ZCCHC3/SHFL/SLFN11/TRIM26/ABCF3/HIF1A/TRIM25/ATF2"
"GOCC_RIBOSOME","GOCC_RIBOSOME",223,0.656633813993196,1.90578814156623,1.73121029180863e-08,3.83116837577249e-05,3.69713625265404e-05,1994,"tags=43%, list=11%, signal=39%","ISG15/RPL4/EEF1A1/RPL3/MRPS5/MRPL44/RPLP0/RPS27A/MRPS11/RPL13A/UBB/RPS3/RPS20/RACK1/RPS23/RPL10/RPL23/RPL6/MRPL13/RPL7/RPL5/RPL17/RPL8/RPL11/RPL23A/MRPS12/RPS19/RPL18/RPS5/RPS27L/RPS13/RPL31/MRPL24/EIF2AK2/RPL26/RPL10A/EIF4G1/MRPL47/ZCCHC17/RPL7A/PNPT1/PSMA6/RPL30/MRPS25/MRPS6/MRPS18C/RPS24/RPL28/RPS3A/GSPT1/RPL15/MRPL16/RPL22/RPS4X/RPL22L1/MRPS18A/RPL12/RPL39/RPL34/RPL26L1/MRPL36/MRPL17/RPS25/RPS9/MRPL2/RPS7/MRPL1/RPL35A/MRPS14/RPS10/MRPS22/RPS27/RPS8/RPL14/RPL9/RPL3L/RPL27A/DAZL/RPS28/MRPL32/RPL36A/RPS6/MRPS28/RPL29/MRPL30/DAP3/RPL32/RRBP1/EEF2/CALR/MRPL52/MRPS33/MRPL49/RPL37A/OAS1/MRPS27"
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION","GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",49,0.856124299159719,2.05726124595963,8.4756196694632e-08,0.000156304552737684,0.000150836291100061,910,"tags=39%, list=5%, signal=37%","ISG15/OASL/IFIT1/IFIT5/MX1/IFI16/IFIH1/MAVS/IFITM1/IFITM3/EIF2AK2/PLSCR1/TRIM6/RNASEL/ISG20/ZC3HAV1/TNF/LTF/RSAD2"
"GOBP_REGULATION_OF_VIRAL_PROCESS","GOBP_REGULATION_OF_VIRAL_PROCESS",136,0.696666415263149,1.93451059808695,3.32131373227617e-07,0.000525004806394797,0.000506637691732473,923,"tags=27%, list=5%, signal=26%","ISG15/OASL/IFIT1/IFIT5/MX1/AXL/IFI16/IFIH1/MAVS/LGALS9/SP100/PABPC1/IFITM1/LARP7/IFITM3/TRIM21/CH25H/TRIM14/EIF2AK2/STAT1/TRIM5/DYNLT1/FKBP6/HMGB1/PLSCR1/STOM/ADAR/TRIM6/RNASEL/ISG20/ZC3HAV1/TNF/TRIM38/LTF/TMPRSS2/RSAD2/LAMP3"
"GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE","GOBP_REGULATION_OF_VIRAL_LIFE_CYCLE",110,0.714658447142299,1.93118242515619,9.99765292007865e-07,0.00135439465633957,0.00130701161975014,923,"tags=28%, list=5%, signal=27%","ISG15/OASL/IFIT1/IFIT5/MX1/AXL/IFI16/IFIH1/MAVS/LGALS9/PABPC1/IFITM1/IFITM3/TRIM21/CH25H/EIF2AK2/TRIM5/FKBP6/HMGB1/PLSCR1/ADAR/TRIM6/RNASEL/ISG20/ZC3HAV1/TNF/TRIM38/LTF/TMPRSS2/RSAD2/LAMP3"
"GOCC_RIBOSOMAL_SUBUNIT","GOCC_RIBOSOMAL_SUBUNIT",175,0.656620450401979,1.87479631339086,1.10163144211985e-06,0.00135439465633957,0.00130701161975014,1926,"tags=46%, list=11%, signal=42%","RPL4/RPL3/MRPS5/MRPL44/RPLP0/RPS27A/MRPS11/RPL13A/RPS3/RPS20/RACK1/RPS23/RPL10/RPL23/RPL6/MRPL13/RPL7/RPL5/RPL17/RPL8/RPL11/RPL23A/MRPS12/RPS19/RPL18/RPS5/RPS27L/RPS13/RPL31/MRPL24/RPL26/RPL10A/MRPL47/ZCCHC17/RPL7A/RPL30/MRPS25/MRPS6/MRPS18C/RPS24/RPL28/RPS3A/RPL15/MRPL16/RPL22/RPS4X/MRPS18A/RPL12/RPL39/RPL34/RPL26L1/MRPL36/MRPL17/RPS25/RPS9/MRPL2/RPS7/MRPL1/RPL35A/MRPS14/RPS10/MRPS22/RPS27/RPS8/RPL14/RPL9/RPL3L/RPL27A/RPS28/MRPL32/RPL36A/RPS6/MRPS28/RPL29/MRPL30/DAP3/RPL32/MRPL52/MRPS33/MRPL49/RPL37A"
"GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE","GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE",74,0.770022388078648,1.95557831947501,2.04648418070913e-06,0.00226443474595466,0.00218521426622247,748,"tags=26%, list=4%, signal=25%","OASL/IFIT1/IFIT3/IFIT2/IFIT5/MX1/RIGI/IFIH1/DHX58/MAVS/USP7/USP18/TBK1/PHB1/TRIM21/EIF2AK2/UBL7/TRIM6/TNF"
