"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE",197,-0.792376732587013,-1.83499805752913,2.15360365682507e-18,1.07680182841254e-16,4.98729267896332e-17,1528,"tags=42%, list=9%, signal=39%","IFITM3/SERPING1/CCL2/TNFAIP6/RSAD2/FCGR1A/ISG20/GZMA/TAPBP/CASP7/TRIM26/C1R/C1S/GCH1/IL4R/ADAR/SP110/VAMP8/HLA-DRB1/IRF2/CASP8/EIF4E3/PLSCR1/TRIM25/RIPK1/NUP93/CMTR1/PTPN2/PTPN6/TDRD7/IFI30/IRF5/RIPK2/SLAMF7/PSMB8/BATF2/TRIM21/TAP1/PTPN1/CDKN1A/CFB/LCP2/STAT3/PSMA3/PSMB2/PNPT1/LAP3/CD74/EIF2AK2/PML/CASP1/MX2/JAK2/USP18/NFKBIA/TRAFD1/IFI44L/STAT2/IFI44/DHX58/HELZ2/TRIM14/LGALS3BP/IRF7/NFKB1/IFI27/STAT1/SAMD9L/UBE2L6/IFIH1/IFI35/XAF1/DDX60/MX1/IFIT2/MYD88/RIGI/IFIT1/IFIT3/RNF213/OASL/ISG15"
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE",96,-0.859863487072874,-1.92552304786931,3.38157554189026e-14,8.45393885472566e-13,3.91550852218873e-13,1190,"tags=54%, list=7%, signal=51%","ISG20/TRIM26/C1S/IL4R/ADAR/SP110/LAMP3/CNP/IRF2/CASP8/PLSCR1/TRIM25/CMTR1/TDRD7/IFI30/RIPK2/PSMB8/BATF2/IFITM1/TRIM21/TAP1/UBA7/TRIM5/PSMA3/PNPT1/LAP3/CD74/EIF2AK2/CASP1/USP18/TRAFD1/SAMD9/IFI44L/STAT2/IFI44/DHX58/HELZ2/TRIM14/LGALS3BP/IRF7/MOV10/IFI27/SAMD9L/UBE2L6/IFIH1/IFI35/DDX60/MX1/IFIT2/IFIT3/OASL/ISG15"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",199,-0.709888864846058,-1.64393062779511,4.14281738258322e-09,6.9046956376387e-08,3.1979642953274e-08,2374,"tags=52%, list=13%, signal=46%","SET/RPS10/PSMA2/PWP1/U2AF1/CLNS1A/UBE2E1/RAN/CYC1/PRPS2/PCNA/CNBP/SSBP1/ORC2/CCT2/PCBP1/RPS6/PSMA1/RPL34/HSPE1/CANX/RSL1D1/BUB3/GNL3/HDGF/G3BP1/KARS1/EIF3D/PHB2/EIF3B/PSMD8/CCT5/RPL14/SNRPG/SNRPB2/HPRT1/C1QBP/NOP56/SLC25A3/TCP1/APEX1/DDX18/SERBP1/MRPS18B/ILF2/CAD/VDAC3/EIF2S2/XRCC6/RPL22/SSB/COPS5/RPL18/CCT3/NCBP2/CDC20/NHP2/SNRPD1/EIF2S1/RPS5/CDK4/PABPC1/NME1/PSMD1/YWHAQ/PRDX4/MYC/IMPDH2/CCT4/SRPK1/HDAC2/SMARCC1/NAP1L1/SF3B3/YWHAE/VDAC1/PSMD7/RPL6/FBL/LDHA/CCT7/PSMB2/CSTF2/PSMA6/PABPC4/PSMC4/NPM1/EPRS1/PHB1/KPNA2/PPIA/PPM1G/HSPD1/KPNB1/HNRNPD/HNRNPA1/PSMA4/RPS3/RACK1/EIF4A1/PSMD14/RPLP0/HSP90AB1/CUL1"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",199,-0.662937525246363,-1.53520270007831,3.19495511561521e-06,3.99369389451901e-05,1.84971085640881e-05,2279,"tags=34%, list=13%, signal=30%","WARS1/PDK1/PGM1/PSME3/PNO1/YKT6/MTHFD2/ACLY/NFIL3/PIK3R3/CYB5B/IMMT/GPI/INSIG1/ACTR2/CDC25A/HSPE1/NUP205/DAPP1/EEF1E1/RPN1/CANX/SCD/SHMT2/TUBG1/SLA/GLRX/DDIT3/SQLE/PPA1/HPRT1/CYP51A1/CCT6A/TES/PPP1R15A/EIF2S2/STIP1/NIBAN1/COPS5/UBE2D3/PSMB5/GOT1/HSPA5/IFI30/ATP2A2/TBK1/TPI1/GAPDH/CDKN1A/BUB1/LDHA/PSMA3/PSMC2/CALR/PSMC4/EPRS1/HSPA9/PRDX1/PPIA/HSPD1/PSMA4/HSPA4/QDPR/ENO1/PSMD14/TUBA4A/HSP90B1/GSK3B"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PI3K_AKT_MTOR_SIGNALING",103,-0.72757499616063,-1.63455620923703,7.09436858964968e-06,5.91197382470806e-05,2.7381773503911e-05,1910,"tags=42%, list=11%, signal=38%","PTPN11/TNFRSF1A/NOD1/GNGT1/CAMK4/TIAM1/ACTR2/DAPP1/SLA/ARF1/CDKN1B/DDIT3/RALB/GRB2/PLCG1/UBE2D3/AP2M1/FASLG/RIPK1/CDK4/CSNK2B/MAPK8/TBK1/CDKN1A/PPP1CA/PTEN/MAP3K7/AKT1/CALR/DUSP3/PRKAG1/SFN/CDK1/STAT2/RAF1/LCK/RAC1/MYD88/HSP90B1/YWHAB/GSK3B/MAPK1/EGFR"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",195,-0.652879570991857,-1.51196010355343,6.98289866872863e-06,5.91197382470806e-05,2.7381773503911e-05,2456,"tags=29%, list=14%, signal=26%","TNF/ZBTB10/LITAF/TRIB1/SIK1/MAP3K8/CD69/MCL1/NFIL3/NR4A1/TNC/TLR2/JUNB/ZFP36/CEBPB/SAT1/CCRL2/CCL2/KLF9/TNFAIP6/BCL3/NR4A2/JAG1/REL/PTPRE/GCH1/PPP1R15A/PLAU/STAT5A/BIRC3/NFKB2/FOSL2/DUSP1/RELA/FOS/RIPK2/MYC/TAP1/SGK1/NFKBIE/CDKN1A/ABCA1/KLF6/EGR2/RHOB/KLF4/BCL6/NFKBIA/IRS2/DUSP5/NFKB1/IFIH1/EGR1/KDM6B/IFIT2/RIGI/ATF3"
"HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ALLOGRAFT_REJECTION",198,-0.632192480586908,-1.46452961033903,5.09969381652583e-05,0.000364263844037559,0.000168711675133185,2291,"tags=30%, list=13%, signal=26%","CCL13/WARS1/IL4/RPL9/TLR6/TLR2/DARS1/ETS1/EIF4G3/CCR5/NCF4/GZMB/SOCS1/CSK/RPL39/EIF3A/CCL2/EIF3D/BCL3/WAS/GZMA/TAPBP/MTIF2/IL4R/F2R/NLRP3/HLA-DRA/IL16/RPS19/C2/APBB1/FGR/FASLG/PTPN6/RIPK2/CCR1/NME1/HDAC9/UBE2D1/TAP1/IKBKB/AARS1/LCP2/MRPL3/TAP2/RPS9/MAP3K7/AKT1/CD74/NPM1/CD3D/JAK2/HCLS1/IRF7/CD4/CDKN2A/STAT1/LCK/EGFR"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",111,-0.680549416514976,-1.53530951886604,0.000197608143088585,0.00123505089430366,0.000572023572098535,1685,"tags=28%, list=9%, signal=25%","CKS1B/CEBPB/SRPRA/CCL2/DKC1/DNAJC3/NOP56/PAIP1/EXOSC10/EXOSC9/NHP2/EIF2S1/HSPA5/TARS1/EIF4G1/ALDH18A1/PDIA6/SHC1/RPS14/EIF4A3/CALR/NPM1/HSPA9/EIF4A2/DDX10/HYOU1/EIF4A1/HSP90B1/IFIT1/ERN1/ATF3"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",196,-0.592869732377163,-1.3734071547633,0.00176782777970746,0.00982126544281924,0.00454879662614786,3222,"tags=36%, list=18%, signal=30%","CEBPA/CCND2/RGS16/NUPR1/FBXW7/MDM2/NDRG1/BAK1/COQ8A/CTSD/APAF1/ZFP36L1/RXRA/KRT17/INHBB/DNTTIP2/AEN/ISCU/PPM1D/IRAK1/AK1/APP/ACVR1B/TCN2/PCNA/TNNI1/XPC/RPL36/TCHH/SDC1/RAD51C/SLC3A2/NOTCH1/PLK3/SOCS1/SAT1/HEXIM1/ABCC5/ABHD4/DDIT3/PTPRE/ERCC5/PPP1R15A/F2R/STOM/ITGB4/SEC61A1/VAMP8/PRKAB1/RPS12/ANKRA2/RPL18/DDB2/SP1/FOS/IFI30/TAP1/RPS27L/CDKN1A/HDAC3/ZBTB16/KLF4/FOXO3/TP53/CASP1/TRAFD1/SFN/RAP2B/CDKN2A/RACK1/ATF3"
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR",149,-0.609989462001638,-1.39501663828328,0.0025745432361709,0.0107272634840454,0.00496841677155787,3929,"tags=42%, list=22%, signal=33%","RPA3/ERCC3/UPF3B/POLR1D/EDF1/STX3/GTF2H5/POLR2C/RFC4/POLH/PNP/GMPR2/SDCBP/ERCC2/ALYREF/SUPT4H1/USP11/POLR1C/RALA/RAD51/RPA2/NFX1/TAF10/RAE1/SMAD5/AK1/CSTF3/FEN1/AK3/POLR2K/PCNA/CETN2/ERCC4/XPC/CMPK2/AGO4/TAF12/RAD52/POLR3C/POLR2F/HPRT1/NELFE/ERCC5/BCAP31/SUPT5H/SEC61A1/ARL6IP1/GTF2B/DDB2/RFC2/NCBP2/CCNO/NME1/IMPDH2/SF3A3/RBX1/DDB1/SSRP1/POLR2A/SRSF6/TP53/HCLS1"
