"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP",313,0.762785853248163,1.9545664970239,2.33199587796679e-19,1.47312179611162e-15,1.21141049029117e-15,1423,"tags=28%, list=8%, signal=26%","ISG15/OASL/UBQLNL/IFIT1/IFIT3/IFIT5/IFIT2/ATF3/RIGI/MX1/XAF1/IFI35/RNF213/IFIH1/UBE2L6/DDX60/IRF7/IFI16/PHF11/DHX58/HELZ2/SAMD9L/SP100/IFI44/PML/MX2/IFI44L/USP18/IFITM1/STAT1/STAT2/SAMD9/TNF/LGALS9/KIT/TAP1/EGR2/EIF2AK2/DDX60L/CH25H/RASGRP3/CYP1A1/TRIM5/PNPT1/TRIM22/BATF2/LMO2/IRS2/CASP1/TRIM21/TDRD7/HERC5/ZC3HAV1/SP110/LAMP3/EGR1/RND1/LAMA2/ISG20/KMO/XRN1/FLT3LG/IRF1/RSAD2/DTX3L/NUPR1/CCL2/FAP/TRANK1/SELE/ETV7/AMOTL2/BIRC3/TRAF1/NFKBIA/KLF9/CMPK2/TNFSF13B/ADRB2/KLF4/SCN3A/PLAAT2/HIVEP2/LRRN3/BCL2L14/OAS3/ALDH1L2/PARP12"
"BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP","BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP",196,0.815815256884349,2.04645911406756,1.12640117323108e-18,3.55773810565038e-15,2.92567883678705e-15,1448,"tags=44%, list=8%, signal=41%","OASL/IFIT1/IFIT3/IFIT5/IFIT2/ATF3/RIGI/MX1/XAF1/IFIH1/UBE2L6/DDX60/IRF7/IFI16/PHF11/DHX58/HELZ2/CEACAM1/SAMD9L/SP100/IFI44/MX2/JAK2/IFI44L/DUSP5/TRIM14/USP18/IFITM1/STAT1/STAT2/SAMD9/HSPA5/PLEKHA4/TAP1/UBA7/EIF2AK2/DDX60L/CH25H/CORO2B/RASGRP3/TRIM5/PNPT1/TRIM22/BATF2/LMO2/CASP1/TRIM21/LAP3/TDRD7/HERC5/ZC3HAV1/B2M/SP110/LAMP3/EGR1/PLSCR1/RASGRF2/IFITM3/TRIM38/MYPN/TAP2/HYOU1/IRF1/RSAD2/DTX3L/SERPING1/TRANK1/CFB/ETV7/PIK3AP1/BIRC3/TRAF1/CMPK2/TNFSF13B/KLF4/SIDT1/TGM2/TRIM25/TNFAIP6/SP140L/PLAAT2/LRRN3/OAS3/ALDH1L2/PARP12/IL4I1"
"REACTOME_INTERFERON_SIGNALING","REACTOME_INTERFERON_SIGNALING",273,0.768692487729335,1.95428518002126,7.61997285397487e-18,1.60451228395197e-14,1.31945845734617e-14,993,"tags=35%, list=6%, signal=34%","ISG15/OASL/IFIT1/IFIT3/IFIT5/IFIT2/TUBA1C/RIGI/TUBA3C/MX1/XAF1/IFI35/TUBB3/IFIH1/UBE2L6/IFI27/IRF7/RNASEL/NCAM1/IFI6/TUBA1B/SP100/IFI44/PML/MX2/JAK2/IFI44L/TRIM14/USP18/PSMB8/IFITM1/STAT1/STAT2/MAPK1/HSPA5/TUBB2B/JAK1/SUMO1/KPNA2/PTPN1/UBA7/EIF2AK2/IRF4/HLA-DRB5/CDK1/HSPA1L/KPNA1/HSPA1B/TRIM5/TRIM22/HLA-DRB1/CASP1/TRIM21/PPP2CA/FKBP5/IRF5/EIF4A2/RANBP2/RPS27A/KPNB1/TUBA3D/HERC5/ACTG1/B2M/EGR1/TRIM6/IFITM3/EIF4G1/EIF4A3/HLA-DPB1/IKBKB/ISG20/TRIM38/HSPA2/CAMK2A/UBB/ADAR/HSPA8/KPNA4/MAVS/CHUK/HLA-DRA/PTPN11/HLA-DQB1/CAMK2B/IRF1/RSAD2/SOCS1/IRF2/IFI30/NUP93/NUP37/FANCE/FANCA/PLCG1/FCGR1A"
"XIE_ST_HSC_S1PR3_OE_UP","XIE_ST_HSC_S1PR3_OE_UP",179,0.797188277140656,1.98587824483527,5.37103633675559e-15,6.78576730785702e-12,5.58022406776607e-12,832,"tags=27%, list=5%, signal=26%","ISG15/OASL/IFIT1/IFIT3/IFIT5/IFIT2/RIGI/MX1/XAF1/IFI35/RNF213/IFIH1/DDX60/IFI27/IRF7/BLK/DHX58/HELZ2/IFI6/LGALS3BP/SAMD9L/IFI44/MX2/IFI44L/LCK/USP18/IFITM1/STAT1/SAMD9/ANKRD45/EIF2AK2/DDX60L/ABCA1/BATF2/SHISA5/TDRD7/XIRP1/HERC5/RELB/SP110/LAMP3/PLSCR1/IFITM3/EGR3/ISG20/HES4/COL6A3/RSAD2/DTX3L"
"BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP","BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP",275,0.745179432990109,1.89505931658776,5.00383662268623e-15,6.78576730785702e-12,5.58022406776607e-12,1517,"tags=26%, list=9%, signal=24%","OASL/IFIT1/IFIT3/IFIT2/ATF3/RIGI/MX1/XAF1/IFIH1/UBE2L6/DDX60/IRF7/IFI16/DHX58/HELZ2/CEACAM1/SAMD9L/SP100/IFI44/MX2/IFI44L/USP18/IFITM1/STAT1/STAT2/SAMD9/TNF/PLEKHA4/TAP1/UBA7/DDX60L/ABCA1/CH25H/CORO2B/RASGRP3/HSPA1B/TRIM22/BATF2/LMO2/COL17A1/CASP1/LAP3/HERC5/ZC3HAV1/B2M/SP110/LAMP3/EGR1/ZBTB32/SAMD4A/IRF1/RSAD2/DTX3L/CCL2/SERPING1/TRANK1/CFB/BIRC3/TRAF1/CMPK2/TNFSF13B/KLF4/TGM2/P4HA1/ARG2/SP140L/OAS3/HIVEP3/PARP12/C3/FOXQ1/NT5E"
"JIANG_MELANOMA_TRM3_CD8","JIANG_MELANOMA_TRM3_CD8",408,0.693601537486467,1.78650697046632,2.85287681196133e-14,3.00360380352662e-11,2.46999071351389e-11,2252,"tags=36%, list=13%, signal=32%","ISG15/OASL/YWHAB/MX1/TUBB/UBE2L6/IFI16/IFI6/TUBA1B/RHOA/RAB11A/AKIRIN2/SP100/LAG3/PSMB8/IFITM1/STAT1/HSPA5/PSMA4/MYL12B/KPNA2/TAP1/PSMB2/HLA-DRB5/RBX1/NHP2/CD3D/NR3C1/DYNLL1/TRIM22/LDHA/HAVCR2/HLA-DRB1/LAP3/PPM1G/FKBP5/PKM/NDUFA6/HIF1A/PRDX1/SLC25A3/ACTG1/H2AZ2/PSMC3/ATP5IF1/STMN1/NDUFA12/B2M/PDIA3/ENO1/IFITM3/NDUFV2/PSMB1/TPM4/PSMC5/HLA-DPB1/HMGN2/CALM3/PRDX6/SP140/ISG20/UBB/UBE2A/ATP5F1B/CD74/BATF/TPM3/SIRPG/HLA-DRA/HLA-DQB1/FKBP1A/TAX1BP1/XRCC5/MDH2/LMNB1/IDH2/CALR/PSMA7/EIF6/TPI1/PPIB/SLC25A5/VDAC1/BIRC3/CLTA/RAD21/SUMO2/NDUFS3/COX5A/RPS27L/SEC61B/PSMD8/PSMB9/CALM2/CD8A/HMGB1/NDUFS6/GZMH/PSMD4/PRF1/VAMP5/ATP2B1/CKS2/EWSR1/CLEC2B/GZMB/POLR2G/MACROH2A1/GSTO1/GAPDH/SNRPF/PSME2/UBE2L3/CD2/ANXA5/SNRPG/UBE2B/RBPJ/NAP1L1/ATP5F1C/SOD1/GPI/DRAP1/PPP1CA/AHI1/MT2A/SF3B5/CTSB/CFL1/SNRPB/ATP5PB/NDUFB3/UBC/GET3/ACP5/PSME1/S100A4/CAPZB/SRP14/ATP5PF/TANK/RGS1/PDIA6/IFT25/XRCC6/POMP/FIBP"
"BROWNE_INTERFERON_RESPONSIVE_GENES","BROWNE_INTERFERON_RESPONSIVE_GENES",66,0.900796280812401,2.06611751815255,7.0164969474142e-14,6.33188731668793e-11,5.20697931360738e-11,624,"tags=50%, list=4%, signal=48%","ISG15/OASL/IFIT3/IFIT5/IFIT2/MX1/XAF1/IFI35/UBE2L6/IFI27/IRF7/MYD88/IFI6/SP100/IFI44/PML/MX2/IFI44L/TRIM14/PSMB8/STAT1/TAP1/EIF2AK2/PLAAT4/TRIM22/LMO2/CASP1/TRIM21/TDRD7/MELK/SP110/PLSCR1/ISG20"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP",173,0.795027101806903,1.9752688592627,8.06262168401351e-14,6.36644764723917e-11,5.23539973823772e-11,1117,"tags=28%, list=6%, signal=26%","ISG15/OASL/IFIT1/IFIT3/IFIT5/IFIT2/RIGI/MX1/XAF1/IFI35/RNF213/IFIH1/DDX60/IFI27/IRF7/IFI16/HELZ2/IFI6/LGALS3BP/SAMD9L/IFI44/MX2/IFI44L/USP18/IFITM1/STAT1/STAT2/SAMD9/ALDH1A1/EIF2AK2/DDX60L/CH25H/CYP1A1/TRIM22/CTSG/CAV1/HERC5/SP110/DST/HOPX/RSAD2/TTC28/DTX3L/SOX4/SERPING1/TXK/OFD1/CMPK2"
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN","FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN",437,0.675968315202302,1.7422859796634,1.63461398098514e-13,1.1473173908759e-10,9.43487718849316e-11,1530,"tags=20%, list=9%, signal=19%","OASL/IFIT1/IFIT3/IFIT5/IFIT2/RIGI/MX1/XAF1/RNF213/IFIH1/UBE2L6/IFI27/SIGLEC1/IFI16/MYD88/DHX58/LGALS3BP/SAMD9L/SP100/IFI44/MX2/IFI44L/TRIM14/USP18/IFITM1/SAMD9/LCP2/HSPA5/PATL1/H2BC12L/H2BC5/ALDH1A1/CYP3A4/NR3C1/HSPA1B/TRIM5/TRIM22/HSCB/PDIA4/RAP2B/SIRT1/HERC5/TGFBR2/PDGFRL/SP110/STOM/IFITM3/HESX1/CYP51A1/SPTLC2/ISG20/TRIM38/HLA-DMB/XRN1/GAS6/SAMD4A/RSAD2/NUPR1/CKMT1B/AFF1/DIP2A/SERPING1/SCARB2/CFB/ZFP36L2/FCGR1A/PIK3AP1/NBN/C2/CMPK2/PRKACB/C3AR1/CALCOCO2/KLF4/SAT1/MARCO/TNFAIP6/BLVRA/ECHDC1/ALMS1/RPAIN/OAS3/KAT6B/VAMP5/ATP2B1/CD163/MAFB/GCH1/MACROH2A1"
"HECKER_IFNB1_TARGETS","HECKER_IFNB1_TARGETS",90,0.872722065016009,2.07199114553523,1.9142476961753e-13,1.20923026967394e-10,9.94401303223695e-11,1259,"tags=51%, list=7%, signal=48%","ISG15/OASL/IFIT1/IFIT3/IFIT5/IFIT2/RIGI/MX1/XAF1/IFI35/DDX60/IFI27/IRF7/SIGLEC1/DHX58/IFI6/LGALS3BP/SAMD9L/IFI44/MX2/IFI44L/STAT1/SAMD9/JUP/C1QB/C1QA/EGR2/EIF2AK2/PNPT1/LAP3/HERC5/LAMP3/EGR1/PLSCR1/HES4/KLRD1/RSAD2/DTX3L/CCL2/FCER1A/SERPING1/RPS23/CMPK2/C3AR1/TNFAIP6/C1QC"
