"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",200,0.623944172774485,1.9279147852312,1.44951417721626e-08,7.24757088608131e-07,6.103217588279e-07,1576,"tags=38%, list=9%, signal=35%","STMN1/CDC20/BIRC5/CCNB2/PLK1/WEE1/CDCA8/TRIP13/AURKA/TIMELESS/SPAG5/CHEK2/MYC/PCNA/EZH2/CHEK1/KPNA2/CDK4/AURKB/TOP2A/BRCA1/HELLS/PLK4/UBE2T/RBBP7/TMPO/MAD2L1/HMMR/TUBB/MCM4/MCM2/MCM7/RAD21/CCNE1/RRM2/NME1/TP53/MCM6/XPO1/MCM3/PAICS/PPM1D/CDKN3/RPA1/NUP153/MKI67/GINS1/BUB1B/CDK1/MSH2/ILF3/IPO7/CENPE/CBX5/CTPS1/BARD1/ESPL1/TFRC/LIG1/DDX39A/GINS4/KIF18B/PDS5B/ATAD2/MYBL2/DIAPH3/KIF22/POLD3/DSCC1/POLD1/POLE/DLGAP5/CSE1L/PRKDC/RACGAP1"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",197,0.595325441363754,1.83928037904622,2.30938921403311e-07,5.77347303508277e-06,4.86187202954339e-06,1742,"tags=40%, list=10%, signal=37%","STMN1/CDC20/BIRC5/CCNB2/PLK1/KIF23/PRC1/AURKA/KIF11/CDC27/EXO1/MYC/EZH2/CHEK1/KPNA2/CDK4/AURKB/TOP2A/CCNF/RAD23B/PLK4/TMPO/MAD2L1/HMMR/MAP3K20/SMAD3/RAD54L/PBK/HIF1A/CUL3/SMC2/KNL1/CDC6/NSD2/H2AZ2/MCM2/RAD21/DMD/CDC45/TPX2/MCM6/XPO1/MCM3/CDKN3/NEK2/MKI67/UBE2C/CDK1/CCNA2/BUB1/ILF3/TTK/ATRX/CENPE/BARD1/ESPL1/E2F1/CUL1/DDX39A/PDS5B/MYBL2/ODF2/SQLE/FOXN3/KIF22/KIF15/RASAL2/HNRNPU/POLE/KIF5B/CCNT1/CCND1/RACGAP1/DBF4/WRN/HMGB3/TOP1/MCM5/STIL"
"HALLMARK_MITOTIC_SPINDLE","HALLMARK_MITOTIC_SPINDLE",197,0.510480201455497,1.57714781393823,0.00019121061272419,0.00318684354540316,0.00268365772244477,1621,"tags=27%, list=9%, signal=25%","CDC42/BIRC5/CCNB2/PLK1/PCNT/YWHAE/KIF23/PRC1/MAPRE1/AURKA/KIF11/CDC27/TOP2A/ECT2/TSC1/ANLN/HOOK3/TPX2/SYNPO/ROCK1/CPAP/NEK2/CDK1/RAPGEF6/BUB1/EZR/WASF1/TTK/ARFGEF1/CENPE/PIF1/DLG1/ESPL1/CEP192/SPTAN1/GSN/TIAM1/RASA1/TBCD/ARHGAP29/CNTROB/CCDC88A/KLC1/KIF22/KIF15/RASAL2/DLGAP5/KIF5B/APC/RACGAP1/ALMS1/NIN/ALS2"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",199,0.468296922899665,1.4466924401095,0.00199784483491912,0.024973060436489,0.0210299456307275,2117,"tags=28%, list=12%, signal=25%","HSPA5/HSPA4/PLK1/AURKA/LDHA/CCNF/GSK3B/CANX/ACSL3/MCM4/GSR/P4HA1/MCM2/DHCR24/RRM2/ACTR3/RIT1/TBK1/RPA1/HSPA9/IDH1/PSMC2/TRIB3/SLA/ACTR2/DDIT3/PSMG1/BUB1/CXCR4/CYP51A1/UBE2D3/TFRC/GTF2H1/DDX39A/HSPD1/SQLE/GGA2/NFKBIB/ABCF2/BCAT1/PRDX1/PSMD12/EDEM1/SCD/GBE1/ERO1A/CTSC/ATP6V1D/LGMN/EPRS1/SLC7A11/SHMT2/DHFR/CCNG1/HK2"
"HALLMARK_GLYCOLYSIS","HALLMARK_GLYCOLYSIS",197,0.456343427328478,1.40989021075469,0.0030711125427866,0.030711125427866,0.0258620003603082,1102,"tags=13%, list=6%, signal=12%","STMN1/HSPA5/PPP2CB/AURKA/KIF20A/ALDH7A1/LDHA/ENO2/VCAN/CYB5A/HMMR/ALDH9A1/TKTL1/P4HA1/COPB2/IDH1/CDK1/LDHC/IRS2/RARS1/GOT2/NT5E/CXCR4/PKP2/TPST1"
